analysis_id,analysis_name,dataset,seed,mask_definition,risk_event,group_type,group_value,statistic,estimate,n,status,note,evidence_json
1,phase_mod_x_angle_error,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D8,severe_event_rate,0.003108,19305,COMPLETE,,
1,phase_mod_x_angle_error,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D9,mean_angle_error_deg,2.54279069,19304,COMPLETE,,
1,phase_mod_x_angle_error,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D9,severe_event_rate,0.00435143,19304,COMPLETE,,
1,phase_mod_x_angle_error,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D10,mean_angle_error_deg,2.45301024,19305,COMPLETE,,
1,phase_mod_x_angle_error,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D10,severe_event_rate,0.00580161,19305,COMPLETE,,
2,phase_mod_x_phase_angle,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_cos_phase,0.007049332771555359,193045,COMPLETE,,
2,phase_mod_x_phase_angle,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_sin_phase,0.05676552128523546,193045,COMPLETE,,
3,phase_mod_x_objectness,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,availability,,0,UNAVAILABLE,UNAVAILABLE: frozen PSC RetinaNet has no separate objectness output; detection score is reported only in the registered score comparison.,
4,phase_mod_x_feature_norm,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman,-0.20357373803690876,193045,COMPLETE,Feature norm is the actual shared regression/angle-tower feature at the post-NMS-selected FPN location.,
5,phase_mod_x_size,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman,-0.010925377677694664,193045,COMPLETE,Size statistic uses log(GT box area) for preregistered diagnostic conditioning only.,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airplane,median_phase_mod,2.25299194,41,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airplane,severe_event_rate,0.02439024,41,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,container,median_phase_mod,2.24031045,36088,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,container,severe_event_rate,0.00451674,36088,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,helicopter,median_phase_mod,2.37148942,2,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,helicopter,severe_event_rate,0.0,2,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,large-vehicle,median_phase_mod,2.25620899,4228,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,large-vehicle,severe_event_rate,0.00496689,4228,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,ship,median_phase_mod,2.26185355,30781,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,ship,severe_event_rate,0.00318378,30781,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,small-vehicle,median_phase_mod,2.24454277,117909,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,small-vehicle,severe_event_rate,0.00368929,117909,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,swimming-pool,median_phase_mod,2.26085492,2578,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,swimming-pool,severe_event_rate,0.02521334,2578,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,windmill,median_phase_mod,2.2481516,1418,COMPLETE,,
6,phase_mod_x_class,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,windmill,severe_event_rate,0.00070522,1418,COMPLETE,,
7,phase_mod_x_boundary_wrapping,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_boundary_distance,0.01863750950355241,193045,COMPLETE,,
7,phase_mod_x_boundary_wrapping,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),wrapping_condition,False,severe_event_rate,0.00406123,193045,COMPLETE,,
7,phase_mod_x_boundary_wrapping,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),wrapping_condition,True,severe_event_rate,,0,UNAVAILABLE,,
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,1,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 31.29703503, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.32481349, ""image_id"": ""00044__800__2400___1200"", ""phase_mod"": 2.32538825, ""pred_id"": ""458""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,2,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 28.50410835, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 13.84213948, ""image_id"": ""00557__800__1200___1985"", ""phase_mod"": 2.41249801, ""pred_id"": ""10""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,3,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 25.83357093, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.80311191, ""image_id"": ""00893__800__600___0"", ""phase_mod"": 2.32514581, ""pred_id"": ""104""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,4,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 23.69851105, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.00893244, ""image_id"": ""00572__800__1800___1944"", ""phase_mod"": 2.33549506, ""pred_id"": ""19""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,5,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 23.33618141, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.57563628, ""image_id"": ""00557__800__3955___1200"", ""phase_mod"": 2.32698412, ""pred_id"": ""14""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,6,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 22.93403433, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.08935661, ""image_id"": ""02205__800__0___1985"", ""phase_mod"": 2.33139675, ""pred_id"": ""38""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,7,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 22.38080187, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.57563628, ""image_id"": ""00557__800__3955___600"", ""phase_mod"": 2.32716897, ""pred_id"": ""31""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,8,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.66306638, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.28392355, ""image_id"": ""02420__800__3000___0"", ""phase_mod"": 2.32701986, ""pred_id"": ""6""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,9,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.65192757, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.76460809, ""image_id"": ""00746__800__1800___600"", ""phase_mod"": 2.37522947, ""pred_id"": ""25""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,10,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.51579214, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.28392355, ""image_id"": ""02420__800__3600___0"", ""phase_mod"": 2.32466881, ""pred_id"": ""40""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,11,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.48400737, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.76460809, ""image_id"": ""00746__800__1800___1200"", ""phase_mod"": 2.37517184, ""pred_id"": ""25""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,12,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.34950045, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.76460809, ""image_id"": ""00746__800__1200___600"", ""phase_mod"": 2.37567777, ""pred_id"": ""22""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,13,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.24625531, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.76460809, ""image_id"": ""00746__800__1200___1200"", ""phase_mod"": 2.37505954, ""pred_id"": ""32""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,14,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.1693722, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 15.08900407, ""image_id"": ""02001__800__3600___600"", ""phase_mod"": 2.31963978, ""pred_id"": ""4""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,15,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 20.95431351, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 12.27313213, ""image_id"": ""02286__800__3600___1200"", ""phase_mod"": 2.34845342, ""pred_id"": ""66""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,16,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 20.80278229, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 15.08900407, ""image_id"": ""02001__800__3955___600"", ""phase_mod"": 2.33797149, ""pred_id"": ""3""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,17,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.94488913, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.7728988, ""image_id"": ""00310__800__2400___600"", ""phase_mod"": 2.36749708, ""pred_id"": ""90""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,18,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.84307241, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.73453661, ""image_id"": ""00557__800__600___1985"", ""phase_mod"": 2.37375576, ""pred_id"": ""40""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,19,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.56095144, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.73453661, ""image_id"": ""00557__800__1200___1985"", ""phase_mod"": 2.36149649, ""pred_id"": ""44""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,20,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.46499161, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21971585, ""image_id"": ""02062__800__2400___0"", ""phase_mod"": 2.37597052, ""pred_id"": ""149""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,21,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.23887387, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__2400___1200"", ""phase_mod"": 2.56140463, ""pred_id"": ""335""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,22,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.13689275, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.85104665, ""image_id"": ""01414__800__600___0"", ""phase_mod"": 2.34441416, ""pred_id"": ""391""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,23,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.97383868, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21971585, ""image_id"": ""02062__800__2400___600"", ""phase_mod"": 2.38085017, ""pred_id"": ""97""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,24,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.89800645, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.73453661, ""image_id"": ""00557__800__600___1800"", ""phase_mod"": 2.37194871, ""pred_id"": ""42""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,25,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.69337398, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1944"", ""phase_mod"": 2.61350362, ""pred_id"": ""25""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,26,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.50505383, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.9127518, ""image_id"": ""02083__800__2400___1200"", ""phase_mod"": 2.37246615, ""pred_id"": ""1""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,27,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.28369673, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21971585, ""image_id"": ""02062__800__2400___0"", ""phase_mod"": 2.40517578, ""pred_id"": ""152""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,28,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.2829992, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21993202, ""image_id"": ""02062__800__2400___600"", ""phase_mod"": 2.32238366, ""pred_id"": ""76""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,29,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.24955347, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21993202, ""image_id"": ""02062__800__2400___0"", ""phase_mod"": 2.32581133, ""pred_id"": ""106""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,30,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.93637217, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 13.89989845, ""image_id"": ""02001__800__1800___1800"", ""phase_mod"": 2.32372579, ""pred_id"": ""4""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,31,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.86599652, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.69966876, ""image_id"": ""01795__800__2400___0"", ""phase_mod"": 2.39106474, ""pred_id"": ""100""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,32,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.79902651, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21971585, ""image_id"": ""02062__800__2400___600"", ""phase_mod"": 2.40636911, ""pred_id"": ""99""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,33,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.79833917, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.40934591, ""image_id"": ""01408__800__2400___1800"", ""phase_mod"": 2.40510626, ""pred_id"": ""3""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,34,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.73536061, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.0700383, ""image_id"": ""01160__800__3600___1200"", ""phase_mod"": 2.3823983, ""pred_id"": ""143""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,35,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.70655508, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.73453661, ""image_id"": ""00557__800__1200___1800"", ""phase_mod"": 2.37241538, ""pred_id"": ""48""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,36,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.67618556, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.69972998, ""image_id"": ""01795__800__2400___0"", ""phase_mod"": 2.32068002, ""pred_id"": ""10""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,37,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.59833757, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.40934591, ""image_id"": ""01408__800__2400___1200"", ""phase_mod"": 2.40917397, ""pred_id"": ""1""}"
8,high_phase_mod_large_error_board,SODA-A,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,38,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.58111775, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.28320819, ""image_id"": ""00572__800__0___1800"", ""phase_mod"": 2.3485147, ""pred_id"": ""18""}"
