dataset,cluster,cluster_index
DIOR-R,22928,5451
DIOR-R,22929,5452
DIOR-R,22931,5453
DIOR-R,22932,5454
DIOR-R,22933,5455
DIOR-R,22934,5456
DIOR-R,22935,5457
DIOR-R,22936,5458
DIOR-R,22941,5459
DIOR-R,22943,5460
DIOR-R,22944,5461
DIOR-R,22947,5462
DIOR-R,22951,5463
DIOR-R,22952,5464
DIOR-R,22954,5465
DIOR-R,22955,5466
DIOR-R,22956,5467
DIOR-R,22958,5468
DIOR-R,22962,5469
DIOR-R,22963,5470
DIOR-R,22964,5471
DIOR-R,22977,5472
DIOR-R,22979,5473
DIOR-R,22980,5474
DIOR-R,22982,5475
DIOR-R,22983,5476
DIOR-R,22984,5477
DIOR-R,22986,5478
DIOR-R,22987,5479
DIOR-R,22988,5480
DIOR-R,22991,5481
DIOR-R,22995,5482
DIOR-R,22996,5483
DIOR-R,22997,5484
DIOR-R,23000,5485
DIOR-R,23001,5486
DIOR-R,23004,5487
DIOR-R,23006,5488
DIOR-R,23008,5489
DIOR-R,23011,5490
DIOR-R,23012,5491
DIOR-R,23013,5492
DIOR-R,23014,5493
DIOR-R,23015,5494
DIOR-R,23016,5495
DIOR-R,23019,5496
DIOR-R,23021,5497
DIOR-R,23022,5498
DIOR-R,23023,5499
DIOR-R,23029,5500
DIOR-R,23031,5501
DIOR-R,23032,5502
DIOR-R,23035,5503
DIOR-R,23037,5504
DIOR-R,23039,5505
DIOR-R,23041,5506
DIOR-R,23042,5507
DIOR-R,23047,5508
DIOR-R,23048,5509
DIOR-R,23049,5510
DIOR-R,23050,5511
DIOR-R,23054,5512
DIOR-R,23058,5513
DIOR-R,23064,5514
DIOR-R,23065,5515
DIOR-R,23066,5516
DIOR-R,23071,5517
DIOR-R,23072,5518
DIOR-R,23075,5519
DIOR-R,23079,5520
DIOR-R,23080,5521
DIOR-R,23081,5522
DIOR-R,23082,5523
DIOR-R,23084,5524
DIOR-R,23085,5525
DIOR-R,23086,5526
DIOR-R,23088,5527
DIOR-R,23090,5528
DIOR-R,23091,5529
DIOR-R,23092,5530
DIOR-R,23094,5531
DIOR-R,23096,5532
DIOR-R,23097,5533
DIOR-R,23098,5534
DIOR-R,23099,5535
DIOR-R,23100,5536
DIOR-R,23102,5537
DIOR-R,23104,5538
DIOR-R,23105,5539
DIOR-R,23107,5540
DIOR-R,23108,5541
DIOR-R,23109,5542
DIOR-R,23110,5543
DIOR-R,23111,5544
DIOR-R,23112,5545
DIOR-R,23114,5546
DIOR-R,23117,5547
DIOR-R,23119,5548
DIOR-R,23123,5549
DIOR-R,23126,5550
DIOR-R,23128,5551
DIOR-R,23130,5552
DIOR-R,23137,5553
DIOR-R,23138,5554
DIOR-R,23142,5555
DIOR-R,23144,5556
DIOR-R,23145,5557
DIOR-R,23151,5558
DIOR-R,23152,5559
DIOR-R,23154,5560
DIOR-R,23155,5561
DIOR-R,23157,5562
DIOR-R,23161,5563
DIOR-R,23165,5564
DIOR-R,23167,5565
DIOR-R,23171,5566
DIOR-R,23173,5567
DIOR-R,23174,5568
DIOR-R,23178,5569
DIOR-R,23179,5570
DIOR-R,23180,5571
DIOR-R,23181,5572
DIOR-R,23186,5573
DIOR-R,23189,5574
DIOR-R,23190,5575
DIOR-R,23191,5576
DIOR-R,23195,5577
DIOR-R,23196,5578
DIOR-R,23197,5579
DIOR-R,23198,5580
DIOR-R,23202,5581
DIOR-R,23203,5582
DIOR-R,23204,5583
DIOR-R,23206,5584
DIOR-R,23208,5585
DIOR-R,23213,5586
DIOR-R,23216,5587
DIOR-R,23221,5588
DIOR-R,23223,5589
DIOR-R,23229,5590
DIOR-R,23231,5591
DIOR-R,23232,5592
DIOR-R,23234,5593
DIOR-R,23235,5594
DIOR-R,23243,5595
DIOR-R,23247,5596
DIOR-R,23250,5597
DIOR-R,23255,5598
DIOR-R,23256,5599
DIOR-R,23257,5600
DIOR-R,23261,5601
DIOR-R,23263,5602
DIOR-R,23264,5603
DIOR-R,23265,5604
DIOR-R,23266,5605
DIOR-R,23267,5606
DIOR-R,23270,5607
DIOR-R,23271,5608
DIOR-R,23274,5609
DIOR-R,23275,5610
DIOR-R,23276,5611
DIOR-R,23277,5612
DIOR-R,23280,5613
DIOR-R,23281,5614
DIOR-R,23283,5615
DIOR-R,23288,5616
DIOR-R,23289,5617
DIOR-R,23290,5618
DIOR-R,23292,5619
DIOR-R,23293,5620
DIOR-R,23294,5621
DIOR-R,23296,5622
DIOR-R,23297,5623
DIOR-R,23298,5624
DIOR-R,23299,5625
DIOR-R,23300,5626
DIOR-R,23301,5627
DIOR-R,23302,5628
DIOR-R,23304,5629
DIOR-R,23307,5630
DIOR-R,23308,5631
DIOR-R,23311,5632
DIOR-R,23313,5633
DIOR-R,23314,5634
DIOR-R,23315,5635
DIOR-R,23317,5636
DIOR-R,23318,5637
DIOR-R,23321,5638
DIOR-R,23322,5639
DIOR-R,23325,5640
DIOR-R,23326,5641
DIOR-R,23331,5642
DIOR-R,23332,5643
DIOR-R,23334,5644
DIOR-R,23335,5645
DIOR-R,23336,5646
DIOR-R,23337,5647
DIOR-R,23338,5648
DIOR-R,23340,5649
DIOR-R,23341,5650
DIOR-R,23342,5651
DIOR-R,23346,5652
DIOR-R,23349,5653
DIOR-R,23351,5654
DIOR-R,23354,5655
DIOR-R,23355,5656
DIOR-R,23356,5657
DIOR-R,23357,5658
DIOR-R,23358,5659
DIOR-R,23360,5660
DIOR-R,23361,5661
DIOR-R,23362,5662
DIOR-R,23363,5663
DIOR-R,23364,5664
DIOR-R,23365,5665
DIOR-R,23369,5666
DIOR-R,23371,5667
DIOR-R,23372,5668
DIOR-R,23376,5669
DIOR-R,23380,5670
DIOR-R,23381,5671
DIOR-R,23382,5672
DIOR-R,23384,5673
DIOR-R,23387,5674
DIOR-R,23389,5675
DIOR-R,23391,5676
DIOR-R,23392,5677
DIOR-R,23397,5678
DIOR-R,23400,5679
DIOR-R,23403,5680
DIOR-R,23408,5681
DIOR-R,23410,5682
DIOR-R,23412,5683
DIOR-R,23414,5684
DIOR-R,23419,5685
DIOR-R,23424,5686
DIOR-R,23426,5687
DIOR-R,23430,5688
DIOR-R,23431,5689
DIOR-R,23432,5690
DIOR-R,23433,5691
DIOR-R,23449,5692
DIOR-R,23454,5693
DIOR-R,23458,5694
DIOR-R,23460,5695
DIOR-R,23462,5696
DOTA-v1.0,P0003,0
DOTA-v1.0,P0004,1
DOTA-v1.0,P0007,2
DOTA-v1.0,P0019,3
DOTA-v1.0,P0027,4
DOTA-v1.0,P0047,5
DOTA-v1.0,P0053,6
DOTA-v1.0,P0056,7
DOTA-v1.0,P0060,8
DOTA-v1.0,P0075,9
DOTA-v1.0,P0079,10
DOTA-v1.0,P0081,11
DOTA-v1.0,P0086,12
DOTA-v1.0,P0104,13
DOTA-v1.0,P0110,14
DOTA-v1.0,P0117,15
DOTA-v1.0,P0123,16
DOTA-v1.0,P0128,17
DOTA-v1.0,P0130,18
DOTA-v1.0,P0131,19
DOTA-v1.0,P0143,20
DOTA-v1.0,P0146,21
DOTA-v1.0,P0150,22
DOTA-v1.0,P0161,23
DOTA-v1.0,P0168,24
DOTA-v1.0,P0170,25
DOTA-v1.0,P0173,26
DOTA-v1.0,P0175,27
DOTA-v1.0,P0179,28
DOTA-v1.0,P0186,29
DOTA-v1.0,P0189,30
DOTA-v1.0,P0194,31
DOTA-v1.0,P0198,32
DOTA-v1.0,P0199,33
DOTA-v1.0,P0206,34
DOTA-v1.0,P0213,35
DOTA-v1.0,P0217,36
DOTA-v1.0,P0228,37
DOTA-v1.0,P0237,38
DOTA-v1.0,P0242,39
DOTA-v1.0,P0246,40
DOTA-v1.0,P0249,41
DOTA-v1.0,P0257,42
DOTA-v1.0,P0259,43
DOTA-v1.0,P0261,44
DOTA-v1.0,P0262,45
DOTA-v1.0,P0300,46
DOTA-v1.0,P0305,47
DOTA-v1.0,P0309,48
DOTA-v1.0,P0329,49
DOTA-v1.0,P0331,50
DOTA-v1.0,P0336,51
DOTA-v1.0,P0342,52
DOTA-v1.0,P0347,53
DOTA-v1.0,P0348,54
DOTA-v1.0,P0352,55
DOTA-v1.0,P0353,56
DOTA-v1.0,P0359,57
DOTA-v1.0,P0368,58
DOTA-v1.0,P0374,59
DOTA-v1.0,P0375,60
DOTA-v1.0,P0377,61
DOTA-v1.0,P0382,62
DOTA-v1.0,P0385,63
DOTA-v1.0,P0396,64
DOTA-v1.0,P0402,65
DOTA-v1.0,P0411,66
DOTA-v1.0,P0414,67
DOTA-v1.0,P0420,68
DOTA-v1.0,P0432,69
DOTA-v1.0,P0454,70
DOTA-v1.0,P0457,71
DOTA-v1.0,P0466,72
DOTA-v1.0,P0476,73
DOTA-v1.0,P0486,74
DOTA-v1.0,P0491,75
DOTA-v1.0,P0499,76
DOTA-v1.0,P0518,77
DOTA-v1.0,P0524,78
DOTA-v1.0,P0525,79
DOTA-v1.0,P0526,80
DOTA-v1.0,P0543,81
DOTA-v1.0,P0547,82
DOTA-v1.0,P0550,83
DOTA-v1.0,P0551,84
DOTA-v1.0,P0557,85
DOTA-v1.0,P0558,86
DOTA-v1.0,P0559,87
DOTA-v1.0,P0564,88
DOTA-v1.0,P0577,89
DOTA-v1.0,P0579,90
DOTA-v1.0,P0583,91
DOTA-v1.0,P0589,92
DOTA-v1.0,P0590,93
DOTA-v1.0,P0604,94
DOTA-v1.0,P0613,95
DOTA-v1.0,P0615,96
DOTA-v1.0,P0622,97
DOTA-v1.0,P0623,98
DOTA-v1.0,P0643,99
DOTA-v1.0,P0647,100
DOTA-v1.0,P0650,101
DOTA-v1.0,P0651,102
DOTA-v1.0,P0654,103
DOTA-v1.0,P0659,104
DOTA-v1.0,P0660,105
DOTA-v1.0,P0665,106
DOTA-v1.0,P0673,107
DOTA-v1.0,P0683,108
DOTA-v1.0,P0684,109
DOTA-v1.0,P0696,110
DOTA-v1.0,P0704,111
DOTA-v1.0,P0706,112
DOTA-v1.0,P0712,113
DOTA-v1.0,P0715,114
DOTA-v1.0,P0725,115
DOTA-v1.0,P0729,116
DOTA-v1.0,P0749,117
DOTA-v1.0,P0761,118
DOTA-v1.0,P0763,119
DOTA-v1.0,P0764,120
DOTA-v1.0,P0770,121
DOTA-v1.0,P0787,122
DOTA-v1.0,P0789,123
DOTA-v1.0,P0791,124
DOTA-v1.0,P0795,125
DOTA-v1.0,P0796,126
DOTA-v1.0,P0799,127
DOTA-v1.0,P0801,128
DOTA-v1.0,P0814,129
DOTA-v1.0,P0815,130
DOTA-v1.0,P0816,131
DOTA-v1.0,P0822,132
DOTA-v1.0,P0833,133
DOTA-v1.0,P0837,134
DOTA-v1.0,P0838,135
DOTA-v1.0,P0839,136
DOTA-v1.0,P0841,137
DOTA-v1.0,P0844,138
DOTA-v1.0,P0858,139
DOTA-v1.0,P0864,140
DOTA-v1.0,P0882,141
DOTA-v1.0,P0887,142
DOTA-v1.0,P0897,143
DOTA-v1.0,P0904,144
DOTA-v1.0,P0910,145
DOTA-v1.0,P0929,146
DOTA-v1.0,P0932,147
DOTA-v1.0,P0936,148
DOTA-v1.0,P0945,149
DOTA-v1.0,P0949,150
DOTA-v1.0,P0953,151
DOTA-v1.0,P0961,152
DOTA-v1.0,P0962,153
DOTA-v1.0,P0964,154
DOTA-v1.0,P0968,155
DOTA-v1.0,P0969,156
DOTA-v1.0,P0970,157
DOTA-v1.0,P0974,158
DOTA-v1.0,P0977,159
DOTA-v1.0,P0989,160
DOTA-v1.0,P0990,161
DOTA-v1.0,P0998,162
DOTA-v1.0,P1005,163
DOTA-v1.0,P1007,164
DOTA-v1.0,P1009,165
DOTA-v1.0,P1014,166
DOTA-v1.0,P1021,167
DOTA-v1.0,P1022,168
DOTA-v1.0,P1023,169
DOTA-v1.0,P1029,170
DOTA-v1.0,P1030,171
DOTA-v1.0,P1051,172
DOTA-v1.0,P1065,173
DOTA-v1.0,P1066,174
DOTA-v1.0,P1075,175
DOTA-v1.0,P1086,176
DOTA-v1.0,P1088,177
DOTA-v1.0,P1090,178
DOTA-v1.0,P1091,179
DOTA-v1.0,P1095,180
DOTA-v1.0,P1099,181
DOTA-v1.0,P1101,182
DOTA-v1.0,P1103,183
DOTA-v1.0,P1122,184
DOTA-v1.0,P1128,185
DOTA-v1.0,P1133,186
DOTA-v1.0,P1134,187
DOTA-v1.0,P1137,188
DOTA-v1.0,P1138,189
DOTA-v1.0,P1143,190
DOTA-v1.0,P1147,191
DOTA-v1.0,P1149,192
DOTA-v1.0,P1154,193
DOTA-v1.0,P1156,194
DOTA-v1.0,P1178,195
DOTA-v1.0,P1179,196
DOTA-v1.0,P1184,197
DOTA-v1.0,P1189,198
DOTA-v1.0,P1210,199
DOTA-v1.0,P1212,200
DOTA-v1.0,P1213,201
DOTA-v1.0,P1219,202
DOTA-v1.0,P1225,203
DOTA-v1.0,P1230,204
DOTA-v1.0,P1234,205
DOTA-v1.0,P1240,206
DOTA-v1.0,P1242,207
DOTA-v1.0,P1246,208
DOTA-v1.0,P1257,209
DOTA-v1.0,P1266,210
DOTA-v1.0,P1268,211
DOTA-v1.0,P1269,212
DOTA-v1.0,P1273,213
DOTA-v1.0,P1275,214
DOTA-v1.0,P1278,215
DOTA-v1.0,P1283,216
DOTA-v1.0,P1314,217
DOTA-v1.0,P1315,218
DOTA-v1.0,P1323,219
DOTA-v1.0,P1332,220
DOTA-v1.0,P1342,221
DOTA-v1.0,P1356,222
DOTA-v1.0,P1370,223
DOTA-v1.0,P1371,224
DOTA-v1.0,P1373,225
DOTA-v1.0,P1376,226
DOTA-v1.0,P1377,227
DOTA-v1.0,P1380,228
DOTA-v1.0,P1384,229
DOTA-v1.0,P1386,230
DOTA-v1.0,P1390,231
DOTA-v1.0,P1397,232
DOTA-v1.0,P1398,233
DOTA-v1.0,P1410,234
DOTA-v1.0,P1429,235
DOTA-v1.0,P1432,236
DOTA-v1.0,P1434,237
DOTA-v1.0,P1440,238
DOTA-v1.0,P1452,239
DOTA-v1.0,P1456,240
DOTA-v1.0,P1463,241
DOTA-v1.0,P1471,242
DOTA-v1.0,P1473,243
DOTA-v1.0,P1474,244
DOTA-v1.0,P1476,245
DOTA-v1.0,P1478,246
DOTA-v1.0,P1483,247
DOTA-v1.0,P1492,248
DOTA-v1.0,P1506,249
DOTA-v1.0,P1508,250
DOTA-v1.0,P1512,251
DOTA-v1.0,P1513,252
DOTA-v1.0,P1518,253
DOTA-v1.0,P1529,254
DOTA-v1.0,P1541,255
DOTA-v1.0,P1547,256
DOTA-v1.0,P1560,257
DOTA-v1.0,P1561,258
DOTA-v1.0,P1566,259
DOTA-v1.0,P1569,260
DOTA-v1.0,P1570,261
DOTA-v1.0,P1573,262
DOTA-v1.0,P1577,263
DOTA-v1.0,P1579,264
DOTA-v1.0,P1581,265
DOTA-v1.0,P1583,266
DOTA-v1.0,P1584,267
DOTA-v1.0,P1586,268
DOTA-v1.0,P1596,269
DOTA-v1.0,P1598,270
DOTA-v1.0,P1601,271
DOTA-v1.0,P1604,272
DOTA-v1.0,P1610,273
DOTA-v1.0,P1619,274
DOTA-v1.0,P1623,275
DOTA-v1.0,P1643,276
DOTA-v1.0,P1647,277
DOTA-v1.0,P1650,278
DOTA-v1.0,P1651,279
DOTA-v1.0,P1666,280
DOTA-v1.0,P1672,281
DOTA-v1.0,P1679,282
DOTA-v1.0,P1693,283
DOTA-v1.0,P1699,284
DOTA-v1.0,P1700,285
DOTA-v1.0,P1713,286
DOTA-v1.0,P1720,287
DOTA-v1.0,P1732,288
DOTA-v1.0,P1738,289
DOTA-v1.0,P1742,290
DOTA-v1.0,P1749,291
DOTA-v1.0,P1750,292
DOTA-v1.0,P1751,293
DOTA-v1.0,P1752,294
DOTA-v1.0,P1754,295
DOTA-v1.0,P1759,296
DOTA-v1.0,P1763,297
DOTA-v1.0,P1770,298
DOTA-v1.0,P1786,299
DOTA-v1.0,P1787,300
DOTA-v1.0,P1806,301
DOTA-v1.0,P1809,302
DOTA-v1.0,P1821,303
DOTA-v1.0,P1825,304
DOTA-v1.0,P1829,305
DOTA-v1.0,P1838,306
DOTA-v1.0,P1854,307
DOTA-v1.0,P1860,308
DOTA-v1.0,P1877,309
DOTA-v1.0,P1878,310
DOTA-v1.0,P1880,311
DOTA-v1.0,P1888,312
DOTA-v1.0,P1903,313
DOTA-v1.0,P1904,314
DOTA-v1.0,P1905,315
DOTA-v1.0,P1911,316
DOTA-v1.0,P1919,317
DOTA-v1.0,P1924,318
DOTA-v1.0,P1940,319
DOTA-v1.0,P1950,320
DOTA-v1.0,P1957,321
DOTA-v1.0,P1958,322
DOTA-v1.0,P1960,323
DOTA-v1.0,P1973,324
DOTA-v1.0,P1978,325
DOTA-v1.0,P1982,326
DOTA-v1.0,P1983,327
DOTA-v1.0,P1992,328
DOTA-v1.0,P1995,329
DOTA-v1.0,P2003,330
DOTA-v1.0,P2011,331
DOTA-v1.0,P2012,332
DOTA-v1.0,P2027,333
DOTA-v1.0,P2042,334
DOTA-v1.0,P2044,335
DOTA-v1.0,P2050,336
DOTA-v1.0,P2059,337
DOTA-v1.0,P2068,338
DOTA-v1.0,P2082,339
DOTA-v1.0,P2085,340
DOTA-v1.0,P2088,341
DOTA-v1.0,P2093,342
DOTA-v1.0,P2097,343
DOTA-v1.0,P2098,344
DOTA-v1.0,P2111,345
DOTA-v1.0,P2121,346
DOTA-v1.0,P2124,347
DOTA-v1.0,P2126,348
DOTA-v1.0,P2129,349
DOTA-v1.0,P2135,350
DOTA-v1.0,P2150,351
DOTA-v1.0,P2155,352
DOTA-v1.0,P2166,353
DOTA-v1.0,P2167,354
DOTA-v1.0,P2168,355
DOTA-v1.0,P2169,356
DOTA-v1.0,P2181,357
DOTA-v1.0,P2194,358
DOTA-v1.0,P2197,359
DOTA-v1.0,P2198,360
DOTA-v1.0,P2214,361
DOTA-v1.0,P2215,362
DOTA-v1.0,P2218,363
DOTA-v1.0,P2220,364
DOTA-v1.0,P2230,365
DOTA-v1.0,P2231,366
DOTA-v1.0,P2236,367
DOTA-v1.0,P2239,368
DOTA-v1.0,P2241,369
DOTA-v1.0,P2242,370
DOTA-v1.0,P2255,371
DOTA-v1.0,P2256,372
DOTA-v1.0,P2271,373
DOTA-v1.0,P2285,374
DOTA-v1.0,P2286,375
DOTA-v1.0,P2294,376
DOTA-v1.0,P2310,377
DOTA-v1.0,P2322,378
DOTA-v1.0,P2331,379
DOTA-v1.0,P2337,380
DOTA-v1.0,P2342,381
DOTA-v1.0,P2351,382
DOTA-v1.0,P2363,383
DOTA-v1.0,P2365,384
DOTA-v1.0,P2374,385
DOTA-v1.0,P2375,386
DOTA-v1.0,P2378,387
DOTA-v1.0,P2385,388
DOTA-v1.0,P2394,389
DOTA-v1.0,P2404,390
DOTA-v1.0,P2408,391
DOTA-v1.0,P2413,392
DOTA-v1.0,P2420,393
DOTA-v1.0,P2429,394
DOTA-v1.0,P2446,395
DOTA-v1.0,P2449,396
DOTA-v1.0,P2450,397
DOTA-v1.0,P2455,398
DOTA-v1.0,P2477,399
DOTA-v1.0,P2478,400
DOTA-v1.0,P2481,401
DOTA-v1.0,P2488,402
DOTA-v1.0,P2502,403
DOTA-v1.0,P2504,404
DOTA-v1.0,P2539,405
DOTA-v1.0,P2541,406
DOTA-v1.0,P2542,407
DOTA-v1.0,P2547,408
DOTA-v1.0,P2563,409
DOTA-v1.0,P2570,410
DOTA-v1.0,P2571,411
DOTA-v1.0,P2577,412
DOTA-v1.0,P2580,413
DOTA-v1.0,P2582,414
DOTA-v1.0,P2587,415
DOTA-v1.0,P2592,416
DOTA-v1.0,P2593,417
DOTA-v1.0,P2595,418
DOTA-v1.0,P2598,419
DOTA-v1.0,P2599,420
DOTA-v1.0,P2608,421
DOTA-v1.0,P2610,422
DOTA-v1.0,P2617,423
DOTA-v1.0,P2625,424
DOTA-v1.0,P2630,425
DOTA-v1.0,P2645,426
DOTA-v1.0,P2678,427
DOTA-v1.0,P2689,428
DOTA-v1.0,P2695,429
DOTA-v1.0,P2701,430
DOTA-v1.0,P2709,431
DOTA-v1.0,P2714,432
DOTA-v1.0,P2718,433
DOTA-v1.0,P2721,434
DOTA-v1.0,P2722,435
DOTA-v1.0,P2724,436
DOTA-v1.0,P2726,437
DOTA-v1.0,P2733,438
DOTA-v1.0,P2745,439
DOTA-v1.0,P2754,440
DOTA-v1.0,P2758,441
DOTA-v1.0,P2766,442
DOTA-v1.0,P2768,443
DOTA-v1.0,P2771,444
DOTA-v1.0,P2778,445
DOTA-v1.0,P2779,446
DOTA-v1.0,P2781,447
DOTA-v1.0,P2789,448
DOTA-v1.0,P2791,449
DOTA-v1.0,P2794,450
DOTA-v1.0,P2802,451
FAIR1M,10000__1024__0___0,0
FAIR1M,10005__1024__0___0,1
FAIR1M,10005__1024__0___824,2
FAIR1M,10005__1024__0___976,3
FAIR1M,10005__1024__824___0,4
FAIR1M,10005__1024__824___824,5
FAIR1M,10005__1024__824___976,6
FAIR1M,10006__1024__0___0,7
FAIR1M,10010__1024__0___0,8
FAIR1M,10012__1024__0___0,9
FAIR1M,10014__1024__0___0,10
FAIR1M,10017__1024__0___0,11
FAIR1M,10021__1024__0___0,12
FAIR1M,10025__1024__0___0,13
FAIR1M,10028__1024__0___0,14
FAIR1M,10035__1024__0___0,15
FAIR1M,10069__1024__0___0,16
FAIR1M,10099__1024__0___0,17
FAIR1M,10118__1024__0___0,18
FAIR1M,10128__1024__0___0,19
FAIR1M,10130__1024__0___0,20
FAIR1M,10139__1024__0___0,21
FAIR1M,10141__1024__0___0,22
FAIR1M,10155__1024__0___0,23
FAIR1M,10158__1024__0___0,24
FAIR1M,10174__1024__0___0,25
FAIR1M,10185__1024__0___0,26
FAIR1M,10208__1024__0___0,27
FAIR1M,10227__1024__0___0,28
FAIR1M,10228__1024__0___0,29
FAIR1M,10232__1024__0___0,30
FAIR1M,10233__1024__0___0,31
FAIR1M,10235__1024__0___0,32
FAIR1M,10237__1024__0___0,33
FAIR1M,1024__1024__0___0,34
FAIR1M,1024__1024__476___476,35
FAIR1M,10250__1024__0___0,36
FAIR1M,1026__1024__0___0,37
FAIR1M,10274__1024__0___0,38
FAIR1M,10280__1024__0___0,39
FAIR1M,10284__1024__0___0,40
FAIR1M,10285__1024__0___0,41
FAIR1M,1028__1024__0___0,42
FAIR1M,10293__1024__0___0,43
FAIR1M,10296__1024__0___0,44
FAIR1M,10356__1024__2472___1648,45
FAIR1M,10356__1024__824___1648,46
FAIR1M,10356__1024__824___3296,47
FAIR1M,10358__1024__0___0,48
FAIR1M,10359__1024__0___0,49
FAIR1M,10361__1024__0___0,50
FAIR1M,10363__1024__0___0,51
FAIR1M,10370__1024__0___0,52
FAIR1M,10400__1024__0___0,53
FAIR1M,1040__1024__0___0,54
FAIR1M,10412__1024__0___0,55
FAIR1M,10421__1024__0___0,56
FAIR1M,10423__1024__0___0,57
FAIR1M,10424__1024__0___0,58
FAIR1M,10429__1024__0___0,59
FAIR1M,10434__1024__0___0,60
FAIR1M,10435__1024__0___0,61
FAIR1M,10446__1024__0___0,62
FAIR1M,1044__1024__0___0,63
FAIR1M,10450__1024__0___0,64
FAIR1M,10457__1024__0___0,65
FAIR1M,10458__1024__824___0,66
FAIR1M,10458__1024__976___0,67
FAIR1M,10458__1024__976___824,68
FAIR1M,10464__1024__0___0,69
FAIR1M,1046__1024__0___0,70
FAIR1M,1046__1024__476___0,71
FAIR1M,10471__1024__0___0,72
FAIR1M,10489__1024__0___0,73
FAIR1M,10526__1024__0___0,74
FAIR1M,10538__1024__0___0,75
FAIR1M,10544__1024__0___0,76
FAIR1M,10545__1024__0___0,77
FAIR1M,10572__1024__0___0,78
FAIR1M,10578__1024__0___0,79
FAIR1M,10580__1024__0___0,80
FAIR1M,10603__1024__0___0,81
FAIR1M,10610__1024__0___0,82
FAIR1M,10614__1024__0___0,83
FAIR1M,10627__1024__0___0,84
FAIR1M,10633__1024__0___0,85
FAIR1M,10635__1024__0___0,86
FAIR1M,1065__1024__0___0,87
FAIR1M,10668__1024__0___0,88
FAIR1M,1066__1024__476___0,89
FAIR1M,10675__1024__0___0,90
FAIR1M,1067__1024__476___0,91
FAIR1M,1067__1024__476___476,92
FAIR1M,10702__1024__0___0,93
FAIR1M,10713__1024__0___0,94
FAIR1M,10726__1024__0___0,95
FAIR1M,1072__1024__0___0,96
FAIR1M,10733__1024__0___0,97
FAIR1M,10735__1024__0___0,98
FAIR1M,1074__1024__0___0,99
FAIR1M,1074__1024__0___476,100
FAIR1M,10771__1024__0___0,101
FAIR1M,10785__1024__0___0,102
FAIR1M,10785__1024__0___1648,103
FAIR1M,10785__1024__0___824,104
FAIR1M,10785__1024__1648___0,105
FAIR1M,10785__1024__1648___824,106
FAIR1M,10791__1024__0___0,107
FAIR1M,10797__1024__0___0,108
FAIR1M,10808__1024__0___0,109
FAIR1M,10813__1024__0___0,110
FAIR1M,10820__1024__824___824,111
FAIR1M,10820__1024__976___824,112
FAIR1M,10822__1024__0___0,113
FAIR1M,10835__1024__0___0,114
FAIR1M,10836__1024__1648___1648,115
FAIR1M,10836__1024__1648___2472,116
FAIR1M,10836__1024__2472___2472,117
FAIR1M,10836__1024__2472___2946,118
FAIR1M,10836__1024__3117___0,119
FAIR1M,10836__1024__3117___824,120
FAIR1M,10838__1024__0___0,121
FAIR1M,10844__1024__0___0,122
FAIR1M,10844__1024__0___824,123
FAIR1M,10844__1024__976___0,124
FAIR1M,10852__1024__0___0,125
FAIR1M,10901__1024__0___0,126
FAIR1M,10903__1024__0___0,127
FAIR1M,10922__1024__0___0,128
FAIR1M,1092__1024__476___476,129
FAIR1M,10931__1024__0___0,130
FAIR1M,10932__1024__0___0,131
FAIR1M,10941__1024__0___0,132
FAIR1M,10944__1024__0___0,133
FAIR1M,10952__1024__0___0,134
FAIR1M,10979__1024__0___0,135
FAIR1M,1097__1024__0___476,136
FAIR1M,1097__1024__476___476,137
FAIR1M,10982__1024__0___0,138
FAIR1M,10985__1024__0___0,139
FAIR1M,11012__1024__0___0,140
FAIR1M,11016__1024__0___0,141
FAIR1M,11017__1024__0___0,142
FAIR1M,11029__1024__0___0,143
FAIR1M,11030__1024__0___0,144
FAIR1M,1105__1024__0___0,145
FAIR1M,11063__1024__0___0,146
FAIR1M,11071__1024__0___0,147
FAIR1M,11078__1024__0___0,148
FAIR1M,11088__1024__0___0,149
FAIR1M,11118__1024__0___0,150
FAIR1M,11149__1024__0___0,151
FAIR1M,11163__1024__0___0,152
FAIR1M,11172__1024__0___0,153
FAIR1M,11179__1024__0___0,154
FAIR1M,11183__1024__0___0,155
FAIR1M,11187__1024__0___0,156
FAIR1M,11196__1024__0___0,157
FAIR1M,11204__1024__0___0,158
FAIR1M,11226__1024__0___0,159
FAIR1M,11232__1024__0___0,160
FAIR1M,11242__1024__0___0,161
FAIR1M,11248__1024__0___0,162
FAIR1M,1124__1024__0___0,163
FAIR1M,11273__1024__0___0,164
FAIR1M,11289__1024__0___0,165
FAIR1M,11296__1024__0___0,166
FAIR1M,11310__1024__0___0,167
FAIR1M,11332__1024__0___0,168
FAIR1M,1133__1024__0___0,169
FAIR1M,1135__1024__0___0,170
FAIR1M,11364__1024__0___0,171
FAIR1M,11366__1024__0___0,172
FAIR1M,11376__1024__0___0,173
FAIR1M,11394__1024__0___0,174
FAIR1M,11397__1024__0___0,175
FAIR1M,11400__1024__0___0,176
FAIR1M,11429__1024__0___0,177
FAIR1M,1145__1024__476___476,178
FAIR1M,11461__1024__0___0,179
FAIR1M,11465__1024__0___0,180
FAIR1M,11470__1024__0___0,181
FAIR1M,11472__1024__0___0,182
FAIR1M,11482__1024__0___0,183
FAIR1M,11483__1024__0___0,184
FAIR1M,11489__1024__0___0,185
