radial_norm,noise_level,modulation_threshold,boundary_mass,radial_risk_coupling,unwrap_ambiguity,frequency_ratio,n,decoded_angle_mean_deg,angle_error_mean_deg,phase_mod_mean,negative_phase_mod_nrc_continuous,phase_mod_nrc_continuous,phase_mod_nrc_severe_event,direction_margin_nrc_continuous,multi_frequency_disagreement_nrc_continuous,unwrap_energy_gap_nrc_continuous,candidate_switch_rate,severe_event_rate,phase_mod_direction
1.35,0.28,0.3,0.4,0.0,0.45,1:2,512,-0.72611677,6.33892085,1.8225,1.00668352,1.00668352,1.01457531,0.66195346,0.54883238,0.54883238,0.0,0.1875,NEAR_RANDOM
1.35,0.28,0.3,0.4,0.0,0.85,1:2,512,-5.40209123,12.20180427,1.8225,1.03762525,1.03762525,0.96396528,0.42609992,0.50249199,0.50283475,0.0078125,0.41601562,NEAR_RANDOM
1.35,0.28,0.3,0.4,0.8,0.05,1:2,512,4.53791626,4.26692783,2.15129758,0.51969142,1.71480151,1.98606544,1.29025838,0.70995147,0.71049403,0.00195312,0.08007812,REVERSE
1.35,0.28,0.3,0.4,0.8,0.45,1:2,512,1.02376524,8.50214037,2.07254058,1.9345748,0.8493142,1.05780686,0.59079501,0.82111538,0.82122792,0.00195312,0.234375,INFORMATIVE
1.35,0.28,0.3,0.4,0.8,0.85,1:2,512,1.27691264,14.11192975,2.12207741,2.05639893,0.78045771,1.04349353,0.36459762,0.85179798,0.85252708,0.00976562,0.4375,INFORMATIVE
1.35,0.28,0.3,0.75,-0.8,0.05,1:2,512,3.80654511,4.00208676,2.21590223,1.62530634,0.52011716,0.26501128,0.49357828,0.63992959,0.63992959,0.0,0.06445312,INFORMATIVE
1.35,0.28,0.3,0.75,-0.8,0.45,1:2,512,-3.84398458,8.90988534,2.17708664,2.46565933,0.45122449,0.51999318,0.37158337,0.56358095,0.56358095,0.00195312,0.22265625,INFORMATIVE
1.35,0.28,0.3,0.75,-0.8,0.85,1:2,512,3.71096279,15.33150748,2.10407444,2.18722122,0.62917226,0.91906423,0.2930237,0.68205104,0.68236574,0.0078125,0.44335938,INFORMATIVE
1.35,0.28,0.3,0.75,0.0,0.05,1:2,512,-1.36691617,4.11283358,1.8225,1.02809546,1.02809546,1.12312749,0.83851683,0.70993457,0.70993457,0.0,0.05664062,NEAR_RANDOM
1.35,0.28,0.3,0.75,0.0,0.45,1:2,512,-0.52816307,6.27190376,1.8225,1.04296682,1.04296682,1.11857875,0.72542408,0.58881061,0.58881061,0.0,0.20898438,NEAR_RANDOM
1.35,0.28,0.3,0.75,0.0,0.85,1:2,512,0.10381896,11.97611925,1.8225,0.97110101,0.97110101,1.02504553,0.3714288,0.45217863,0.45223323,0.00390625,0.40039062,NEAR_RANDOM
1.35,0.28,0.3,0.75,0.8,0.05,1:2,512,-5.14147028,3.87339906,2.1558856,0.57145916,1.53471487,2.66723773,1.32920316,0.73197423,0.73197423,0.0,0.04492188,REVERSE
1.35,0.28,0.3,0.75,0.8,0.45,1:2,512,-0.71561972,8.22879798,2.063055,2.09477632,0.86734146,1.07157152,0.61707638,0.94705852,0.94705852,0.00195312,0.234375,INFORMATIVE
1.35,0.28,0.3,0.75,0.8,0.85,1:2,512,5.78544986,16.30827776,2.17464303,1.93057878,0.92514712,0.98522148,0.29989131,0.50386479,0.51292173,0.00976562,0.49023438,NEAR_RANDOM
1.35,0.28,0.47,0.1,-0.8,0.05,1:2,512,-4.49747886,4.68700143,2.02517559,1.94858108,0.49934637,0.21117507,0.47400906,0.69230606,0.69241693,0.00585938,0.08789062,INFORMATIVE
1.35,0.28,0.47,0.1,-0.8,0.45,1:2,512,0.17699585,10.42840443,2.23750737,2.41786268,0.40589639,0.57911953,0.30943566,0.705906,0.705906,0.0,0.265625,INFORMATIVE
1.35,0.28,0.47,0.1,-0.8,0.85,1:2,512,0.29231082,13.83786704,2.13757684,1.95066519,0.62074353,0.78682425,0.34657108,0.48288032,0.48279486,0.0078125,0.44140625,INFORMATIVE
1.35,0.28,0.47,0.1,0.0,0.05,1:2,512,-1.81600793,4.08226382,1.8225,1.0519699,1.0519699,1.14083459,0.73209495,0.72886932,0.72886932,0.0,0.06445312,NEAR_RANDOM
1.35,0.28,0.47,0.1,0.0,0.45,1:2,512,-1.62516219,6.39023057,1.8225,1.02173384,1.02173384,1.10930214,0.67082032,0.59467038,0.59474073,0.00195312,0.17382812,NEAR_RANDOM
1.35,0.28,0.47,0.1,0.0,0.85,1:2,512,-0.34706238,13.56250603,1.8225,1.08484295,1.08484295,0.9505858,0.36084326,0.67463394,0.67466091,0.00390625,0.45703125,NEAR_RANDOM
1.35,0.28,0.47,0.1,0.8,0.05,1:2,512,-1.18528946,4.70751956,2.19162285,0.95135807,1.71313489,1.98893048,1.03958086,0.66796646,0.66824958,0.00390625,0.08007812,REVERSE
1.35,0.28,0.47,0.1,0.8,0.45,1:2,512,-2.56643118,8.93609643,2.19871435,2.03137251,0.79659668,1.05533943,0.5220593,0.75240992,0.75270682,0.00390625,0.25390625,INFORMATIVE
1.35,0.28,0.47,0.1,0.8,0.85,1:2,512,0.72349987,17.26680337,2.16443462,1.94620939,0.73413298,0.91224327,0.24706095,0.87044914,0.87048487,0.00585938,0.49804688,INFORMATIVE
1.35,0.28,0.47,0.4,-0.8,0.05,1:2,512,-0.71542279,4.55239787,2.14201526,2.24348823,0.41092326,0.15294912,0.39131335,0.5835397,0.5835397,0.0,0.08398438,INFORMATIVE
1.35,0.28,0.47,0.4,-0.8,0.45,1:2,512,-7.96167849,9.71621603,2.10421865,2.45050373,0.38997326,0.58360849,0.3053179,0.53723197,0.53746923,0.00195312,0.24804688,INFORMATIVE
1.35,0.28,0.47,0.4,-0.8,0.85,1:2,512,1.68089665,16.25750322,2.12615597,2.25015398,0.41329246,0.8254983,0.24754052,0.54178679,0.54185321,0.00585938,0.44335938,INFORMATIVE
1.35,0.28,0.47,0.4,0.0,0.05,1:2,512,1.04918787,3.81753739,1.8225,1.00290193,1.00290193,0.86832563,0.74661714,0.67685383,0.67685383,0.0,0.04882812,NEAR_RANDOM
1.35,0.28,0.47,0.4,0.0,0.45,1:2,512,3.81030227,6.43020943,1.8225,1.09996995,1.09996995,1.11263754,0.5956901,0.55851146,0.55851146,0.00195312,0.20703125,NEAR_RANDOM
1.35,0.28,0.47,0.4,0.0,0.85,1:2,512,3.69586458,14.31422733,1.8225,0.9605467,0.9605467,0.96260761,0.30064016,0.55295904,0.55372769,0.0078125,0.45703125,NEAR_RANDOM
1.35,0.28,0.47,0.4,0.8,0.05,1:2,512,-2.11175248,5.51433942,2.23180529,1.46024153,1.62787858,1.93941941,0.93126218,0.69777251,0.69818832,0.00585938,0.09570312,REVERSE
1.35,0.28,0.47,0.4,0.8,0.45,1:2,512,3.12826871,9.29720408,2.16331417,2.25408688,0.84093219,1.11491561,0.60376959,1.02011862,1.06377282,0.00390625,0.21679688,INFORMATIVE
1.35,0.28,0.47,0.4,0.8,0.85,1:2,512,3.55696222,17.87920707,2.22510765,2.26895951,0.5198026,0.93131045,0.24564723,0.95873334,0.9591398,0.00390625,0.50195312,INFORMATIVE
1.35,0.28,0.47,0.75,-0.8,0.05,1:2,512,-1.60402004,5.74583049,2.05303317,2.71431388,0.3316725,0.13962222,0.33033109,0.77108707,0.77142875,0.0078125,0.07226562,INFORMATIVE
1.35,0.28,0.47,0.75,-0.8,0.45,1:2,512,-1.25271861,12.76983362,2.11475684,2.62862461,0.2945291,0.54465425,0.24675836,0.49408197,0.49408197,0.0,0.29101562,INFORMATIVE
1.35,0.28,0.47,0.75,-0.8,0.85,1:2,512,-5.84951607,19.76705129,2.07918105,2.33505034,0.3731169,0.7360998,0.20149759,0.73051488,0.73085168,0.00195312,0.48828125,INFORMATIVE
1.35,0.28,0.47,0.75,0.0,0.05,1:2,512,-7.39112534,4.38381979,1.8225,0.99212177,0.99212177,1.01449602,0.74074636,0.70357249,0.70373385,0.00195312,0.0859375,NEAR_RANDOM
1.35,0.28,0.47,0.75,0.0,0.45,1:2,512,1.20930143,6.4188252,1.8225,1.10385809,1.10385809,1.18326346,0.63136323,0.61191304,0.61210878,0.00195312,0.21484375,REVERSE
1.35,0.28,0.47,0.75,0.0,0.85,1:2,512,6.81177025,15.91148286,1.8225,0.99215127,0.99215127,0.87820126,0.25494001,0.68917593,0.68927669,0.00976562,0.45507812,NEAR_RANDOM
1.35,0.28,0.47,0.75,0.8,0.05,1:2,512,-0.23629302,4.61837583,2.17351223,1.75497154,1.14147495,1.65080649,1.04965017,1.12462792,1.12462792,0.0,0.0625,REVERSE
1.35,0.28,0.47,0.75,0.8,0.45,1:2,512,-0.91768288,10.59540843,2.15482467,2.49012845,0.64137649,1.0869925,0.45392383,1.13036193,1.13047179,0.00195312,0.24609375,INFORMATIVE
1.35,0.28,0.47,0.75,0.8,0.85,1:2,512,1.2746319,19.99532788,2.11675544,2.2490575,0.64803313,0.90436403,0.23771971,0.99378401,0.99378401,0.00195312,0.47851562,INFORMATIVE
1.35,0.28,0.8,0.1,-0.8,0.05,1:2,512,1.10963523,6.54817125,2.16896315,2.75364681,0.25269332,0.13371309,0.25262011,0.59989247,0.59996081,0.00195312,0.09765625,INFORMATIVE
1.35,0.28,0.8,0.1,-0.8,0.45,1:2,512,3.86301251,11.80744293,2.22061097,2.28522154,0.2944045,0.47477198,0.24192835,0.59539821,0.59539821,0.0,0.265625,INFORMATIVE
1.35,0.28,0.8,0.1,-0.8,0.85,1:2,512,-1.39465035,20.62413907,2.12368427,1.85209451,0.61339879,0.80173639,0.24895868,0.76582338,0.76583453,0.00390625,0.515625,INFORMATIVE
1.35,0.28,0.8,0.1,0.0,0.05,1:2,512,-4.53013748,4.23207341,1.8225,1.0332027,1.0332027,0.79368595,0.57528326,0.50546849,0.50622386,0.00195312,0.07226562,NEAR_RANDOM
1.35,0.28,0.8,0.1,0.0,0.45,1:2,512,-0.80768177,8.9377958,1.8225,1.21866329,1.21866329,1.034871,0.46034801,0.64957946,0.64962089,0.00585938,0.22460938,REVERSE
1.35,0.28,0.8,0.1,0.0,0.85,1:2,512,1.53256208,20.30044903,1.8225,0.95145773,0.95145773,1.06403182,0.27117854,0.77969932,0.77967822,0.00585938,0.55273438,NEAR_RANDOM
1.35,0.28,0.8,0.1,0.8,0.05,1:2,512,1.14033659,7.61850942,2.10503657,2.4417779,0.69640295,1.14633145,0.52582805,1.14771917,1.14771917,0.0,0.12109375,INFORMATIVE
1.35,0.28,0.8,0.1,0.8,0.45,1:2,512,0.30064097,15.02371081,2.03720774,2.13701989,0.4348033,0.74660675,0.29155769,1.10101319,1.10122622,0.00195312,0.3515625,INFORMATIVE
1.35,0.28,0.8,0.1,0.8,0.85,1:2,512,0.06316812,21.34049647,2.16718966,1.76068112,0.65853191,0.87268236,0.25989464,0.97506468,0.97550383,0.01171875,0.60351562,INFORMATIVE
1.35,0.28,0.8,0.4,-0.8,0.05,1:2,512,-0.11916085,8.07630987,2.12053704,2.78632262,0.2035992,0.11049517,0.20894944,0.65582948,0.65582948,0.0,0.12695312,INFORMATIVE
1.35,0.28,0.8,0.4,-0.8,0.45,1:2,512,4.38906622,14.93438631,2.11344491,2.4789809,0.2446864,0.46772125,0.19554184,0.78176725,0.78173593,0.00195312,0.328125,INFORMATIVE
1.35,0.28,0.8,0.4,-0.8,0.85,1:2,512,2.30202892,21.70553676,2.10821996,2.04017011,0.51201275,0.79601569,0.20254882,0.87887767,0.87886242,0.00195312,0.54101562,INFORMATIVE
1.35,0.28,0.8,0.4,0.0,0.05,1:2,512,2.65431818,4.01306652,1.8225,0.92652301,0.92652301,0.82938532,0.72143846,0.60446345,0.60446345,0.0,0.05664062,NEAR_RANDOM
1.35,0.28,0.8,0.4,0.0,0.45,1:2,512,-4.08347891,7.73755177,1.8225,1.07086986,1.07086986,0.90789006,0.54532355,0.83015667,0.83015667,0.0,0.23046875,NEAR_RANDOM
1.35,0.28,0.8,0.4,0.0,0.85,1:2,512,-1.01745585,23.44560307,1.8225,1.04070974,1.04070974,0.94583005,0.21329148,0.9729664,0.97298441,0.00976562,0.53320312,NEAR_RANDOM
1.35,0.28,0.8,0.4,0.8,0.05,1:2,512,-0.14240598,10.21972305,2.05947325,2.66714393,0.56047131,1.17060372,0.41920836,1.2562895,1.2562895,0.00195312,0.16796875,INFORMATIVE
1.35,0.28,0.8,0.4,0.8,0.45,1:2,512,1.28840792,18.17144699,2.05612532,2.29477407,0.33558884,0.75765223,0.22215509,1.15177513,1.15177513,0.00195312,0.359375,INFORMATIVE
1.35,0.28,0.8,0.4,0.8,0.85,1:2,512,0.06954208,24.18295376,2.1188706,2.02422362,0.68803277,0.84752259,0.18804213,0.96629115,0.96643735,0.00585938,0.56445312,INFORMATIVE
1.35,0.28,0.8,0.75,-0.8,0.05,1:2,512,-5.64606675,11.48126109,2.11087929,2.91963725,0.12786528,0.10660466,0.14033227,0.79128082,0.79125472,0.00585938,0.1484375,INFORMATIVE
1.35,0.28,0.8,0.75,-0.8,0.45,1:2,512,-0.49722554,18.59327503,2.09498965,2.57599977,0.16617484,0.38798133,0.14024492,0.66468848,0.66468848,0.00195312,0.32226562,INFORMATIVE
1.35,0.28,0.8,0.75,-0.8,0.85,1:2,512,0.30677075,26.74612703,2.19186352,2.10790768,0.5615364,0.78674989,0.15450125,0.77184718,0.77184718,0.00195312,0.546875,INFORMATIVE
1.35,0.28,0.8,0.75,0.0,0.05,1:2,512,-1.07057888,4.24312772,1.8225,0.89352965,0.89352965,0.7606304,0.72419879,0.71753856,0.71753856,0.0,0.08789062,INFORMATIVE
1.35,0.28,0.8,0.75,0.0,0.45,1:2,512,1.75752304,8.57678957,1.8225,0.93199278,0.93199278,1.01008889,0.37549282,0.87989618,0.87989618,0.0,0.21289062,NEAR_RANDOM
1.35,0.28,0.8,0.75,0.0,0.85,1:2,512,-1.77374478,27.05335855,1.8225,1.04131297,1.04131297,0.9777445,0.19626995,0.83707455,0.83715021,0.00390625,0.578125,NEAR_RANDOM
1.35,0.28,0.8,0.75,0.8,0.05,1:2,512,-2.68128925,10.49345443,2.09086436,2.76985287,0.43577276,1.13123683,0.39072074,1.33025883,1.33025883,0.0,0.171875,INFORMATIVE
1.35,0.28,0.8,0.75,0.8,0.45,1:2,512,1.43315978,19.28665135,2.07922305,2.4285746,0.24070544,0.70884085,0.20222633,1.1495285,1.1495285,0.0,0.39257812,INFORMATIVE
1.35,0.28,0.8,0.75,0.8,0.85,1:2,512,-0.28114137,26.26016815,2.22123899,2.10548281,0.55963689,0.87773172,0.18557539,0.91833266,0.91833266,0.00195312,0.56445312,INFORMATIVE
