dataset,cluster_index,cluster
DIOR-R,3692,19100
DIOR-R,3693,19101
DIOR-R,3694,19104
DIOR-R,3695,19107
DIOR-R,3696,19108
DIOR-R,3697,19109
DIOR-R,3698,19114
DIOR-R,3699,19115
DIOR-R,3700,19120
DIOR-R,3701,19122
DIOR-R,3702,19124
DIOR-R,3703,19125
DIOR-R,3704,19128
DIOR-R,3705,19129
DIOR-R,3706,19130
DIOR-R,3707,19131
DIOR-R,3708,19135
DIOR-R,3709,19136
DIOR-R,3710,19137
DIOR-R,3711,19141
DIOR-R,3712,19144
DIOR-R,3713,19146
DIOR-R,3714,19148
DIOR-R,3715,19151
DIOR-R,3716,19154
DIOR-R,3717,19155
DIOR-R,3718,19157
DIOR-R,3719,19158
DIOR-R,3720,19159
DIOR-R,3721,19160
DIOR-R,3722,19161
DIOR-R,3723,19162
DIOR-R,3724,19163
DIOR-R,3725,19165
DIOR-R,3726,19169
DIOR-R,3727,19170
DIOR-R,3728,19173
DIOR-R,3729,19174
DIOR-R,3730,19177
DIOR-R,3731,19178
DIOR-R,3732,19179
DIOR-R,3733,19181
DIOR-R,3734,19184
DIOR-R,3735,19185
DIOR-R,3736,19186
DIOR-R,3737,19187
DIOR-R,3738,19191
DIOR-R,3739,19194
DIOR-R,3740,19195
DIOR-R,3741,19198
DIOR-R,3742,19199
DIOR-R,3743,19201
DIOR-R,3744,19203
DIOR-R,3745,19206
DIOR-R,3746,19208
DIOR-R,3747,19209
DIOR-R,3748,19212
DIOR-R,3749,19214
DIOR-R,3750,19216
DIOR-R,3751,19217
DIOR-R,3752,19219
DIOR-R,3753,19220
DIOR-R,3754,19222
DIOR-R,3755,19224
DIOR-R,3756,19227
DIOR-R,3757,19228
DIOR-R,3758,19229
DIOR-R,3759,19232
DIOR-R,3760,19235
DIOR-R,3761,19236
DIOR-R,3762,19240
DIOR-R,3763,19242
DIOR-R,3764,19245
DIOR-R,3765,19246
DIOR-R,3766,19247
DIOR-R,3767,19249
DIOR-R,3768,19251
DIOR-R,3769,19253
DIOR-R,3770,19256
DIOR-R,3771,19257
DIOR-R,3772,19258
DIOR-R,3773,19260
DIOR-R,3774,19263
DIOR-R,3775,19264
DIOR-R,3776,19265
DIOR-R,3777,19266
DIOR-R,3778,19268
DIOR-R,3779,19270
DIOR-R,3780,19271
DIOR-R,3781,19272
DIOR-R,3782,19276
DIOR-R,3783,19277
DIOR-R,3784,19281
DIOR-R,3785,19284
DIOR-R,3786,19285
DIOR-R,3787,19288
DIOR-R,3788,19289
DIOR-R,3789,19290
DIOR-R,3790,19291
DIOR-R,3791,19292
DIOR-R,3792,19294
DIOR-R,3793,19295
DIOR-R,3794,19296
DIOR-R,3795,19297
DIOR-R,3796,19299
DIOR-R,3797,19300
DIOR-R,3798,19301
DIOR-R,3799,19302
DIOR-R,3800,19304
DIOR-R,3801,19305
DIOR-R,3802,19306
DIOR-R,3803,19309
DIOR-R,3804,19311
DIOR-R,3805,19314
DIOR-R,3806,19315
DIOR-R,3807,19317
DIOR-R,3808,19319
DIOR-R,3809,19320
DIOR-R,3810,19327
DIOR-R,3811,19328
DIOR-R,3812,19329
DIOR-R,3813,19333
DIOR-R,3814,19335
DIOR-R,3815,19339
DIOR-R,3816,19340
DIOR-R,3817,19341
DIOR-R,3818,19345
DIOR-R,3819,19348
DIOR-R,3820,19349
DIOR-R,3821,19351
DIOR-R,3822,19354
DIOR-R,3823,19356
DIOR-R,3824,19357
DIOR-R,3825,19358
DIOR-R,3826,19362
DIOR-R,3827,19363
DIOR-R,3828,19364
DIOR-R,3829,19365
DIOR-R,3830,19367
DIOR-R,3831,19370
DIOR-R,3832,19371
DIOR-R,3833,19373
DIOR-R,3834,19376
DIOR-R,3835,19378
DIOR-R,3836,19380
DIOR-R,3837,19385
DIOR-R,3838,19386
DIOR-R,3839,19388
DIOR-R,3840,19389
DIOR-R,3841,19391
DIOR-R,3842,19393
DIOR-R,3843,19394
DIOR-R,3844,19395
DIOR-R,3845,19402
DIOR-R,3846,19405
DIOR-R,3847,19406
DIOR-R,3848,19408
DIOR-R,3849,19410
DIOR-R,3850,19412
DIOR-R,3851,19413
DIOR-R,3852,19414
DIOR-R,3853,19415
DIOR-R,3854,19418
DIOR-R,3855,19421
DIOR-R,3856,19422
DIOR-R,3857,19423
DIOR-R,3858,19425
DIOR-R,3859,19426
DIOR-R,3860,19428
DIOR-R,3861,19429
DIOR-R,3862,19431
DIOR-R,3863,19432
DIOR-R,3864,19433
DIOR-R,3865,19434
DIOR-R,3866,19436
DIOR-R,3867,19437
DIOR-R,3868,19440
DIOR-R,3869,19441
DIOR-R,3870,19444
DIOR-R,3871,19445
DIOR-R,3872,19449
DIOR-R,3873,19452
DIOR-R,3874,19454
DIOR-R,3875,19455
DIOR-R,3876,19459
DIOR-R,3877,19461
DIOR-R,3878,19462
DIOR-R,3879,19463
DIOR-R,3880,19464
DIOR-R,3881,19466
DIOR-R,3882,19467
DIOR-R,3883,19471
DIOR-R,3884,19472
DIOR-R,3885,19473
DIOR-R,3886,19478
DIOR-R,3887,19479
DIOR-R,3888,19480
DIOR-R,3889,19481
DIOR-R,3890,19486
DIOR-R,3891,19487
DIOR-R,3892,19488
DIOR-R,3893,19491
DIOR-R,3894,19492
DIOR-R,3895,19493
DIOR-R,3896,19494
DIOR-R,3897,19495
DIOR-R,3898,19496
DIOR-R,3899,19497
DIOR-R,3900,19499
DIOR-R,3901,19500
DIOR-R,3902,19503
DIOR-R,3903,19507
DIOR-R,3904,19508
DIOR-R,3905,19509
DIOR-R,3906,19510
DIOR-R,3907,19511
DIOR-R,3908,19522
DIOR-R,3909,19524
DIOR-R,3910,19525
DIOR-R,3911,19531
DIOR-R,3912,19532
DIOR-R,3913,19538
DIOR-R,3914,19539
DIOR-R,3915,19545
DIOR-R,3916,19546
DIOR-R,3917,19547
DIOR-R,3918,19548
DIOR-R,3919,19549
DIOR-R,3920,19551
DIOR-R,3921,19555
DIOR-R,3922,19559
DIOR-R,3923,19560
DIOR-R,3924,19562
DIOR-R,3925,19565
DIOR-R,3926,19566
DIOR-R,3927,19571
DIOR-R,3928,19572
DIOR-R,3929,19573
DIOR-R,3930,19574
DIOR-R,3931,19577
DIOR-R,3932,19580
DIOR-R,3933,19581
DIOR-R,3934,19582
DIOR-R,3935,19583
DIOR-R,3936,19584
DIOR-R,3937,19585
DIOR-R,3938,19587
DIOR-R,3939,19588
DIOR-R,3940,19590
DIOR-R,3941,19591
DIOR-R,3942,19592
DIOR-R,3943,19593
DIOR-R,3944,19596
DIOR-R,3945,19597
DIOR-R,3946,19598
DIOR-R,3947,19599
DIOR-R,3948,19601
DIOR-R,3949,19604
DIOR-R,3950,19605
DIOR-R,3951,19606
DIOR-R,3952,19607
DIOR-R,3953,19609
DIOR-R,3954,19610
DIOR-R,3955,19611
DIOR-R,3956,19612
DIOR-R,3957,19615
DIOR-R,3958,19617
DIOR-R,3959,19619
DIOR-R,3960,19622
DIOR-R,3961,19623
DIOR-R,3962,19624
DIOR-R,3963,19628
DIOR-R,3964,19630
DIOR-R,3965,19633
DIOR-R,3966,19634
DIOR-R,3967,19636
DIOR-R,3968,19638
DIOR-R,3969,19643
DIOR-R,3970,19644
DIOR-R,3971,19646
DIOR-R,3972,19648
DIOR-R,3973,19650
DIOR-R,3974,19651
DIOR-R,3975,19652
DIOR-R,3976,19655
DIOR-R,3977,19657
DIOR-R,3978,19658
DIOR-R,3979,19659
DIOR-R,3980,19660
DIOR-R,3981,19661
DIOR-R,3982,19662
DIOR-R,3983,19664
DIOR-R,3984,19666
DIOR-R,3985,19667
DIOR-R,3986,19668
DIOR-R,3987,19670
DIOR-R,3988,19671
DIOR-R,3989,19672
DIOR-R,3990,19675
DIOR-R,3991,19678
DIOR-R,3992,19679
DIOR-R,3993,19680
DIOR-R,3994,19682
DIOR-R,3995,19684
DIOR-R,3996,19685
DIOR-R,3997,19686
DIOR-R,3998,19689
DIOR-R,3999,19690
DIOR-R,4000,19691
DIOR-R,4001,19696
DIOR-R,4002,19701
DIOR-R,4003,19703
DIOR-R,4004,19705
DIOR-R,4005,19706
DIOR-R,4006,19707
DIOR-R,4007,19708
DIOR-R,4008,19712
DIOR-R,4009,19714
DIOR-R,4010,19716
DIOR-R,4011,19717
DIOR-R,4012,19721
DIOR-R,4013,19722
DIOR-R,4014,19726
DIOR-R,4015,19727
DIOR-R,4016,19730
DIOR-R,4017,19731
DIOR-R,4018,19732
DIOR-R,4019,19735
DIOR-R,4020,19742
DIOR-R,4021,19743
DIOR-R,4022,19745
DIOR-R,4023,19746
DIOR-R,4024,19747
DIOR-R,4025,19749
DIOR-R,4026,19750
DIOR-R,4027,19751
DIOR-R,4028,19752
DIOR-R,4029,19754
DIOR-R,4030,19756
DIOR-R,4031,19757
DIOR-R,4032,19760
DIOR-R,4033,19761
DIOR-R,4034,19764
DIOR-R,4035,19768
DIOR-R,4036,19770
DIOR-R,4037,19771
DIOR-R,4038,19772
DIOR-R,4039,19773
DIOR-R,4040,19774
DIOR-R,4041,19775
DIOR-R,4042,19776
DIOR-R,4043,19778
DIOR-R,4044,19780
DIOR-R,4045,19782
DIOR-R,4046,19784
DIOR-R,4047,19785
DIOR-R,4048,19787
DIOR-R,4049,19788
DIOR-R,4050,19792
DIOR-R,4051,19793
DIOR-R,4052,19794
DIOR-R,4053,19796
DIOR-R,4054,19799
DIOR-R,4055,19800
DIOR-R,4056,19803
DIOR-R,4057,19805
DIOR-R,4058,19806
DIOR-R,4059,19807
DIOR-R,4060,19809
DIOR-R,4061,19810
DIOR-R,4062,19811
DIOR-R,4063,19812
DIOR-R,4064,19813
DIOR-R,4065,19817
DIOR-R,4066,19818
DIOR-R,4067,19819
DIOR-R,4068,19820
DIOR-R,4069,19822
DIOR-R,4070,19824
DIOR-R,4071,19825
DIOR-R,4072,19827
DIOR-R,4073,19832
DIOR-R,4074,19833
DIOR-R,4075,19835
DIOR-R,4076,19838
DIOR-R,4077,19840
DIOR-R,4078,19841
DIOR-R,4079,19842
DIOR-R,4080,19846
DIOR-R,4081,19849
DIOR-R,4082,19851
DIOR-R,4083,19857
DIOR-R,4084,19860
DIOR-R,4085,19862
DIOR-R,4086,19863
DIOR-R,4087,19864
DIOR-R,4088,19865
DIOR-R,4089,19869
DIOR-R,4090,19870
DIOR-R,4091,19871
DIOR-R,4092,19874
DIOR-R,4093,19875
DIOR-R,4094,19876
DIOR-R,4095,19877
DIOR-R,4096,19878
DIOR-R,4097,19884
DIOR-R,4098,19887
DIOR-R,4099,19888
DIOR-R,4100,19889
DIOR-R,4101,19891
DIOR-R,4102,19892
DIOR-R,4103,19895
DIOR-R,4104,19896
DIOR-R,4105,19897
DIOR-R,4106,19899
DIOR-R,4107,19901
DIOR-R,4108,19902
DIOR-R,4109,19904
DIOR-R,4110,19906
DIOR-R,4111,19907
DIOR-R,4112,19909
DIOR-R,4113,19910
DIOR-R,4114,19911
DIOR-R,4115,19912
DIOR-R,4116,19914
DIOR-R,4117,19915
DIOR-R,4118,19917
DIOR-R,4119,19918
DIOR-R,4120,19922
DIOR-R,4121,19925
DIOR-R,4122,19929
DIOR-R,4123,19931
DIOR-R,4124,19933
DIOR-R,4125,19936
DIOR-R,4126,19937
DIOR-R,4127,19940
DIOR-R,4128,19941
DIOR-R,4129,19945
DIOR-R,4130,19948
DIOR-R,4131,19949
DIOR-R,4132,19950
DIOR-R,4133,19951
DIOR-R,4134,19952
DIOR-R,4135,19956
DIOR-R,4136,19957
DIOR-R,4137,19959
DIOR-R,4138,19960
DIOR-R,4139,19962
DIOR-R,4140,19963
DIOR-R,4141,19964
DIOR-R,4142,19965
DIOR-R,4143,19968
DIOR-R,4144,19970
DIOR-R,4145,19973
DIOR-R,4146,19975
DIOR-R,4147,19977
DIOR-R,4148,19978
DIOR-R,4149,19979
DIOR-R,4150,19982
DIOR-R,4151,19983
DIOR-R,4152,19989
DIOR-R,4153,19990
DIOR-R,4154,19992
DIOR-R,4155,19993
DIOR-R,4156,19995
DIOR-R,4157,19996
DIOR-R,4158,19997
DIOR-R,4159,20001
DIOR-R,4160,20003
DIOR-R,4161,20005
DIOR-R,4162,20008
DIOR-R,4163,20009
DIOR-R,4164,20010
DIOR-R,4165,20012
DIOR-R,4166,20014
DIOR-R,4167,20015
DIOR-R,4168,20017
DIOR-R,4169,20018
DIOR-R,4170,20022
DIOR-R,4171,20023
DIOR-R,4172,20024
DIOR-R,4173,20025
DIOR-R,4174,20026
DIOR-R,4175,20028
DIOR-R,4176,20030
DIOR-R,4177,20033
DIOR-R,4178,20034
DIOR-R,4179,20035
DIOR-R,4180,20036
DIOR-R,4181,20037
DIOR-R,4182,20038
DIOR-R,4183,20041
DIOR-R,4184,20042
DIOR-R,4185,20045
DIOR-R,4186,20046
DIOR-R,4187,20047
DIOR-R,4188,20048
DIOR-R,4189,20049
DIOR-R,4190,20051
DIOR-R,4191,20054
DIOR-R,4192,20055
DIOR-R,4193,20063
DIOR-R,4194,20064
DIOR-R,4195,20065
DIOR-R,4196,20066
DIOR-R,4197,20067
DIOR-R,4198,20068
DIOR-R,4199,20070
DIOR-R,4200,20071
DIOR-R,4201,20073
DIOR-R,4202,20076
DIOR-R,4203,20078
DIOR-R,4204,20081
DIOR-R,4205,20083
DIOR-R,4206,20084
DIOR-R,4207,20086
DIOR-R,4208,20087
DIOR-R,4209,20088
DIOR-R,4210,20089
DIOR-R,4211,20095
DIOR-R,4212,20096
DIOR-R,4213,20098
DIOR-R,4214,20099
DIOR-R,4215,20101
DIOR-R,4216,20103
DIOR-R,4217,20105
DIOR-R,4218,20107
DIOR-R,4219,20108
DIOR-R,4220,20109
DIOR-R,4221,20110
DIOR-R,4222,20111
DIOR-R,4223,20112
DIOR-R,4224,20113
DIOR-R,4225,20114
DIOR-R,4226,20116
DIOR-R,4227,20117
DIOR-R,4228,20118
DIOR-R,4229,20119
DIOR-R,4230,20121
DIOR-R,4231,20123
DIOR-R,4232,20125
DIOR-R,4233,20126
DIOR-R,4234,20130
DIOR-R,4235,20131
DIOR-R,4236,20133
DIOR-R,4237,20135
DIOR-R,4238,20139
DIOR-R,4239,20140
DIOR-R,4240,20141
DIOR-R,4241,20144
DIOR-R,4242,20145
DIOR-R,4243,20147
DIOR-R,4244,20149
DIOR-R,4245,20150
DIOR-R,4246,20152
DIOR-R,4247,20155
DIOR-R,4248,20156
DIOR-R,4249,20162
DIOR-R,4250,20163
DIOR-R,4251,20164
DIOR-R,4252,20166
DIOR-R,4253,20173
DIOR-R,4254,20174
DIOR-R,4255,20179
DIOR-R,4256,20180
DIOR-R,4257,20181
DIOR-R,4258,20182
DIOR-R,4259,20183
DIOR-R,4260,20186
DIOR-R,4261,20188
DIOR-R,4262,20189
DIOR-R,4263,20190
DIOR-R,4264,20191
DIOR-R,4265,20193
DIOR-R,4266,20195
DIOR-R,4267,20197
DIOR-R,4268,20198
DIOR-R,4269,20199
DIOR-R,4270,20202
DIOR-R,4271,20204
DIOR-R,4272,20205
DIOR-R,4273,20211
DIOR-R,4274,20212
DIOR-R,4275,20216
DIOR-R,4276,20217
DIOR-R,4277,20218
DIOR-R,4278,20221
DIOR-R,4279,20225
DIOR-R,4280,20226
DIOR-R,4281,20227
DIOR-R,4282,20230
DIOR-R,4283,20232
DIOR-R,4284,20233
DIOR-R,4285,20234
DIOR-R,4286,20235
DIOR-R,4287,20237
DIOR-R,4288,20238
DIOR-R,4289,20240
DIOR-R,4290,20242
DIOR-R,4291,20243
DIOR-R,4292,20245
DIOR-R,4293,20247
DIOR-R,4294,20248
DIOR-R,4295,20261
DIOR-R,4296,20262
DIOR-R,4297,20263
DIOR-R,4298,20264
DIOR-R,4299,20265
DIOR-R,4300,20270
DIOR-R,4301,20271
DIOR-R,4302,20273
DIOR-R,4303,20275
DIOR-R,4304,20276
DIOR-R,4305,20277
DIOR-R,4306,20278
DIOR-R,4307,20283
DIOR-R,4308,20285
DIOR-R,4309,20286
DIOR-R,4310,20288
DIOR-R,4311,20289
DIOR-R,4312,20290
DIOR-R,4313,20291
DIOR-R,4314,20292
DIOR-R,4315,20297
DIOR-R,4316,20299
DIOR-R,4317,20303
DIOR-R,4318,20306
DIOR-R,4319,20307
DIOR-R,4320,20309
DIOR-R,4321,20310
DIOR-R,4322,20317
DIOR-R,4323,20319
DIOR-R,4324,20321
DIOR-R,4325,20324
DIOR-R,4326,20325
DIOR-R,4327,20328
DIOR-R,4328,20330
DIOR-R,4329,20332
DIOR-R,4330,20333
DIOR-R,4331,20335
DIOR-R,4332,20336
DIOR-R,4333,20337
DIOR-R,4334,20338
DIOR-R,4335,20342
DIOR-R,4336,20344
DIOR-R,4337,20346
DIOR-R,4338,20348
DIOR-R,4339,20350
DIOR-R,4340,20356
DIOR-R,4341,20360
DIOR-R,4342,20361
DIOR-R,4343,20364
DIOR-R,4344,20366
DIOR-R,4345,20368
DIOR-R,4346,20373
DIOR-R,4347,20375
DIOR-R,4348,20378
DIOR-R,4349,20379
DIOR-R,4350,20381
DIOR-R,4351,20382
DIOR-R,4352,20386
DIOR-R,4353,20387
DIOR-R,4354,20388
DIOR-R,4355,20389
DIOR-R,4356,20392
DIOR-R,4357,20393
DIOR-R,4358,20395
DIOR-R,4359,20397
DIOR-R,4360,20398
DIOR-R,4361,20406
DIOR-R,4362,20407
DIOR-R,4363,20409
DIOR-R,4364,20410
DIOR-R,4365,20411
DIOR-R,4366,20412
DIOR-R,4367,20413
DIOR-R,4368,20414
DIOR-R,4369,20415
DIOR-R,4370,20417
DIOR-R,4371,20418
DIOR-R,4372,20424
DIOR-R,4373,20425
DIOR-R,4374,20427
DIOR-R,4375,20429
DIOR-R,4376,20430
DIOR-R,4377,20431
DIOR-R,4378,20433
DIOR-R,4379,20434
DIOR-R,4380,20436
DIOR-R,4381,20437
DIOR-R,4382,20439
DIOR-R,4383,20440
DIOR-R,4384,20443
DIOR-R,4385,20447
DIOR-R,4386,20452
DIOR-R,4387,20453
DIOR-R,4388,20454
DIOR-R,4389,20455
DIOR-R,4390,20458
DIOR-R,4391,20459
DIOR-R,4392,20460
DIOR-R,4393,20462
DIOR-R,4394,20463
DIOR-R,4395,20464
DIOR-R,4396,20466
DIOR-R,4397,20470
DIOR-R,4398,20471
DIOR-R,4399,20472
DIOR-R,4400,20473
DIOR-R,4401,20474
DIOR-R,4402,20476
DIOR-R,4403,20480
DIOR-R,4404,20481
DIOR-R,4405,20483
DIOR-R,4406,20486
DIOR-R,4407,20487
DIOR-R,4408,20488
DIOR-R,4409,20489
DIOR-R,4410,20490
DIOR-R,4411,20494
DIOR-R,4412,20501
DIOR-R,4413,20504
DIOR-R,4414,20505
DIOR-R,4415,20506
DIOR-R,4416,20507
DIOR-R,4417,20508
DIOR-R,4418,20511
DIOR-R,4419,20512
DIOR-R,4420,20514
DIOR-R,4421,20523
DIOR-R,4422,20524
DIOR-R,4423,20526
DIOR-R,4424,20530
DIOR-R,4425,20533
DIOR-R,4426,20534
DIOR-R,4427,20535
DIOR-R,4428,20536
DIOR-R,4429,20544
DIOR-R,4430,20546
DIOR-R,4431,20548
DIOR-R,4432,20552
DIOR-R,4433,20555
DIOR-R,4434,20556
DIOR-R,4435,20558
DIOR-R,4436,20559
DIOR-R,4437,20560
DIOR-R,4438,20561
DIOR-R,4439,20562
DIOR-R,4440,20563
DIOR-R,4441,20564
DIOR-R,4442,20569
DIOR-R,4443,20571
DIOR-R,4444,20572
DIOR-R,4445,20574
DIOR-R,4446,20576
DIOR-R,4447,20577
DIOR-R,4448,20581
DIOR-R,4449,20582
DIOR-R,4450,20583
DIOR-R,4451,20585
DIOR-R,4452,20587
DIOR-R,4453,20588
DIOR-R,4454,20589
DIOR-R,4455,20590
DIOR-R,4456,20593
DIOR-R,4457,20594
DIOR-R,4458,20601
DIOR-R,4459,20604
DIOR-R,4460,20607
DIOR-R,4461,20608
DIOR-R,4462,20611
DIOR-R,4463,20612
DIOR-R,4464,20613
DIOR-R,4465,20615
DIOR-R,4466,20616
DIOR-R,4467,20618
DIOR-R,4468,20619
DIOR-R,4469,20622
DIOR-R,4470,20623
DIOR-R,4471,20625
DIOR-R,4472,20628
DIOR-R,4473,20632
DIOR-R,4474,20633
DIOR-R,4475,20634
DIOR-R,4476,20635
DIOR-R,4477,20636
DIOR-R,4478,20638
DIOR-R,4479,20639
DIOR-R,4480,20640
DIOR-R,4481,20641
DIOR-R,4482,20644
DIOR-R,4483,20647
DIOR-R,4484,20648
DIOR-R,4485,20649
DIOR-R,4486,20650
DIOR-R,4487,20653
DIOR-R,4488,20657
DIOR-R,4489,20658
DIOR-R,4490,20659
DIOR-R,4491,20660
DIOR-R,4492,20661
DIOR-R,4493,20662
DIOR-R,4494,20663
DIOR-R,4495,20666
DIOR-R,4496,20667
DIOR-R,4497,20669
DIOR-R,4498,20670
DIOR-R,4499,20672
DIOR-R,4500,20675
DIOR-R,4501,20681
DIOR-R,4502,20682
DIOR-R,4503,20683
DIOR-R,4504,20684
DIOR-R,4505,20685
DIOR-R,4506,20686
DIOR-R,4507,20688
DIOR-R,4508,20691
DIOR-R,4509,20692
DIOR-R,4510,20694
DIOR-R,4511,20696
DIOR-R,4512,20697
DIOR-R,4513,20699
DIOR-R,4514,20702
DIOR-R,4515,20703
DIOR-R,4516,20704
DIOR-R,4517,20705
DIOR-R,4518,20706
DIOR-R,4519,20707
DIOR-R,4520,20708
DIOR-R,4521,20709
DIOR-R,4522,20710
DIOR-R,4523,20712
DIOR-R,4524,20713
DIOR-R,4525,20714
DIOR-R,4526,20716
DIOR-R,4527,20717
DIOR-R,4528,20718
DIOR-R,4529,20725
DIOR-R,4530,20726
DIOR-R,4531,20728
DIOR-R,4532,20735
DIOR-R,4533,20737
DIOR-R,4534,20740
DIOR-R,4535,20741
DIOR-R,4536,20744
DIOR-R,4537,20745
DIOR-R,4538,20747
DIOR-R,4539,20753
DIOR-R,4540,20754
DIOR-R,4541,20755
DIOR-R,4542,20756
DIOR-R,4543,20758
DIOR-R,4544,20759
DIOR-R,4545,20761
DIOR-R,4546,20766
DIOR-R,4547,20769
DIOR-R,4548,20770
DIOR-R,4549,20771
DIOR-R,4550,20773
DIOR-R,4551,20774
DIOR-R,4552,20775
DIOR-R,4553,20777
DIOR-R,4554,20778
DIOR-R,4555,20781
DIOR-R,4556,20782
DIOR-R,4557,20783
DIOR-R,4558,20784
DIOR-R,4559,20785
DIOR-R,4560,20786
DIOR-R,4561,20788
DIOR-R,4562,20789
DIOR-R,4563,20790
DIOR-R,4564,20792
DIOR-R,4565,20793
DIOR-R,4566,20794
DIOR-R,4567,20795
DIOR-R,4568,20796
DIOR-R,4569,20798
DIOR-R,4570,20801
DIOR-R,4571,20802
DIOR-R,4572,20803
DIOR-R,4573,20805
DIOR-R,4574,20807
DIOR-R,4575,20808
DIOR-R,4576,20809
DIOR-R,4577,20812
DIOR-R,4578,20815
DIOR-R,4579,20816
DIOR-R,4580,20817
DIOR-R,4581,20819
DIOR-R,4582,20820
DIOR-R,4583,20821
DIOR-R,4584,20822
DIOR-R,4585,20824
DIOR-R,4586,20825
DIOR-R,4587,20826
DIOR-R,4588,20829
DIOR-R,4589,20831
DIOR-R,4590,20832
DIOR-R,4591,20836
DIOR-R,4592,20837
DIOR-R,4593,20838
DIOR-R,4594,20839
DIOR-R,4595,20843
DIOR-R,4596,20845
DIOR-R,4597,20848
DIOR-R,4598,20849
DIOR-R,4599,20850
DIOR-R,4600,20854
DIOR-R,4601,20857
DIOR-R,4602,20858
DIOR-R,4603,20860
DIOR-R,4604,20861
DIOR-R,4605,20864
DIOR-R,4606,20865
DIOR-R,4607,20869
DIOR-R,4608,20870
DIOR-R,4609,20871
DIOR-R,4610,20876
DIOR-R,4611,20877
DIOR-R,4612,20878
DIOR-R,4613,20880
DIOR-R,4614,20884
DIOR-R,4615,20885
DIOR-R,4616,20887
DIOR-R,4617,20888
DIOR-R,4618,20890
DIOR-R,4619,20894
DIOR-R,4620,20896
DIOR-R,4621,20899
DIOR-R,4622,20902
DIOR-R,4623,20903
DIOR-R,4624,20906
DIOR-R,4625,20907
DIOR-R,4626,20909
DIOR-R,4627,20910
DIOR-R,4628,20911
DIOR-R,4629,20915
DIOR-R,4630,20919
DIOR-R,4631,20923
DIOR-R,4632,20927
DIOR-R,4633,20928
DIOR-R,4634,20929
DIOR-R,4635,20930
DIOR-R,4636,20933
DIOR-R,4637,20939
DIOR-R,4638,20940
DIOR-R,4639,20941
DIOR-R,4640,20945
DIOR-R,4641,20946
DIOR-R,4642,20947
DIOR-R,4643,20949
DIOR-R,4644,20950
DIOR-R,4645,20955
DIOR-R,4646,20958
DIOR-R,4647,20959
DIOR-R,4648,20960
DIOR-R,4649,20963
DIOR-R,4650,20966
DIOR-R,4651,20968
DIOR-R,4652,20969
DIOR-R,4653,20974
DIOR-R,4654,20975
DIOR-R,4655,20976
DIOR-R,4656,20981
DIOR-R,4657,20982
DIOR-R,4658,20984
DIOR-R,4659,20985
DIOR-R,4660,20987
DIOR-R,4661,20990
DIOR-R,4662,20991
DIOR-R,4663,20992
DIOR-R,4664,20995
DIOR-R,4665,20998
DIOR-R,4666,21001
DIOR-R,4667,21005
DIOR-R,4668,21007
DIOR-R,4669,21008
DIOR-R,4670,21009
DIOR-R,4671,21011
DIOR-R,4672,21013
DIOR-R,4673,21014
DIOR-R,4674,21016
DIOR-R,4675,21019
DIOR-R,4676,21023
DIOR-R,4677,21028
DIOR-R,4678,21030
DIOR-R,4679,21034
DIOR-R,4680,21035
DIOR-R,4681,21037
DIOR-R,4682,21038
DIOR-R,4683,21041
DIOR-R,4684,21042
DIOR-R,4685,21044
DIOR-R,4686,21045
DIOR-R,4687,21048
DIOR-R,4688,21049
DIOR-R,4689,21050
DIOR-R,4690,21054
DIOR-R,4691,21055
DIOR-R,4692,21057
DIOR-R,4693,21058
DIOR-R,4694,21059
DIOR-R,4695,21062
DIOR-R,4696,21063
DIOR-R,4697,21064
DIOR-R,4698,21065
DIOR-R,4699,21069
DIOR-R,4700,21070
DIOR-R,4701,21072
DIOR-R,4702,21074
DIOR-R,4703,21077
DIOR-R,4704,21079
DIOR-R,4705,21080
DIOR-R,4706,21081
DIOR-R,4707,21082
DIOR-R,4708,21085
DIOR-R,4709,21087
DIOR-R,4710,21089
DIOR-R,4711,21091
DIOR-R,4712,21095
DIOR-R,4713,21098
DIOR-R,4714,21102
DIOR-R,4715,21103
DIOR-R,4716,21105
DIOR-R,4717,21110
DIOR-R,4718,21111
DIOR-R,4719,21112
DIOR-R,4720,21115
DIOR-R,4721,21117
DIOR-R,4722,21118
DIOR-R,4723,21119
DIOR-R,4724,21120
DIOR-R,4725,21121
DIOR-R,4726,21122
DIOR-R,4727,21123
DIOR-R,4728,21124
DIOR-R,4729,21125
DIOR-R,4730,21126
DIOR-R,4731,21128
DIOR-R,4732,21129
DIOR-R,4733,21130
DIOR-R,4734,21131
DIOR-R,4735,21132
DIOR-R,4736,21134
DIOR-R,4737,21136
DIOR-R,4738,21137
DIOR-R,4739,21138
DIOR-R,4740,21140
DIOR-R,4741,21142
DIOR-R,4742,21143
DIOR-R,4743,21144
DIOR-R,4744,21147
DIOR-R,4745,21149
DIOR-R,4746,21152
DIOR-R,4747,21156
DIOR-R,4748,21157
DIOR-R,4749,21161
DIOR-R,4750,21166
DIOR-R,4751,21169
DIOR-R,4752,21170
DIOR-R,4753,21172
DIOR-R,4754,21173
DIOR-R,4755,21175
DIOR-R,4756,21177
DIOR-R,4757,21180
DIOR-R,4758,21181
DIOR-R,4759,21184
DIOR-R,4760,21185
DIOR-R,4761,21187
DIOR-R,4762,21190
DIOR-R,4763,21191
DIOR-R,4764,21193
DIOR-R,4765,21194
DIOR-R,4766,21196
