assignment_version,annotator_slot,task_order,task_id,dataset,crop_relpath,long_side_angle_deg_le90,ambiguous,skip,annotator_id,annotation_timestamp_utc
m4-070-final-v1,A,1100,0400f68bdbdc1ffce587,DIOR-R,crops/0400f68bdbdc1ffce587.jpg,,,,,
m4-070-final-v1,A,1101,433a76e04f27730fc85e,SODA-A,crops/433a76e04f27730fc85e.jpg,,,,,
m4-070-final-v1,A,1102,b5eaa7ac9ec07ab6fec7,DIOR-R,crops/b5eaa7ac9ec07ab6fec7.jpg,,,,,
m4-070-final-v1,A,1103,af5c6f539173c6495d5f,FAIR1M-v1.0,crops/af5c6f539173c6495d5f.jpg,,,,,
m4-070-final-v1,A,1104,6c00424a9c2ecf4e0394,FAIR1M-v1.0,crops/6c00424a9c2ecf4e0394.jpg,,,,,
m4-070-final-v1,A,1105,08bb1f7a1528ac4f1009,DIOR-R,crops/08bb1f7a1528ac4f1009.jpg,,,,,
m4-070-final-v1,A,1106,78eab127199ab5dc2fb8,DIOR-R,crops/78eab127199ab5dc2fb8.jpg,,,,,
m4-070-final-v1,A,1107,b62552770533f21cffd9,SODA-A,crops/b62552770533f21cffd9.jpg,,,,,
m4-070-final-v1,A,1108,63783a377f2346e20695,DIOR-R,crops/63783a377f2346e20695.jpg,,,,,
m4-070-final-v1,A,1109,443abbb3cd053f4ec198,DIOR-R,crops/443abbb3cd053f4ec198.jpg,,,,,
m4-070-final-v1,A,1110,b9a0e68b0546c396ce26,DIOR-R,crops/b9a0e68b0546c396ce26.jpg,,,,,
m4-070-final-v1,A,1111,aecf0ba349f5d6279d9c,DIOR-R,crops/aecf0ba349f5d6279d9c.jpg,,,,,
m4-070-final-v1,A,1112,a158258da84388fda3cf,SODA-A,crops/a158258da84388fda3cf.jpg,,,,,
m4-070-final-v1,A,1113,f1fc1baee76e3f6bd1b3,FAIR1M-v1.0,crops/f1fc1baee76e3f6bd1b3.jpg,,,,,
m4-070-final-v1,A,1114,f16b1d79eae91c830e4b,FAIR1M-v1.0,crops/f16b1d79eae91c830e4b.jpg,,,,,
m4-070-final-v1,A,1115,02567cf454d65bbb28ba,DIOR-R,crops/02567cf454d65bbb28ba.jpg,,,,,
m4-070-final-v1,A,1116,1f85f7c66fc0794b4b18,DIOR-R,crops/1f85f7c66fc0794b4b18.jpg,,,,,
m4-070-final-v1,A,1117,a363082ce3ae00563e26,FAIR1M-v1.0,crops/a363082ce3ae00563e26.jpg,,,,,
m4-070-final-v1,A,1118,e2f7e8edfaa31a5968d4,SODA-A,crops/e2f7e8edfaa31a5968d4.jpg,,,,,
m4-070-final-v1,A,1119,1772688ff6cc56d7099e,FAIR1M-v1.0,crops/1772688ff6cc56d7099e.jpg,,,,,
m4-070-final-v1,A,1120,3cae853a54447a3346d2,FAIR1M-v1.0,crops/3cae853a54447a3346d2.jpg,,,,,
m4-070-final-v1,A,1121,d7e8537d6a4e47ec4a01,FAIR1M-v1.0,crops/d7e8537d6a4e47ec4a01.jpg,,,,,
m4-070-final-v1,A,1122,22a542d9d61970eb6ce2,FAIR1M-v1.0,crops/22a542d9d61970eb6ce2.jpg,,,,,
m4-070-final-v1,A,1123,e80f5707f50a36d20e54,DIOR-R,crops/e80f5707f50a36d20e54.jpg,,,,,
m4-070-final-v1,A,1124,b852b86775507d9546d7,SODA-A,crops/b852b86775507d9546d7.jpg,,,,,
m4-070-final-v1,A,1125,a97bb018a333cd4ba40e,SODA-A,crops/a97bb018a333cd4ba40e.jpg,,,,,
m4-070-final-v1,A,1126,9c71703c7fb113fff010,DIOR-R,crops/9c71703c7fb113fff010.jpg,,,,,
m4-070-final-v1,A,1127,d3fd6cce2e2fffdbbf54,FAIR1M-v1.0,crops/d3fd6cce2e2fffdbbf54.jpg,,,,,
m4-070-final-v1,A,1128,cf81f34c31d600ea6b77,FAIR1M-v1.0,crops/cf81f34c31d600ea6b77.jpg,,,,,
m4-070-final-v1,A,1129,d4e614207b22c8799497,FAIR1M-v1.0,crops/d4e614207b22c8799497.jpg,,,,,
m4-070-final-v1,A,1130,9742bd04573bd9659a27,FAIR1M-v1.0,crops/9742bd04573bd9659a27.jpg,,,,,
m4-070-final-v1,A,1131,bdf1a15732644d07f1bb,DIOR-R,crops/bdf1a15732644d07f1bb.jpg,,,,,
m4-070-final-v1,A,1132,b80345ce3acf5213b185,SODA-A,crops/b80345ce3acf5213b185.jpg,,,,,
m4-070-final-v1,A,1133,52ce735500830bc637aa,DIOR-R,crops/52ce735500830bc637aa.jpg,,,,,
m4-070-final-v1,A,1134,ab23cc4b6586b54c89fb,SODA-A,crops/ab23cc4b6586b54c89fb.jpg,,,,,
m4-070-final-v1,A,1135,431d3be663dd2ef69516,SODA-A,crops/431d3be663dd2ef69516.jpg,,,,,
m4-070-final-v1,A,1136,105ce35cd04f155e329f,FAIR1M-v1.0,crops/105ce35cd04f155e329f.jpg,,,,,
m4-070-final-v1,A,1137,8b39158308a93869662c,SODA-A,crops/8b39158308a93869662c.jpg,,,,,
m4-070-final-v1,A,1138,ef636471ec544bee1e0b,DIOR-R,crops/ef636471ec544bee1e0b.jpg,,,,,
m4-070-final-v1,A,1139,53b5457e812181323137,FAIR1M-v1.0,crops/53b5457e812181323137.jpg,,,,,
m4-070-final-v1,A,1140,fae822ceebf0734d479c,SODA-A,crops/fae822ceebf0734d479c.jpg,,,,,
m4-070-final-v1,A,1141,f9d2f5a0d4aead8ac597,DIOR-R,crops/f9d2f5a0d4aead8ac597.jpg,,,,,
m4-070-final-v1,A,1142,8e0bc6e0a4f078fcfc46,DIOR-R,crops/8e0bc6e0a4f078fcfc46.jpg,,,,,
m4-070-final-v1,A,1143,477a2f9ab79bcc79cf29,DIOR-R,crops/477a2f9ab79bcc79cf29.jpg,,,,,
m4-070-final-v1,A,1144,f7a3ec91f9b5ecbd7ead,DIOR-R,crops/f7a3ec91f9b5ecbd7ead.jpg,,,,,
m4-070-final-v1,A,1145,6db4aa3f72b323efcc19,SODA-A,crops/6db4aa3f72b323efcc19.jpg,,,,,
m4-070-final-v1,A,1146,28b549ca69442bf6d41a,SODA-A,crops/28b549ca69442bf6d41a.jpg,,,,,
m4-070-final-v1,A,1147,24fe7d48bf9e214862d7,FAIR1M-v1.0,crops/24fe7d48bf9e214862d7.jpg,,,,,
m4-070-final-v1,A,1148,63ad6593fdd367d91909,FAIR1M-v1.0,crops/63ad6593fdd367d91909.jpg,,,,,
m4-070-final-v1,A,1149,aa1ca4ed1df28bd3b329,SODA-A,crops/aa1ca4ed1df28bd3b329.jpg,,,,,
m4-070-final-v1,A,1150,77940e5a7553b6076b8c,FAIR1M-v1.0,crops/77940e5a7553b6076b8c.jpg,,,,,
m4-070-final-v1,A,1151,89e47a2a97e6eed7b44d,DIOR-R,crops/89e47a2a97e6eed7b44d.jpg,,,,,
m4-070-final-v1,A,1152,44d46dca7a0eb2ab422b,SODA-A,crops/44d46dca7a0eb2ab422b.jpg,,,,,
m4-070-final-v1,A,1153,e1e6729a3adc597b5271,SODA-A,crops/e1e6729a3adc597b5271.jpg,,,,,
m4-070-final-v1,A,1154,2f92017e4d422dc4bd57,SODA-A,crops/2f92017e4d422dc4bd57.jpg,,,,,
m4-070-final-v1,A,1155,1714ded0b228cf639f66,DIOR-R,crops/1714ded0b228cf639f66.jpg,,,,,
m4-070-final-v1,A,1156,c84d4bfe0e9bc0021317,DIOR-R,crops/c84d4bfe0e9bc0021317.jpg,,,,,
m4-070-final-v1,A,1157,8d13651c5bd6852d3aca,FAIR1M-v1.0,crops/8d13651c5bd6852d3aca.jpg,,,,,
m4-070-final-v1,A,1158,9956e6522870c7e67ff0,SODA-A,crops/9956e6522870c7e67ff0.jpg,,,,,
m4-070-final-v1,A,1159,dd283422e55f6c2b1f54,SODA-A,crops/dd283422e55f6c2b1f54.jpg,,,,,
m4-070-final-v1,A,1160,595f7df52edf013f5f37,DIOR-R,crops/595f7df52edf013f5f37.jpg,,,,,
m4-070-final-v1,A,1161,e26951bf06c74f21d7ba,DIOR-R,crops/e26951bf06c74f21d7ba.jpg,,,,,
m4-070-final-v1,A,1162,c259e7517976c80b231d,FAIR1M-v1.0,crops/c259e7517976c80b231d.jpg,,,,,
m4-070-final-v1,A,1163,29848736194423815f22,FAIR1M-v1.0,crops/29848736194423815f22.jpg,,,,,
m4-070-final-v1,A,1164,9b08747803e32d5d0a24,FAIR1M-v1.0,crops/9b08747803e32d5d0a24.jpg,,,,,
m4-070-final-v1,A,1165,e15674b9d2311f70fe1d,DIOR-R,crops/e15674b9d2311f70fe1d.jpg,,,,,
m4-070-final-v1,A,1166,dfce009a972c7dadf9d4,SODA-A,crops/dfce009a972c7dadf9d4.jpg,,,,,
m4-070-final-v1,A,1167,43051807f99132b24bfa,SODA-A,crops/43051807f99132b24bfa.jpg,,,,,
m4-070-final-v1,A,1168,f9478a5934001d0c910b,DIOR-R,crops/f9478a5934001d0c910b.jpg,,,,,
m4-070-final-v1,A,1169,68501568d806b3733f65,DIOR-R,crops/68501568d806b3733f65.jpg,,,,,
m4-070-final-v1,A,1170,7d17f5e287d064a52b0c,SODA-A,crops/7d17f5e287d064a52b0c.jpg,,,,,
m4-070-final-v1,A,1171,dd1811c84f8f0cf8626a,DIOR-R,crops/dd1811c84f8f0cf8626a.jpg,,,,,
m4-070-final-v1,A,1172,fd2550d4497928a14350,DIOR-R,crops/fd2550d4497928a14350.jpg,,,,,
m4-070-final-v1,A,1173,2f16f9fd21999cd98143,DIOR-R,crops/2f16f9fd21999cd98143.jpg,,,,,
m4-070-final-v1,A,1174,fecde007633b71fcce98,DIOR-R,crops/fecde007633b71fcce98.jpg,,,,,
m4-070-final-v1,A,1175,8edaed8d8a0a8eae4d6b,SODA-A,crops/8edaed8d8a0a8eae4d6b.jpg,,,,,
m4-070-final-v1,A,1176,2a362e2310370f96176d,FAIR1M-v1.0,crops/2a362e2310370f96176d.jpg,,,,,
m4-070-final-v1,A,1177,aaeab52cd260cdc865d0,SODA-A,crops/aaeab52cd260cdc865d0.jpg,,,,,
m4-070-final-v1,A,1178,531fe8d1dd774baa4918,FAIR1M-v1.0,crops/531fe8d1dd774baa4918.jpg,,,,,
m4-070-final-v1,A,1179,dc6c3b61e061fde2ea88,FAIR1M-v1.0,crops/dc6c3b61e061fde2ea88.jpg,,,,,
m4-070-final-v1,A,1180,07eacddf893a5ac04c29,FAIR1M-v1.0,crops/07eacddf893a5ac04c29.jpg,,,,,
m4-070-final-v1,A,1181,64462737db19b231df0d,DIOR-R,crops/64462737db19b231df0d.jpg,,,,,
m4-070-final-v1,A,1182,def9d168869793188d85,FAIR1M-v1.0,crops/def9d168869793188d85.jpg,,,,,
m4-070-final-v1,A,1183,c24ace6eb6795009e6cf,DIOR-R,crops/c24ace6eb6795009e6cf.jpg,,,,,
m4-070-final-v1,A,1184,6d130d4a9a4792952b9e,FAIR1M-v1.0,crops/6d130d4a9a4792952b9e.jpg,,,,,
m4-070-final-v1,A,1185,4f27722c8b896c4d38f6,SODA-A,crops/4f27722c8b896c4d38f6.jpg,,,,,
m4-070-final-v1,A,1186,b58049e051fe10b5c7d5,FAIR1M-v1.0,crops/b58049e051fe10b5c7d5.jpg,,,,,
m4-070-final-v1,A,1187,2cd2fb3a73aa6bdf7a3f,SODA-A,crops/2cd2fb3a73aa6bdf7a3f.jpg,,,,,
m4-070-final-v1,A,1188,b4ace3436e9505a4dd54,DIOR-R,crops/b4ace3436e9505a4dd54.jpg,,,,,
m4-070-final-v1,A,1189,7be81094f7af2e0cf955,SODA-A,crops/7be81094f7af2e0cf955.jpg,,,,,
m4-070-final-v1,A,1190,4e61319847711a9c76c5,DIOR-R,crops/4e61319847711a9c76c5.jpg,,,,,
m4-070-final-v1,A,1191,46d2ebb34a9aab50f6f1,SODA-A,crops/46d2ebb34a9aab50f6f1.jpg,,,,,
m4-070-final-v1,A,1192,69adfd19d1008d187609,DIOR-R,crops/69adfd19d1008d187609.jpg,,,,,
m4-070-final-v1,A,1193,e64f877a4fc1c9855b17,DIOR-R,crops/e64f877a4fc1c9855b17.jpg,,,,,
m4-070-final-v1,A,1194,b53c0ff2369c894f3e1e,FAIR1M-v1.0,crops/b53c0ff2369c894f3e1e.jpg,,,,,
m4-070-final-v1,A,1195,81e6e666bfda4324c1ff,SODA-A,crops/81e6e666bfda4324c1ff.jpg,,,,,
m4-070-final-v1,A,1196,eaadade5cc7db42da1e9,SODA-A,crops/eaadade5cc7db42da1e9.jpg,,,,,
m4-070-final-v1,A,1197,39fd7a2e2d7971b3dad4,FAIR1M-v1.0,crops/39fd7a2e2d7971b3dad4.jpg,,,,,
m4-070-final-v1,A,1198,5b3c5aad8bbf9d1f21f7,FAIR1M-v1.0,crops/5b3c5aad8bbf9d1f21f7.jpg,,,,,
m4-070-final-v1,A,1199,69ff5bac9d12d1041ddc,FAIR1M-v1.0,crops/69ff5bac9d12d1041ddc.jpg,,,,,
m4-070-final-v1,A,1200,7efa4a656b3d24e39b9d,FAIR1M-v1.0,crops/7efa4a656b3d24e39b9d.jpg,,,,,
m4-070-final-v1,A,1201,891d1441cd1055db23d6,FAIR1M-v1.0,crops/891d1441cd1055db23d6.jpg,,,,,
m4-070-final-v1,A,1202,aaff7b3bfd19696a94a6,DIOR-R,crops/aaff7b3bfd19696a94a6.jpg,,,,,
m4-070-final-v1,A,1203,81e436ccbb700ca358bf,SODA-A,crops/81e436ccbb700ca358bf.jpg,,,,,
m4-070-final-v1,A,1204,cef82fab8bab28100805,SODA-A,crops/cef82fab8bab28100805.jpg,,,,,
m4-070-final-v1,A,1205,c6d8e100556e41e1b46d,DIOR-R,crops/c6d8e100556e41e1b46d.jpg,,,,,
m4-070-final-v1,A,1206,59cd7c586e522fb84d4d,FAIR1M-v1.0,crops/59cd7c586e522fb84d4d.jpg,,,,,
m4-070-final-v1,A,1207,adc2aa44c96fa808aeb6,DIOR-R,crops/adc2aa44c96fa808aeb6.jpg,,,,,
m4-070-final-v1,A,1208,9a7a23f03323b9ea3fea,DIOR-R,crops/9a7a23f03323b9ea3fea.jpg,,,,,
m4-070-final-v1,A,1209,afd65135366c752c3cc9,FAIR1M-v1.0,crops/afd65135366c752c3cc9.jpg,,,,,
m4-070-final-v1,A,1210,5a1befcfeb3ea4e3530e,FAIR1M-v1.0,crops/5a1befcfeb3ea4e3530e.jpg,,,,,
m4-070-final-v1,A,1211,a8b096b1801d54d9886f,DIOR-R,crops/a8b096b1801d54d9886f.jpg,,,,,
m4-070-final-v1,A,1212,3ecd4579141f475003f3,DIOR-R,crops/3ecd4579141f475003f3.jpg,,,,,
m4-070-final-v1,A,1213,f29311188a2d5cb8e99f,SODA-A,crops/f29311188a2d5cb8e99f.jpg,,,,,
m4-070-final-v1,A,1214,099309cadcf19c3e70eb,SODA-A,crops/099309cadcf19c3e70eb.jpg,,,,,
m4-070-final-v1,A,1215,c3dc33065f8f7271ab10,SODA-A,crops/c3dc33065f8f7271ab10.jpg,,,,,
m4-070-final-v1,A,1216,2b97fe3c623b1fa2a2ae,FAIR1M-v1.0,crops/2b97fe3c623b1fa2a2ae.jpg,,,,,
m4-070-final-v1,A,1217,f9e8fa03c66c565e47e9,FAIR1M-v1.0,crops/f9e8fa03c66c565e47e9.jpg,,,,,
m4-070-final-v1,A,1218,9bc349daab579ec9286f,DIOR-R,crops/9bc349daab579ec9286f.jpg,,,,,
m4-070-final-v1,A,1219,4d7ff58ed778695754d5,DIOR-R,crops/4d7ff58ed778695754d5.jpg,,,,,
m4-070-final-v1,A,1220,07597e56538ddb7a5bfa,DIOR-R,crops/07597e56538ddb7a5bfa.jpg,,,,,
m4-070-final-v1,A,1221,7888bf4b0fd999193736,FAIR1M-v1.0,crops/7888bf4b0fd999193736.jpg,,,,,
m4-070-final-v1,A,1222,f5a1b49cbe25c23434e9,SODA-A,crops/f5a1b49cbe25c23434e9.jpg,,,,,
m4-070-final-v1,A,1223,98dd5d8f403264a45314,SODA-A,crops/98dd5d8f403264a45314.jpg,,,,,
m4-070-final-v1,A,1224,db526f32f8e23a9e0371,FAIR1M-v1.0,crops/db526f32f8e23a9e0371.jpg,,,,,
m4-070-final-v1,A,1225,ac135b37d5960458e041,SODA-A,crops/ac135b37d5960458e041.jpg,,,,,
m4-070-final-v1,A,1226,db2f0ad95f0db6a897c3,DIOR-R,crops/db2f0ad95f0db6a897c3.jpg,,,,,
m4-070-final-v1,A,1227,a24d9e34a149bd08476f,DIOR-R,crops/a24d9e34a149bd08476f.jpg,,,,,
m4-070-final-v1,A,1228,250b8d21953e1ad14ba8,DIOR-R,crops/250b8d21953e1ad14ba8.jpg,,,,,
m4-070-final-v1,A,1229,69c76ac30763571a110b,SODA-A,crops/69c76ac30763571a110b.jpg,,,,,
m4-070-final-v1,A,1230,e81cfc85d72f2cb56b80,SODA-A,crops/e81cfc85d72f2cb56b80.jpg,,,,,
m4-070-final-v1,A,1231,527558e30294c282801c,DIOR-R,crops/527558e30294c282801c.jpg,,,,,
m4-070-final-v1,A,1232,4cd21a79e43e4a89d036,SODA-A,crops/4cd21a79e43e4a89d036.jpg,,,,,
m4-070-final-v1,A,1233,7de6fedbea25e0e95cdf,FAIR1M-v1.0,crops/7de6fedbea25e0e95cdf.jpg,,,,,
m4-070-final-v1,A,1234,4ffc66ecf1e9601ae60f,FAIR1M-v1.0,crops/4ffc66ecf1e9601ae60f.jpg,,,,,
m4-070-final-v1,A,1235,4546256b47a49bc32b10,SODA-A,crops/4546256b47a49bc32b10.jpg,,,,,
m4-070-final-v1,A,1236,44bf54499c9c8b414360,SODA-A,crops/44bf54499c9c8b414360.jpg,,,,,
m4-070-final-v1,A,1237,baf31562c47e1414985c,FAIR1M-v1.0,crops/baf31562c47e1414985c.jpg,,,,,
m4-070-final-v1,A,1238,a97179713f761d8d2315,FAIR1M-v1.0,crops/a97179713f761d8d2315.jpg,,,,,
m4-070-final-v1,A,1239,10989a8ddbace7383263,FAIR1M-v1.0,crops/10989a8ddbace7383263.jpg,,,,,
m4-070-final-v1,A,1240,93392a1850a4a5616329,SODA-A,crops/93392a1850a4a5616329.jpg,,,,,
m4-070-final-v1,A,1241,04b2f728227f1171bda5,FAIR1M-v1.0,crops/04b2f728227f1171bda5.jpg,,,,,
m4-070-final-v1,A,1242,4afe60af0775d6673133,DIOR-R,crops/4afe60af0775d6673133.jpg,,,,,
m4-070-final-v1,A,1243,8e71a77995b255f85d22,SODA-A,crops/8e71a77995b255f85d22.jpg,,,,,
m4-070-final-v1,A,1244,dcd7d9df6a4e19788585,SODA-A,crops/dcd7d9df6a4e19788585.jpg,,,,,
m4-070-final-v1,A,1245,903344875b5fc6c9b33a,FAIR1M-v1.0,crops/903344875b5fc6c9b33a.jpg,,,,,
m4-070-final-v1,A,1246,d53b18e191867f16c992,SODA-A,crops/d53b18e191867f16c992.jpg,,,,,
m4-070-final-v1,A,1247,2772aa140c915bb1f914,FAIR1M-v1.0,crops/2772aa140c915bb1f914.jpg,,,,,
m4-070-final-v1,A,1248,8a4b284ddc8646b10868,FAIR1M-v1.0,crops/8a4b284ddc8646b10868.jpg,,,,,
m4-070-final-v1,A,1249,5e0f2e4ca2493dff5a48,SODA-A,crops/5e0f2e4ca2493dff5a48.jpg,,,,,
m4-070-final-v1,A,1250,2470c1fef6a2bb2f214a,FAIR1M-v1.0,crops/2470c1fef6a2bb2f214a.jpg,,,,,
m4-070-final-v1,A,1251,5917385bd8002ebca663,SODA-A,crops/5917385bd8002ebca663.jpg,,,,,
m4-070-final-v1,A,1252,29af2cd8b6c68ac5d23f,SODA-A,crops/29af2cd8b6c68ac5d23f.jpg,,,,,
m4-070-final-v1,A,1253,24c3766ee1138cf4bc2d,DIOR-R,crops/24c3766ee1138cf4bc2d.jpg,,,,,
m4-070-final-v1,A,1254,65239fe798a838d6cecb,DIOR-R,crops/65239fe798a838d6cecb.jpg,,,,,
m4-070-final-v1,A,1255,82b9b819e413ebcd4d06,FAIR1M-v1.0,crops/82b9b819e413ebcd4d06.jpg,,,,,
m4-070-final-v1,A,1256,9006896544a795f8a1b5,SODA-A,crops/9006896544a795f8a1b5.jpg,,,,,
m4-070-final-v1,A,1257,c76249ea64d92f3ccb7e,FAIR1M-v1.0,crops/c76249ea64d92f3ccb7e.jpg,,,,,
m4-070-final-v1,A,1258,4c74e40edc305102f235,DIOR-R,crops/4c74e40edc305102f235.jpg,,,,,
m4-070-final-v1,A,1259,0950d023522ef65f1999,DIOR-R,crops/0950d023522ef65f1999.jpg,,,,,
m4-070-final-v1,A,1260,8b9cb145ca6bb2bb4449,SODA-A,crops/8b9cb145ca6bb2bb4449.jpg,,,,,
m4-070-final-v1,A,1261,cd02af7fe37e6553f4b1,FAIR1M-v1.0,crops/cd02af7fe37e6553f4b1.jpg,,,,,
m4-070-final-v1,A,1262,41209ba20d3c8ca590a0,SODA-A,crops/41209ba20d3c8ca590a0.jpg,,,,,
m4-070-final-v1,A,1263,24ff60605b9c57fe4494,SODA-A,crops/24ff60605b9c57fe4494.jpg,,,,,
m4-070-final-v1,A,1264,b44bd46427d5b3dc5354,DIOR-R,crops/b44bd46427d5b3dc5354.jpg,,,,,
m4-070-final-v1,A,1265,cd39c409f98fc7905b4d,FAIR1M-v1.0,crops/cd39c409f98fc7905b4d.jpg,,,,,
m4-070-final-v1,A,1266,2e31f7af90261fdf5308,SODA-A,crops/2e31f7af90261fdf5308.jpg,,,,,
m4-070-final-v1,A,1267,29f600e9e891c6a7ada9,DIOR-R,crops/29f600e9e891c6a7ada9.jpg,,,,,
m4-070-final-v1,A,1268,420865fcbd5ce20b658c,SODA-A,crops/420865fcbd5ce20b658c.jpg,,,,,
m4-070-final-v1,A,1269,8081a7df318fba1d67e5,FAIR1M-v1.0,crops/8081a7df318fba1d67e5.jpg,,,,,
m4-070-final-v1,A,1270,126242e05f671cd61cdb,SODA-A,crops/126242e05f671cd61cdb.jpg,,,,,
m4-070-final-v1,A,1271,3811081ff14dafdb2a9c,FAIR1M-v1.0,crops/3811081ff14dafdb2a9c.jpg,,,,,
m4-070-final-v1,A,1272,7bc3347f727577cf969e,SODA-A,crops/7bc3347f727577cf969e.jpg,,,,,
m4-070-final-v1,A,1273,53afa34dc30fb88af773,DIOR-R,crops/53afa34dc30fb88af773.jpg,,,,,
m4-070-final-v1,A,1274,76b847f36a0767afb1fd,FAIR1M-v1.0,crops/76b847f36a0767afb1fd.jpg,,,,,
m4-070-final-v1,A,1275,02fd6c55d3f1f532b668,DIOR-R,crops/02fd6c55d3f1f532b668.jpg,,,,,
m4-070-final-v1,A,1276,14395d0c213e7b651547,DIOR-R,crops/14395d0c213e7b651547.jpg,,,,,
m4-070-final-v1,A,1277,5edd40dfeb7d7c9ce91e,SODA-A,crops/5edd40dfeb7d7c9ce91e.jpg,,,,,
m4-070-final-v1,A,1278,e97cefaa6e9908aeee45,DIOR-R,crops/e97cefaa6e9908aeee45.jpg,,,,,
m4-070-final-v1,A,1279,0693bb512cf6b00d25ca,FAIR1M-v1.0,crops/0693bb512cf6b00d25ca.jpg,,,,,
m4-070-final-v1,A,1280,e576adf0cccead3b1c44,DIOR-R,crops/e576adf0cccead3b1c44.jpg,,,,,
m4-070-final-v1,A,1281,35ccc02e510b6a8fb704,FAIR1M-v1.0,crops/35ccc02e510b6a8fb704.jpg,,,,,
m4-070-final-v1,A,1282,07d9a329880668367d9c,SODA-A,crops/07d9a329880668367d9c.jpg,,,,,
m4-070-final-v1,A,1283,6ecc49197803aa3f2f1b,SODA-A,crops/6ecc49197803aa3f2f1b.jpg,,,,,
m4-070-final-v1,A,1284,f9db0326b64be0760266,FAIR1M-v1.0,crops/f9db0326b64be0760266.jpg,,,,,
m4-070-final-v1,A,1285,b97e82f2e24fd49e3894,SODA-A,crops/b97e82f2e24fd49e3894.jpg,,,,,
m4-070-final-v1,A,1286,b2f256643c99fe2aa27d,DIOR-R,crops/b2f256643c99fe2aa27d.jpg,,,,,
m4-070-final-v1,A,1287,f782e1c14d7428567629,FAIR1M-v1.0,crops/f782e1c14d7428567629.jpg,,,,,
m4-070-final-v1,A,1288,004a92a747b7bcff76b1,SODA-A,crops/004a92a747b7bcff76b1.jpg,,,,,
m4-070-final-v1,A,1289,f156c2fd79b6e19312ea,FAIR1M-v1.0,crops/f156c2fd79b6e19312ea.jpg,,,,,
m4-070-final-v1,A,1290,a5e426802cd841d69d56,DIOR-R,crops/a5e426802cd841d69d56.jpg,,,,,
m4-070-final-v1,A,1291,1c149dea2ecc76baf6af,DIOR-R,crops/1c149dea2ecc76baf6af.jpg,,,,,
m4-070-final-v1,A,1292,248ee9c8fa51b8455a0f,FAIR1M-v1.0,crops/248ee9c8fa51b8455a0f.jpg,,,,,
m4-070-final-v1,A,1293,0a7be659b9c0d28918ab,FAIR1M-v1.0,crops/0a7be659b9c0d28918ab.jpg,,,,,
m4-070-final-v1,A,1294,173f88dabd13f908f9b2,FAIR1M-v1.0,crops/173f88dabd13f908f9b2.jpg,,,,,
m4-070-final-v1,A,1295,cbfddbbe28cfef50aad0,SODA-A,crops/cbfddbbe28cfef50aad0.jpg,,,,,
m4-070-final-v1,A,1296,281de849c58668a628b8,FAIR1M-v1.0,crops/281de849c58668a628b8.jpg,,,,,
m4-070-final-v1,A,1297,ab2b8960ed90a42b5db7,FAIR1M-v1.0,crops/ab2b8960ed90a42b5db7.jpg,,,,,
m4-070-final-v1,A,1298,c0973d11aeab8923ca54,DIOR-R,crops/c0973d11aeab8923ca54.jpg,,,,,
m4-070-final-v1,A,1299,815f44ab914fd3c6f1c6,FAIR1M-v1.0,crops/815f44ab914fd3c6f1c6.jpg,,,,,
m4-070-final-v1,A,1300,8489585ec75dc1517eeb,SODA-A,crops/8489585ec75dc1517eeb.jpg,,,,,
m4-070-final-v1,A,1301,2f5aa1bb4d98abd88956,FAIR1M-v1.0,crops/2f5aa1bb4d98abd88956.jpg,,,,,
m4-070-final-v1,A,1302,6aada59ed6d7fe288d04,SODA-A,crops/6aada59ed6d7fe288d04.jpg,,,,,
m4-070-final-v1,A,1303,cfb37efe56492da4afb0,DIOR-R,crops/cfb37efe56492da4afb0.jpg,,,,,
m4-070-final-v1,A,1304,808280ff66c1ed0ba317,FAIR1M-v1.0,crops/808280ff66c1ed0ba317.jpg,,,,,
m4-070-final-v1,A,1305,67feed6851aade3330d3,DIOR-R,crops/67feed6851aade3330d3.jpg,,,,,
m4-070-final-v1,A,1306,eefe70c61204c3517066,DIOR-R,crops/eefe70c61204c3517066.jpg,,,,,
m4-070-final-v1,A,1307,a8e1344fb3ec27bc82d2,SODA-A,crops/a8e1344fb3ec27bc82d2.jpg,,,,,
m4-070-final-v1,A,1308,682c137a3145d83bafd7,DIOR-R,crops/682c137a3145d83bafd7.jpg,,,,,
m4-070-final-v1,A,1309,a5e76604a6e147941bdc,FAIR1M-v1.0,crops/a5e76604a6e147941bdc.jpg,,,,,
m4-070-final-v1,A,1310,576734ebabe2cb57b10e,DIOR-R,crops/576734ebabe2cb57b10e.jpg,,,,,
m4-070-final-v1,A,1311,9e5d7bd48f2115b93096,SODA-A,crops/9e5d7bd48f2115b93096.jpg,,,,,
m4-070-final-v1,A,1312,7796a34cad1de43812da,DIOR-R,crops/7796a34cad1de43812da.jpg,,,,,
m4-070-final-v1,A,1313,38d9c3a2827cb266ac7c,SODA-A,crops/38d9c3a2827cb266ac7c.jpg,,,,,
m4-070-final-v1,A,1314,3e218a217f1e33faca1f,FAIR1M-v1.0,crops/3e218a217f1e33faca1f.jpg,,,,,
m4-070-final-v1,A,1315,9fcb64eb18ac03f5be63,SODA-A,crops/9fcb64eb18ac03f5be63.jpg,,,,,
m4-070-final-v1,A,1316,053513d25617a20d2d56,DIOR-R,crops/053513d25617a20d2d56.jpg,,,,,
