evaluation_unit,dataset,risk_endpoint,alpha_label,alpha_type,alpha,coverage,fit_threshold,selected_calibration_instances,nonempty_calibration_scenes,conditional_scene_risk,hb_ucb,pointwise_pass,prefix_open_before,prefix_open_after,after_first_failure_pointwise_pass
B,DIOR-R,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,0.700000,1.000000,9588,1245,0.000000,0.001848,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,0.800000,1.000000,11479,1507,0.000000,0.001527,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,0.900000,1.000000,13143,1698,0.000000,0.001355,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,1.000000,0.000000,14226,1870,0.016949,0.023442,False,False,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.050000,1.000001,647,58,0.000000,0.038922,False,False,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.100000,1.000001,1203,139,0.000000,0.016429,False,False,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.200000,1.000001,3048,322,0.000000,0.007125,False,False,False,False
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.300000,1.000001,4468,522,0.000000,0.004401,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.400000,1.000001,5400,718,0.000000,0.003202,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.500000,1.000000,7235,925,0.000000,0.002486,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.600000,1.000000,8264,1079,0.000000,0.002132,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.700000,1.000000,9588,1245,0.000000,0.001848,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.800000,1.000000,11479,1507,0.000000,0.001527,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,0.900000,1.000000,13143,1698,0.000000,0.001355,True,False,False,True
B,DIOR-R,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,1.000000,0.000000,14226,1870,0.016949,0.023442,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.200000,1.000001,3042,317,0.000000,0.007237,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.300000,1.000001,4215,511,0.000000,0.004496,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.400000,1.000001,5361,710,0.000000,0.003238,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.500000,1.000000,7277,927,0.000000,0.002481,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.600000,1.000000,8233,1060,0.000000,0.002170,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.700000,1.000000,9596,1242,0.000000,0.001852,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.800000,1.000000,11380,1491,0.000000,0.001543,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.900000,1.000000,13214,1700,0.000000,0.001354,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.200000,1.000001,3042,317,0.000000,0.007237,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.300000,1.000001,4215,511,0.000000,0.004496,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.400000,1.000001,5361,710,0.000000,0.003238,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.500000,1.000000,7277,927,0.000000,0.002481,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.600000,1.000000,8233,1060,0.000000,0.002170,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.700000,1.000000,9596,1242,0.000000,0.001852,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.800000,1.000000,11380,1491,0.000000,0.001543,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.900000,1.000000,13214,1700,0.000000,0.001354,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.200000,1.000001,3042,317,0.000000,0.007237,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.300000,1.000001,4215,511,0.000000,0.004496,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.400000,1.000001,5361,710,0.000000,0.003238,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.500000,1.000000,7277,927,0.000000,0.002481,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.600000,1.000000,8233,1060,0.000000,0.002170,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.700000,1.000000,9596,1242,0.000000,0.001852,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.800000,1.000000,11380,1491,0.000000,0.001543,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.900000,1.000000,13214,1700,0.000000,0.001354,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.200000,1.000001,3042,317,0.000000,0.007237,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.300000,1.000001,4215,511,0.000000,0.004496,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.400000,1.000001,5361,710,0.000000,0.003238,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.500000,1.000000,7277,927,0.000000,0.002481,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.600000,1.000000,8233,1060,0.000000,0.002170,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.700000,1.000000,9596,1242,0.000000,0.001852,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.800000,1.000000,11380,1491,0.000000,0.001543,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.900000,1.000000,13214,1700,0.000000,0.001354,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.200000,1.000001,3042,317,0.000000,0.007237,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.300000,1.000001,4215,511,0.000000,0.004496,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.400000,1.000001,5361,710,0.000000,0.003238,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.500000,1.000000,7277,927,0.000000,0.002481,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.600000,1.000000,8233,1060,0.000000,0.002170,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.700000,1.000000,9596,1242,0.000000,0.001852,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.800000,1.000000,11380,1491,0.000000,0.001543,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.900000,1.000000,13214,1700,0.000000,0.001354,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.010000,1.000001,65,16,0.000000,0.134036,False,True,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.025000,1.000001,85,20,0.000000,0.108749,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.050000,1.000001,585,53,0.000000,0.042515,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.100000,1.000001,1039,128,0.000000,0.017828,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.200000,1.000001,3042,317,0.000000,0.007237,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.300000,1.000001,4215,511,0.000000,0.004496,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.400000,1.000001,5361,710,0.000000,0.003238,False,False,False,False
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.500000,1.000000,7277,927,0.000000,0.002481,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.600000,1.000000,8233,1060,0.000000,0.002170,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.700000,1.000000,9596,1242,0.000000,0.001852,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.800000,1.000000,11380,1491,0.000000,0.001543,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.900000,1.000000,13214,1700,0.000000,0.001354,True,False,False,True
B,DIOR-R,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,1.000000,0.000000,14230,1870,0.008233,0.013370,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.010000,1.000001,65,17,0.000000,0.126674,False,True,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.025000,1.000001,84,21,0.000000,0.103849,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.050000,1.000001,638,61,0.000000,0.037044,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.100000,1.000001,1286,159,0.000000,0.014377,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.200000,1.000001,3141,359,0.000000,0.006393,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.300000,1.000001,4407,534,0.000000,0.004303,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.400000,1.000001,5581,756,0.000000,0.003041,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.500000,1.000000,7187,945,0.000000,0.002434,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.600000,1.000000,8247,1103,0.000000,0.002085,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.700000,1.000000,9502,1266,0.000000,0.001817,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.800000,1.000000,11395,1532,0.000000,0.001502,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.900000,1.000000,12981,1693,0.000000,0.001359,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.001,absolute,0.001000,1.000000,0.000000,14153,1875,0.031639,0.040195,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.010000,1.000001,65,17,0.000000,0.126674,False,True,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.025000,1.000001,84,21,0.000000,0.103849,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.050000,1.000001,638,61,0.000000,0.037044,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.100000,1.000001,1286,159,0.000000,0.014377,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.200000,1.000001,3141,359,0.000000,0.006393,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.300000,1.000001,4407,534,0.000000,0.004303,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.400000,1.000001,5581,756,0.000000,0.003041,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.500000,1.000000,7187,945,0.000000,0.002434,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.600000,1.000000,8247,1103,0.000000,0.002085,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.700000,1.000000,9502,1266,0.000000,0.001817,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.800000,1.000000,11395,1532,0.000000,0.001502,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.900000,1.000000,12981,1693,0.000000,0.001359,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,1.000000,0.000000,14153,1875,0.031639,0.040195,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.010000,1.000001,65,17,0.000000,0.126674,False,True,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.025000,1.000001,84,21,0.000000,0.103849,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.050000,1.000001,638,61,0.000000,0.037044,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.100000,1.000001,1286,159,0.000000,0.014377,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.200000,1.000001,3141,359,0.000000,0.006393,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.300000,1.000001,4407,534,0.000000,0.004303,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.400000,1.000001,5581,756,0.000000,0.003041,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.500000,1.000000,7187,945,0.000000,0.002434,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.600000,1.000000,8247,1103,0.000000,0.002085,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.700000,1.000000,9502,1266,0.000000,0.001817,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.800000,1.000000,11395,1532,0.000000,0.001502,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.900000,1.000000,12981,1693,0.000000,0.001359,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.005,absolute,0.005000,1.000000,0.000000,14153,1875,0.031639,0.040195,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.010000,1.000001,65,17,0.000000,0.126674,False,True,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.025000,1.000001,84,21,0.000000,0.103849,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.050000,1.000001,638,61,0.000000,0.037044,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.100000,1.000001,1286,159,0.000000,0.014377,False,False,False,False
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.200000,1.000001,3141,359,0.000000,0.006393,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.300000,1.000001,4407,534,0.000000,0.004303,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.400000,1.000001,5581,756,0.000000,0.003041,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.500000,1.000000,7187,945,0.000000,0.002434,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.600000,1.000000,8247,1103,0.000000,0.002085,True,False,False,True
C,DIOR-R,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.700000,1.000000,9502,1266,0.000000,0.001817,True,False,False,True
