evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,alpha_type,grid_index,fit_n,cal_event_k,cal_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match,match_test
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,7,1103,30,1211,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,8,1254,35,1353,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,9,1361,38,1489,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,10,1471,49,1583,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,11,1563,58,1677,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,0,92,5,83,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,1,191,7,197,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,2,302,8,330,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,3,459,15,518,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,4,652,19,717,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,5,803,24,903,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,6,947,25,1037,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,7,1103,30,1211,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,8,1254,35,1353,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,9,1361,38,1489,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,10,1471,49,1583,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,11,1563,58,1677,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,0,92,5,83,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,1,191,7,197,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,2,302,8,330,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,3,459,15,518,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,4,652,19,717,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,5,803,24,903,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,6,947,25,1037,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,7,1103,30,1211,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,8,1254,35,1353,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,9,1361,38,1489,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,10,1471,49,1583,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,11,1563,58,1677,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,0,92,5,83,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,1,191,7,197,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,2,302,8,330,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,3,459,15,518,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,4,652,19,717,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,5,803,24,903,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,6,947,25,1037,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,7,1103,30,1211,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,8,1254,35,1353,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,9,1361,38,1489,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,10,1471,49,1583,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,11,1563,58,1677,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,0,90,0,97,0.907512,0.907512,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,1,205,0,254,0.775593,0.775593,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,2,389,0,451,0.636847,0.636847,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,3,622,2,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,4,770,5,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,5,859,6,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,0,90,0,97,0.784426,0.784426,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,1,205,0,254,0.529514,0.529514,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,2,389,0,451,0.323385,0.323385,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,3,622,2,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,4,770,5,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,5,859,6,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,0,90,0,97,0.614949,0.614949,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,1,205,0,254,0.279938,0.279938,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,2,389,0,451,0.104282,0.104282,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,3,622,2,694,0.691046,0.691046,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,4,770,5,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,5,859,6,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,0,90,0,97,0.377237,0.377237,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,1,205,0,254,0.077864,0.077864,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,2,389,0,451,0.010752,0.010752,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,3,622,2,694,0.082720,0.082720,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,4,770,5,857,0.388980,0.388980,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,5,859,6,943,0.459439,0.459439,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,0,90,0,97,0.400534,0.400534,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,1,205,0,254,0.091094,0.091094,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,2,389,0,451,0.014206,0.014206,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,3,622,2,694,0.113852,0.113852,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,4,770,5,857,0.505044,0.505044,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,5,859,6,943,0.592508,0.592508,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,relative,12,1673,97,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,0,90,0,97,0.633561,0.633561,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,1,205,0,254,0.302671,0.302671,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,2,389,0,451,0.119789,0.119789,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,3,622,2,694,0.753447,0.753447,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,4,770,5,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,5,859,6,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,6,944,12,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,7,1025,20,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,9,1284,28,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,10,1362,35,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,11,1546,54,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,relative,12,1673,97,1794,1.000000,1.000000,True,family
