dataset,tile_id,mother_scene_id,mapping_source,mapping_confidence,verified
FAIR1M-v1.0,2661__1024__0___0,2661__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,764__1024__0___476,764__1024__0___476,original_image_identity,HIGH,True
FAIR1M-v1.0,11061__1024__0___0,11061__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11223__1024__0___0,11223__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,980__1024__0___476,980__1024__0___476,original_image_identity,HIGH,True
FAIR1M-v1.0,9477__1024__0___0,9477__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15083__1024__0___0,15083__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8684__1024__0___0,8684__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5798__1024__0___0,5798__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5879__1024__1648___0,5879__1024__1648___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1837__1024__0___0,1837__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14665__1024__0___0,14665__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4903__1024__0___0,4903__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14549__1024__976___976,14549__1024__976___976,original_image_identity,HIGH,True
FAIR1M-v1.0,10356__1024__0___2472,10356__1024__0___2472,original_image_identity,HIGH,True
FAIR1M-v1.0,314__1024__476___476,314__1024__476___476,original_image_identity,HIGH,True
FAIR1M-v1.0,13557__1024__0___0,13557__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,250__1024__0___0,250__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5879__1024__2976___0,5879__1024__2976___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1584__1024__1648___1648,1584__1024__1648___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,16032__1024__0___0,16032__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5467__1024__976___976,5467__1024__976___976,original_image_identity,HIGH,True
FAIR1M-v1.0,1573__1024__0___0,1573__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12847__1024__0___0,12847__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15958__1024__0___0,15958__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14035__1024__0___0,14035__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13187__1024__0___0,13187__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6227__1024__0___0,6227__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4158__1024__0___0,4158__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10785__1024__2976___2976,10785__1024__2976___2976,original_image_identity,HIGH,True
FAIR1M-v1.0,86__1024__0___0,86__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8064__1024__0___0,8064__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7930__1024__0___0,7930__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12150__1024__824___4976,12150__1024__824___4976,original_image_identity,HIGH,True
FAIR1M-v1.0,7642__1024__0___0,7642__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11680__1024__0___0,11680__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13477__1024__0___0,13477__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9047__1024__0___0,9047__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13602__1024__0___0,13602__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,17__1024__0___0,17__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12824__1024__0___0,12824__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14811__1024__0___0,14811__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10836__1024__1648___2946,10836__1024__1648___2946,original_image_identity,HIGH,True
FAIR1M-v1.0,15247__1024__0___0,15247__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12552__1024__0___0,12552__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1364__1024__0___0,1364__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3176__1024__0___0,3176__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10785__1024__1648___2472,10785__1024__1648___2472,original_image_identity,HIGH,True
FAIR1M-v1.0,12222__1024__0___0,12222__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3221__1024__0___0,3221__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3190__1024__0___0,3190__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4409__1024__0___0,4409__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10118__1024__0___0,10118__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14681__1024__0___0,14681__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4740__1024__0___0,4740__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6904__1024__0___0,6904__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10363__1024__0___0,10363__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4728__1024__0___0,4728__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8692__1024__0___0,8692__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7044__1024__0___0,7044__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4401__1024__0___0,4401__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5467__1024__976___824,5467__1024__976___824,original_image_identity,HIGH,True
FAIR1M-v1.0,7471__1024__0___0,7471__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4394__1024__0___0,4394__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4877__1024__0___0,4877__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14923__1024__0___0,14923__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7400__1024__0___0,7400__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12150__1024__3296___1648,12150__1024__3296___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,12808__1024__824___0,12808__1024__824___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1240__1024__0___0,1240__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1794__1024__0___0,1794__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,643__1024__476___0,643__1024__476___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9955__1024__0___0,9955__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6048__1024__0___0,6048__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5069__1024__0___0,5069__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5017__1024__2472___2976,5017__1024__2472___2976,original_image_identity,HIGH,True
FAIR1M-v1.0,476__1024__476___476,476__1024__476___476,original_image_identity,HIGH,True
FAIR1M-v1.0,10356__1024__3677___0,10356__1024__3677___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6938__1024__0___0,6938__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1547__1024__476___0,1547__1024__476___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8287__1024__0___0,8287__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,880__1024__0___0,880__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12150__1024__4120___0,12150__1024__4120___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3622__1024__0___0,3622__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,16273__1024__0___0,16273__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8115__1024__976___976,8115__1024__976___976,original_image_identity,HIGH,True
FAIR1M-v1.0,994__1024__0___0,994__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,2512__1024__0___0,2512__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,386__1024__0___476,386__1024__0___476,original_image_identity,HIGH,True
FAIR1M-v1.0,11852__1024__0___0,11852__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12150__1024__2472___4120,12150__1024__2472___4120,original_image_identity,HIGH,True
FAIR1M-v1.0,10785__1024__0___2976,10785__1024__0___2976,original_image_identity,HIGH,True
FAIR1M-v1.0,7166__1024__0___0,7166__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12070__1024__0___0,12070__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10313__1024__0___0,10313__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6814__1024__0___0,6814__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3449__1024__0___0,3449__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,222__1024__824___0,222__1024__824___0,original_image_identity,HIGH,True
FAIR1M-v1.0,819__1024__0___0,819__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9248__1024__0___0,9248__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9196__1024__0___0,9196__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8526__1024__0___0,8526__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6254__1024__824___976,6254__1024__824___976,original_image_identity,HIGH,True
FAIR1M-v1.0,5464__1024__0___0,5464__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10067__1024__0___0,10067__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,286__1024__0___0,286__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1074__1024__0___0,1074__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7369__1024__0___0,7369__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15111__1024__0___0,15111__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1002__1024__0___0,1002__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1978__1024__0___0,1978__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,2976__1024__0___0,2976__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10028__1024__0___0,10028__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3066__1024__0___0,3066__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1951__1024__0___0,1951__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1714__1024__0___0,1714__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13438__1024__0___0,13438__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7__1024__824___1648,7__1024__824___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,15885__1024__0___0,15885__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4310__1024__0___0,4310__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1719__1024__0___0,1719__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12897__1024__976___0,12897__1024__976___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12481__1024__3296___1648,12481__1024__3296___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,8722__1024__0___0,8722__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7__1024__824___824,7__1024__824___824,original_image_identity,HIGH,True
FAIR1M-v1.0,12481__1024__0___2472,12481__1024__0___2472,original_image_identity,HIGH,True
FAIR1M-v1.0,9901__1024__0___0,9901__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5319__1024__0___0,5319__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15832__1024__0___0,15832__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5259__1024__0___0,5259__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,260__1024__476___0,260__1024__476___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6637__1024__0___0,6637__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8115__1024__976___824,8115__1024__976___824,original_image_identity,HIGH,True
FAIR1M-v1.0,8501__1024__824___0,8501__1024__824___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9838__1024__0___0,9838__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1152__1024__0___0,1152__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15437__1024__0___0,15437__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,6997__1024__0___0,6997__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,775__1024__0___0,775__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,16407__1024__0___0,16407__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15412__1024__0___0,15412__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,17__1024__476___0,17__1024__476___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10359__1024__0___0,10359__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,16214__1024__0___0,16214__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7740__1024__0___2976,7740__1024__0___2976,original_image_identity,HIGH,True
FAIR1M-v1.0,7416__1024__0___0,7416__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,467__1024__0___0,467__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,16087__1024__0___0,16087__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12661__1024__0___0,12661__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10389__1024__0___0,10389__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4252__1024__0___0,4252__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1705__1024__0___0,1705__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15913__1024__0___0,15913__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1512__1024__0___0,1512__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5659__1024__0___0,5659__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9889__1024__0___0,9889__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10280__1024__0___0,10280__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11400__1024__0___0,11400__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13979__1024__0___0,13979__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1518__1024__0___0,1518__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5861__1024__0___0,5861__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10836__1024__0___1648,10836__1024__0___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,7835__1024__0___0,7835__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5017__1024__2472___2472,5017__1024__2472___2472,original_image_identity,HIGH,True
FAIR1M-v1.0,9357__1024__0___0,9357__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13439__1024__824___0,13439__1024__824___0,original_image_identity,HIGH,True
FAIR1M-v1.0,2397__1024__0___0,2397__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10844__1024__976___0,10844__1024__976___0,original_image_identity,HIGH,True
FAIR1M-v1.0,951__1024__0___0,951__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15565__1024__824___0,15565__1024__824___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9522__1024__0___0,9522__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13160__1024__0___0,13160__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5699__1024__0___976,5699__1024__0___976,original_image_identity,HIGH,True
FAIR1M-v1.0,5879__1024__2472___2472,5879__1024__2472___2472,original_image_identity,HIGH,True
FAIR1M-v1.0,4130__1024__0___0,4130__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11771__1024__976___824,11771__1024__976___824,original_image_identity,HIGH,True
FAIR1M-v1.0,12897__1024__824___976,12897__1024__824___976,original_image_identity,HIGH,True
FAIR1M-v1.0,5017__1024__0___824,5017__1024__0___824,original_image_identity,HIGH,True
FAIR1M-v1.0,5876__1024__0___0,5876__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,15828__1024__976___0,15828__1024__976___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8998__1024__0___0,8998__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7__1024__0___1648,7__1024__0___1648,original_image_identity,HIGH,True
FAIR1M-v1.0,3349__1024__0___0,3349__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5070__1024__0___0,5070__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11842__1024__0___0,11842__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3536__1024__0___0,3536__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12481__1024__4976___3296,12481__1024__4976___3296,original_image_identity,HIGH,True
FAIR1M-v1.0,4168__1024__0___0,4168__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5957__1024__0___0,5957__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,920__1024__0___0,920__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8388__1024__0___0,8388__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13268__1024__0___0,13268__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,710__1024__0___0,710__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12897__1024__824___824,12897__1024__824___824,original_image_identity,HIGH,True
FAIR1M-v1.0,4166__1024__0___0,4166__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,13986__1024__0___0,13986__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10096__1024__0___0,10096__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7362__1024__0___0,7362__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,11607__1024__0___0,11607__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10141__1024__0___0,10141__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,643__1024__0___0,643__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12394__1024__0___0,12394__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9771__1024__0___0,9771__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1803__1024__0___0,1803__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7__1024__1976___824,7__1024__1976___824,original_image_identity,HIGH,True
FAIR1M-v1.0,1547__1024__0___0,1547__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,2095__1024__0___0,2095__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7806__1024__0___0,7806__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,3916__1024__0___0,3916__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4999__1024__0___0,4999__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,5284__1024__0___0,5284__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4916__1024__0___0,4916__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1500__1024__0___0,1500__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1066__1024__0___0,1066__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,1584__1024__1648___1976,1584__1024__1648___1976,original_image_identity,HIGH,True
FAIR1M-v1.0,11778__1024__0___0,11778__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,14569__1024__0___0,14569__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,12481__1024__4120___4976,12481__1024__4120___4976,original_image_identity,HIGH,True
FAIR1M-v1.0,9496__1024__0___0,9496__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,8225__1024__0___0,8225__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,10914__1024__0___0,10914__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,7882__1024__0___0,7882__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,4201__1024__0___0,4201__1024__0___0,original_image_identity,HIGH,True
FAIR1M-v1.0,9596__1024__0___0,9596__1024__0___0,original_image_identity,HIGH,True
