evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,r_fit,arm,trivial_guarantee,certified,selected_threshold,target_coverage,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,calibration_hb_ucb,audit_conditional_risk,audit_risk_ucb,audit_nonempty_scene_rate,audit_selected_instance_coverage,audit_selected_count,audit_direction_consistent,practical,reason
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,split_fst,False,True,0.991413,0.500000,997,0.028339,0.050327,0.040385,0.024675,0.031910,0.533645,0.490911,13584,True,True,certified
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,historical,False,True,0.991413,0.500000,997,0.028339,0.050327,0.040385,0.024675,0.031910,0.533645,0.490911,13584,True,True,certified
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,holm,False,True,0.995589,0.400000,874,0.022486,0.003767,0.034005,0.015473,0.021976,0.475419,0.383506,10612,True,True,certified
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,any_grid,False,True,0.991413,0.500000,997,0.028339,0.050327,0.040385,0.024675,0.031910,0.533645,0.490911,13584,True,True,certified
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,any_grid,False,True,0.999451,0.100000,465,0.007957,0.076864,0.020274,0.005095,0.011504,0.262565,0.094756,2622,True,False,certified
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,split_fst,False,True,-0.000264,0.500000,1318,0.031053,0.058155,0.040990,0.031488,0.038324,0.706399,0.519605,14378,True,True,certified
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,any_grid,False,True,-0.000394,0.600000,1422,0.030686,0.043364,0.040385,0.033452,0.040373,0.767097,0.617072,17075,True,True,certified
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,split_fst,False,True,-0.938025,0.050000,521,0.016059,0.003121,0.030851,0.016821,0.026366,0.259819,0.057425,1589,True,False,certified
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,historical,False,True,-0.938025,0.050000,521,0.016059,0.003121,0.030851,0.016821,0.026366,0.259819,0.057425,1589,True,False,certified
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,holm,False,True,-0.938025,0.050000,521,0.016059,0.003121,0.030851,0.016821,0.026366,0.259819,0.057425,1589,True,False,certified
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,any_grid,False,True,-0.938025,0.050000,521,0.016059,0.003121,0.030851,0.016821,0.026366,0.259819,0.057425,1589,True,False,certified
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.084693,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,split_fst,False,True,-1.070775,0.100000,526,0.002091,0.085840,0.009635,0.003294,0.008647,0.288932,0.095118,2632,True,False,certified
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.084693,any_grid,False,True,-1.070775,0.100000,526,0.002091,0.085840,0.009635,0.003294,0.008647,0.288932,0.095118,2632,True,False,certified
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,split_fst,False,True,-1.933385,0.600000,1455,0.030563,0.040219,0.040247,0.025476,0.031531,0.753639,0.593546,16424,True,True,certified
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,0.084693,historical,False,True,-1.933385,0.600000,1455,0.030563,0.040219,0.040247,0.025476,0.031531,0.753639,0.593546,16424,True,True,certified
