evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,perturbation,changed_count,baseline_order_sha256,perturbed_order_sha256,match
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,b237f29434305e88ca57a975135c21380f1285c661a76e88f4242552892c62ef,b237f29434305e88ca57a975135c21380f1285c661a76e88f4242552892c62ef,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,b237f29434305e88ca57a975135c21380f1285c661a76e88f4242552892c62ef,b237f29434305e88ca57a975135c21380f1285c661a76e88f4242552892c62ef,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,5b2d84c2d0070c1adde29ec8ac2a2e97de0a172e7fd5e474654c10ee32fed614,5b2d84c2d0070c1adde29ec8ac2a2e97de0a172e7fd5e474654c10ee32fed614,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,5b2d84c2d0070c1adde29ec8ac2a2e97de0a172e7fd5e474654c10ee32fed614,5b2d84c2d0070c1adde29ec8ac2a2e97de0a172e7fd5e474654c10ee32fed614,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,e58ad8ec313510252131669a3ad09545ff182311c18c9e55527ead681929765f,e58ad8ec313510252131669a3ad09545ff182311c18c9e55527ead681929765f,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,e58ad8ec313510252131669a3ad09545ff182311c18c9e55527ead681929765f,e58ad8ec313510252131669a3ad09545ff182311c18c9e55527ead681929765f,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,40a26137c9575b416505a5cb3156b7f2f8756fd33210387ad1d2d078f72a837d,40a26137c9575b416505a5cb3156b7f2f8756fd33210387ad1d2d078f72a837d,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,40a26137c9575b416505a5cb3156b7f2f8756fd33210387ad1d2d078f72a837d,40a26137c9575b416505a5cb3156b7f2f8756fd33210387ad1d2d078f72a837d,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,calib,1,444d91f013db9de5bca4790153e17de1f6e2eef74ee5c3a2197b7a53ce774f16,444d91f013db9de5bca4790153e17de1f6e2eef74ee5c3a2197b7a53ce774f16,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,audit,1,444d91f013db9de5bca4790153e17de1f6e2eef74ee5c3a2197b7a53ce774f16,444d91f013db9de5bca4790153e17de1f6e2eef74ee5c3a2197b7a53ce774f16,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,calib,1,3d5cad9dc7036a33365c18dd814d1cac3cba57e33bdf01457bf6d05d72dc9987,3d5cad9dc7036a33365c18dd814d1cac3cba57e33bdf01457bf6d05d72dc9987,True
B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,audit,1,3d5cad9dc7036a33365c18dd814d1cac3cba57e33bdf01457bf6d05d72dc9987,3d5cad9dc7036a33365c18dd814d1cac3cba57e33bdf01457bf6d05d72dc9987,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,6804dc783cdf74727db7de872b961ad9f0777c250dc6a1ce05ccdec5776e650b,6804dc783cdf74727db7de872b961ad9f0777c250dc6a1ce05ccdec5776e650b,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,6804dc783cdf74727db7de872b961ad9f0777c250dc6a1ce05ccdec5776e650b,6804dc783cdf74727db7de872b961ad9f0777c250dc6a1ce05ccdec5776e650b,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,c03884da6c6a9db443a1f3b16234fa3ca0b04c6514effe40d3121c78214335f2,c03884da6c6a9db443a1f3b16234fa3ca0b04c6514effe40d3121c78214335f2,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,c03884da6c6a9db443a1f3b16234fa3ca0b04c6514effe40d3121c78214335f2,c03884da6c6a9db443a1f3b16234fa3ca0b04c6514effe40d3121c78214335f2,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,32615b88bf09c1e3d511e9cd9bc0c16338e6ea107bd4c7a62689840a1880a639,32615b88bf09c1e3d511e9cd9bc0c16338e6ea107bd4c7a62689840a1880a639,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,32615b88bf09c1e3d511e9cd9bc0c16338e6ea107bd4c7a62689840a1880a639,32615b88bf09c1e3d511e9cd9bc0c16338e6ea107bd4c7a62689840a1880a639,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,eaad42dad15861606b3b0e583f457a7141341acf1a8ba8a59616cd893e595e48,eaad42dad15861606b3b0e583f457a7141341acf1a8ba8a59616cd893e595e48,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,eaad42dad15861606b3b0e583f457a7141341acf1a8ba8a59616cd893e595e48,eaad42dad15861606b3b0e583f457a7141341acf1a8ba8a59616cd893e595e48,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.5_r_fit,0.017373,calib,1,2334acf5c8639b95f1d6c561b4486f843c061d9a54eab8bbea3b334ac897430d,2334acf5c8639b95f1d6c561b4486f843c061d9a54eab8bbea3b334ac897430d,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.5_r_fit,0.017373,audit,1,2334acf5c8639b95f1d6c561b4486f843c061d9a54eab8bbea3b334ac897430d,2334acf5c8639b95f1d6c561b4486f843c061d9a54eab8bbea3b334ac897430d,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.25_r_fit,0.008687,calib,1,93f337a4667b2b0e407ee2915bcf3817963169248c4e08e131475ded91260dd4,93f337a4667b2b0e407ee2915bcf3817963169248c4e08e131475ded91260dd4,True
C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.25_r_fit,0.008687,audit,1,93f337a4667b2b0e407ee2915bcf3817963169248c4e08e131475ded91260dd4,93f337a4667b2b0e407ee2915bcf3817963169248c4e08e131475ded91260dd4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,02b9a3097d85dc8cb8b2042fb83fe3c88e03d120a3999978d9a7e13b59deb902,02b9a3097d85dc8cb8b2042fb83fe3c88e03d120a3999978d9a7e13b59deb902,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,02b9a3097d85dc8cb8b2042fb83fe3c88e03d120a3999978d9a7e13b59deb902,02b9a3097d85dc8cb8b2042fb83fe3c88e03d120a3999978d9a7e13b59deb902,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,01234b57e7f713afbd3d61ed3e76a0508d5cceeeed34ab6b200acdf9fd2a474b,01234b57e7f713afbd3d61ed3e76a0508d5cceeeed34ab6b200acdf9fd2a474b,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,01234b57e7f713afbd3d61ed3e76a0508d5cceeeed34ab6b200acdf9fd2a474b,01234b57e7f713afbd3d61ed3e76a0508d5cceeeed34ab6b200acdf9fd2a474b,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,53d7276ccd3448cab10e7c542fffa1ede3133589051bc54bbcbff27205ffbf74,53d7276ccd3448cab10e7c542fffa1ede3133589051bc54bbcbff27205ffbf74,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,53d7276ccd3448cab10e7c542fffa1ede3133589051bc54bbcbff27205ffbf74,53d7276ccd3448cab10e7c542fffa1ede3133589051bc54bbcbff27205ffbf74,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,a96ea5979f1a23c3abfa71e15deee8e60a718da64cf0ee1ca5e1e64d5260a81e,a96ea5979f1a23c3abfa71e15deee8e60a718da64cf0ee1ca5e1e64d5260a81e,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,a96ea5979f1a23c3abfa71e15deee8e60a718da64cf0ee1ca5e1e64d5260a81e,a96ea5979f1a23c3abfa71e15deee8e60a718da64cf0ee1ca5e1e64d5260a81e,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.017373,calib,1,c72e7757cc453bd1d0de721ade7d62ac88542f38d83748e07004ca521f2e8a3a,c72e7757cc453bd1d0de721ade7d62ac88542f38d83748e07004ca521f2e8a3a,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.017373,audit,1,c72e7757cc453bd1d0de721ade7d62ac88542f38d83748e07004ca521f2e8a3a,c72e7757cc453bd1d0de721ade7d62ac88542f38d83748e07004ca521f2e8a3a,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.008687,calib,1,9f5e9c04cd1d7a0ab2e1ff2c94831cc5e324bcf2a945e4a41c13d6ca4fdc1cd5,9f5e9c04cd1d7a0ab2e1ff2c94831cc5e324bcf2a945e4a41c13d6ca4fdc1cd5,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.008687,audit,1,9f5e9c04cd1d7a0ab2e1ff2c94831cc5e324bcf2a945e4a41c13d6ca4fdc1cd5,9f5e9c04cd1d7a0ab2e1ff2c94831cc5e324bcf2a945e4a41c13d6ca4fdc1cd5,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.017373,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.017373,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.008687,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.008687,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,acadd999c47169b25fa9924aad4695f9883211176fa14d7f349cac30a8796dbf,054614de2a088557897db0498460c1388dd0f145bb0a9e430dd0799b87005514,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,acadd999c47169b25fa9924aad4695f9883211176fa14d7f349cac30a8796dbf,054614de2a088557897db0498460c1388dd0f145bb0a9e430dd0799b87005514,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,ae7b1df224bd823a03226efd714c97bdbea2fc4a46d36bb8170e720853dcd656,761945fc3de7c4b06915c799486e8513e942ebd78a1ceb6fff88d57e193c2f37,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,ae7b1df224bd823a03226efd714c97bdbea2fc4a46d36bb8170e720853dcd656,761945fc3de7c4b06915c799486e8513e942ebd78a1ceb6fff88d57e193c2f37,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,91a726bdeb69b3b9a65d30dde975cb7958a8c6cef6dcca49b91f568a1a25a394,d02a7f922784985311b5bbc98db084cd58347094dd6174eec2d3c9c9b0dc3cc3,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,91a726bdeb69b3b9a65d30dde975cb7958a8c6cef6dcca49b91f568a1a25a394,d02a7f922784985311b5bbc98db084cd58347094dd6174eec2d3c9c9b0dc3cc3,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,6743b1d1074bc256e204014f8f743d52a2adcc1a9348e28f0ff2ff5e158e6433,23c9c67b400dbf54ddfb78d9bbe15273cc8ef400641a0f1632d5b210b8ab5c85,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,6743b1d1074bc256e204014f8f743d52a2adcc1a9348e28f0ff2ff5e158e6433,23c9c67b400dbf54ddfb78d9bbe15273cc8ef400641a0f1632d5b210b8ab5c85,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,0.017373,calib,1,12c48474ed0d74269fb6b2fe62c0a66760f60d0963a41377b18f0904e3d14f06,392a79b3949fac9667fbb82b67b03e9ee5356d1c0832f5bb6acbdf53994269a9,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,0.017373,audit,1,12c48474ed0d74269fb6b2fe62c0a66760f60d0963a41377b18f0904e3d14f06,392a79b3949fac9667fbb82b67b03e9ee5356d1c0832f5bb6acbdf53994269a9,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.008687,calib,1,0c1de52a289f93e7d665e787caa0d7907de51bf89ac8fae508bc5d1a5770df40,1b6fe3befb9af14f8c740fb29fa8b6d5e43be8e6a8e93f931bc674c6c1270e0e,False
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.008687,audit,1,0c1de52a289f93e7d665e787caa0d7907de51bf89ac8fae508bc5d1a5770df40,1b6fe3befb9af14f8c740fb29fa8b6d5e43be8e6a8e93f931bc674c6c1270e0e,False
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,808f5a3279a3cd76db6ac977ee259b6d3465334f281aeb115dac9f5c5f65d704,808f5a3279a3cd76db6ac977ee259b6d3465334f281aeb115dac9f5c5f65d704,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,808f5a3279a3cd76db6ac977ee259b6d3465334f281aeb115dac9f5c5f65d704,808f5a3279a3cd76db6ac977ee259b6d3465334f281aeb115dac9f5c5f65d704,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,764ce82170bbe02255eade8c73c645b028d8ede831590337635030244c7bb873,764ce82170bbe02255eade8c73c645b028d8ede831590337635030244c7bb873,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,764ce82170bbe02255eade8c73c645b028d8ede831590337635030244c7bb873,764ce82170bbe02255eade8c73c645b028d8ede831590337635030244c7bb873,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,9e7c6bd521b5dfbda3fbf1027c65f62429763c75062923c23f335671727707ba,9e7c6bd521b5dfbda3fbf1027c65f62429763c75062923c23f335671727707ba,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,9e7c6bd521b5dfbda3fbf1027c65f62429763c75062923c23f335671727707ba,9e7c6bd521b5dfbda3fbf1027c65f62429763c75062923c23f335671727707ba,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,84ab5da650fbcd4cf2a9137caf6d963f1d70c3ac814af7b0dba300878cfd8919,84ab5da650fbcd4cf2a9137caf6d963f1d70c3ac814af7b0dba300878cfd8919,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,84ab5da650fbcd4cf2a9137caf6d963f1d70c3ac814af7b0dba300878cfd8919,84ab5da650fbcd4cf2a9137caf6d963f1d70c3ac814af7b0dba300878cfd8919,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.052584,calib,1,3081583047152edb68554cd2299c97300d8d5d036137006b7f266861302f4fc4,3081583047152edb68554cd2299c97300d8d5d036137006b7f266861302f4fc4,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.052584,audit,1,3081583047152edb68554cd2299c97300d8d5d036137006b7f266861302f4fc4,3081583047152edb68554cd2299c97300d8d5d036137006b7f266861302f4fc4,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.026292,calib,1,664ec772b6f1cf534da479165856aac299cc7d9651b3d3f2238dafafd15f46cf,664ec772b6f1cf534da479165856aac299cc7d9651b3d3f2238dafafd15f46cf,True
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.026292,audit,1,664ec772b6f1cf534da479165856aac299cc7d9651b3d3f2238dafafd15f46cf,664ec772b6f1cf534da479165856aac299cc7d9651b3d3f2238dafafd15f46cf,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,3838da8ea69e0329479ef847dd421fd3421db05ced915755fc4d4af536ba82a4,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.052584,calib,1,4cef0021164205ba55308015c086c0eff945e68dffe6f65db43381bbd54fded6,4cef0021164205ba55308015c086c0eff945e68dffe6f65db43381bbd54fded6,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.052584,audit,1,4cef0021164205ba55308015c086c0eff945e68dffe6f65db43381bbd54fded6,4cef0021164205ba55308015c086c0eff945e68dffe6f65db43381bbd54fded6,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.026292,calib,1,fe9de198e2b4d3a31b2ccf01e506d473e0daa3e3310f2f2fc961e8c055579002,fe9de198e2b4d3a31b2ccf01e506d473e0daa3e3310f2f2fc961e8c055579002,True
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.026292,audit,1,fe9de198e2b4d3a31b2ccf01e506d473e0daa3e3310f2f2fc961e8c055579002,fe9de198e2b4d3a31b2ccf01e506d473e0daa3e3310f2f2fc961e8c055579002,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,39dc675b0e0cc3c9a822151d0a99d81ff96abd79517b9fad027d6affe8224558,True
