evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,r_fit,base_risk,alpha,alpha_gt_base_risk,trivial_guarantee,selected_threshold,target_coverage,certified_risk_ucb,mean_calibration_risk,mean_audit_risk,audit_risk_ucb,nonempty_scene_rate,selected_instance_coverage,selected_count,calibration_scene_count,audit_scene_count,feasible,certified,nontrivial_certified,practical,reason
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003627,0.003627,0.001813,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003627,0.003627,0.000907,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.003627,0.003627,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.003627,0.003627,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.003627,0.003627,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.003627,0.003627,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003627,0.003627,0.001813,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003627,0.003627,0.000907,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.003627,0.003627,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.003627,0.003627,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.003627,0.003627,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.003627,0.003627,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003627,0.003627,0.001813,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003627,0.003627,0.000907,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.101299,0.101299,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.101299,0.101299,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.101299,0.101299,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.101299,0.101299,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.101299,0.101299,0.050650,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.101299,0.101299,0.025325,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.101299,0.101299,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.101299,0.101299,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.101299,0.101299,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.101299,0.101299,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.101299,0.101299,0.050650,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.101299,0.101299,0.025325,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.101299,0.101299,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.101299,0.101299,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.101299,0.101299,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.101299,0.101299,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.101299,0.101299,0.050650,False,False,-1.300961,0.025000,0.011447,0.000000,0.008433,0.022044,0.099757,0.030043,3633,1886,4120,True,True,True,False,certified
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.101299,0.101299,0.025325,False,False,-1.300961,0.025000,0.011447,0.000000,0.008433,0.022044,0.099757,0.030043,3633,1886,4120,True,True,True,False,certified
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.101299,0.101299,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.101299,0.101299,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.101299,0.101299,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.101299,0.101299,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.101299,0.101299,0.050650,False,False,-1.025666,0.100000,0.009192,0.000024,0.002166,0.009526,0.133738,0.094645,11445,1886,4120,True,True,True,False,certified
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.101299,0.101299,0.025325,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.013052,0.013052,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.013052,0.013052,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.013052,0.013052,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.013052,0.013052,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013052,0.013052,0.006526,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013052,0.013052,0.003263,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.013052,0.013052,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.013052,0.013052,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.013052,0.013052,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.013052,0.013052,0.010000,False,False,-0.000002,0.010000,0.008190,0.000000,0.007692,0.016895,0.157767,0.009543,1154,1886,4120,True,True,True,False,certified
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013052,0.013052,0.006526,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013052,0.013052,0.003263,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.013052,0.013052,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.013052,0.013052,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.013052,0.013052,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.013052,0.013052,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013052,0.013052,0.006526,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013052,0.013052,0.003263,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.013052,0.013052,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.013052,0.013052,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.013052,0.013052,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.013052,0.013052,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013052,0.013052,0.006526,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013052,0.013052,0.003263,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.002382,0.002382,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002382,0.002382,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.002382,0.002382,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.002382,0.002382,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002382,0.002382,0.001191,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002382,0.002382,0.000596,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.002382,0.002382,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002382,0.002382,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.002382,0.002382,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.002382,0.002382,0.010000,True,True,-1.999513,1.000000,0.006320,0.002832,0.004268,0.006664,1.000000,1.000000,120925,1886,4120,True,True,False,False,formal but alpha is trivial relative to D_fit base risk
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002382,0.002382,0.001191,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002382,0.002382,0.000596,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.002382,0.002382,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002382,0.002382,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.002382,0.002382,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.002382,0.002382,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002382,0.002382,0.001191,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002382,0.002382,0.000596,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.002382,0.002382,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,absolute,0.002382,0.002382,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,absolute,0.002382,0.002382,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.002382,0.002382,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002382,0.002382,0.001191,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002382,0.002382,0.000596,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
