evaluation_unit,dataset,score,risk_endpoint,alpha_label,alpha,grid_index,target_coverage,threshold,fit_nonempty_scenes,fit_conditional_risk,fit_hb_pvalue,ordering_tuple,split_fst_order,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,split_fst_pass,historical_pass,holm_pass,any_grid_pointwise_pass,scene_event_k,scene_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,7,0.500000,-1.805943,1248,0.008719,1.000000,"(1,-1248,-0.5,7)",10,1357,0.006590,1.000000,False,False,False,False,13,1357,1.000000,0.355697,False
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,8,0.600000,-1.933385,1341,0.011270,1.000000,"(1,-1341,-0.59999999999999998,8)",9,1455,0.007209,1.000000,False,False,False,False,17,1455,1.000000,0.064687,False
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,9,0.700000,-2.143480,1420,0.009869,1.000000,"(1,-1420,-0.69999999999999996,9)",8,1547,0.008271,1.000000,False,False,False,False,25,1547,1.000000,0.000210,False
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,10,0.800000,-2.434191,1527,0.010419,1.000000,"(1,-1527,-0.80000000000000004,10)",7,1645,0.008853,1.000000,False,False,False,False,29,1645,1.000000,0.000011,False
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,11,0.900000,-2.834795,1617,0.012007,1.000000,"(1,-1617,-0.90000000000000002,11)",6,1750,0.010126,1.000000,False,False,False,False,40,1750,1.000000,0.000000,False
B,DIOR-R,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,12,1.000000,-14.580353,1749,0.025040,1.000000,"(1,-1749,-1,12)",5,1870,0.018738,1.000000,False,False,False,False,77,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,0,0.010000,0.999921,60,0.000000,0.941736,"(0.94173626345067363,-60,-0.01,0)",2,71,0.000000,0.931429,False,False,False,False,0,71,0.931429,0.931429,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,1,0.025000,0.999847,146,0.000000,0.864095,"(0.86409458263130545,-146,-0.025000000000000001,1)",1,158,0.000000,0.853782,False,False,False,False,0,158,0.853782,0.853782,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,2,0.050000,0.999731,276,0.000000,0.758708,"(0.75870815649744761,-276,-0.050000000000000003,2)",0,286,0.011364,1.000000,False,False,False,False,4,286,1.000000,0.001046,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,3,0.100000,0.999451,466,0.005329,1.000000,"(1,-466,-0.10000000000000001,3)",12,465,0.007957,1.000000,False,False,False,False,8,465,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,4,0.200000,0.998761,639,0.009060,1.000000,"(1,-639,-0.20000000000000001,4)",11,685,0.017470,1.000000,False,False,False,False,34,685,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,5,0.300000,0.997628,749,0.014511,1.000000,"(1,-749,-0.29999999999999999,5)",10,785,0.018087,1.000000,False,False,False,False,59,785,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,6,0.400000,0.995589,847,0.021089,1.000000,"(1,-847,-0.40000000000000002,6)",9,874,0.022486,1.000000,False,False,False,False,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,7,0.500000,0.991413,953,0.030168,1.000000,"(1,-953,-0.5,7)",8,997,0.028339,1.000000,False,False,False,False,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,8,0.600000,0.982208,1097,0.041846,1.000000,"(1,-1097,-0.59999999999999998,8)",7,1156,0.037550,1.000000,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",6,1335,0.040589,1.000000,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",5,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",4,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",3,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,0,0.010000,0.999921,60,0.000000,0.860546,"(0.86054634055123147,-60,-0.01,0)",2,71,0.000000,0.837175,False,False,False,False,0,71,0.837175,0.837175,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,1,0.025000,0.999847,146,0.000000,0.693879,"(0.69387946956320368,-146,-0.025000000000000001,1)",1,158,0.000000,0.673347,False,False,False,False,0,158,0.673347,0.673347,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,2,0.050000,0.999731,276,0.000000,0.501143,"(0.5011429276004874,-276,-0.050000000000000003,2)",0,286,0.011364,1.000000,False,False,False,False,4,286,1.000000,0.026754,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,3,0.100000,0.999451,466,0.005329,1.000000,"(1,-466,-0.10000000000000001,3)",12,465,0.007957,1.000000,False,False,False,False,8,465,1.000000,0.000176,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,4,0.200000,0.998761,639,0.009060,1.000000,"(1,-639,-0.20000000000000001,4)",11,685,0.017470,1.000000,False,False,False,False,34,685,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,5,0.300000,0.997628,749,0.014511,1.000000,"(1,-749,-0.29999999999999999,5)",10,785,0.018087,1.000000,False,False,False,False,59,785,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,6,0.400000,0.995589,847,0.021089,1.000000,"(1,-847,-0.40000000000000002,6)",9,874,0.022486,1.000000,False,False,False,False,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,7,0.500000,0.991413,953,0.030168,1.000000,"(1,-953,-0.5,7)",8,997,0.028339,1.000000,False,False,False,False,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,8,0.600000,0.982208,1097,0.041846,1.000000,"(1,-1097,-0.59999999999999998,8)",7,1156,0.037550,1.000000,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",6,1335,0.040589,1.000000,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",5,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",4,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",3,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,0,0.010000,0.999921,60,0.000000,0.740261,"(0.74026095873326636,-60,-0.01,0)",2,71,0.000000,0.700549,False,False,False,False,0,71,0.700549,0.700549,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,1,0.025000,0.999847,146,0.000000,0.481027,"(0.48102737258705858,-146,-0.025000000000000001,1)",1,158,0.000000,0.452946,False,False,False,False,0,158,0.452946,0.452946,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,2,0.050000,0.999731,276,0.000000,0.250709,"(0.25070921012526948,-276,-0.050000000000000003,2)",0,286,0.011364,1.000000,False,False,False,False,4,286,1.000000,0.210953,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,3,0.100000,0.999451,466,0.005329,1.000000,"(1,-466,-0.10000000000000001,3)",12,465,0.007957,1.000000,False,False,False,False,8,465,1.000000,0.014325,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,4,0.200000,0.998761,639,0.009060,1.000000,"(1,-639,-0.20000000000000001,4)",11,685,0.017470,1.000000,False,False,False,False,34,685,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,5,0.300000,0.997628,749,0.014511,1.000000,"(1,-749,-0.29999999999999999,5)",10,785,0.018087,1.000000,False,False,False,False,59,785,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,6,0.400000,0.995589,847,0.021089,1.000000,"(1,-847,-0.40000000000000002,6)",9,874,0.022486,1.000000,False,False,False,False,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,7,0.500000,0.991413,953,0.030168,1.000000,"(1,-953,-0.5,7)",8,997,0.028339,1.000000,False,False,False,False,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,8,0.600000,0.982208,1097,0.041846,1.000000,"(1,-1097,-0.59999999999999998,8)",7,1156,0.037550,1.000000,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",6,1335,0.040589,1.000000,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",5,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",4,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",3,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,0,0.010000,0.999921,60,0.000000,0.547157,"(0.54715664317984292,-60,-0.01,0)",3,71,0.000000,0.489890,False,False,False,False,0,71,0.489890,0.489890,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,1,0.025000,0.999847,146,0.000000,0.230536,"(0.23053581912752927,-146,-0.025000000000000001,1)",1,158,0.000000,0.204343,False,False,False,False,0,158,0.204343,0.204343,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,2,0.050000,0.999731,276,0.000000,0.062419,"(0.062418555193901777,-276,-0.050000000000000003,2)",0,286,0.011364,1.000000,False,False,False,False,4,286,1.000000,0.815308,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,3,0.100000,0.999451,466,0.005329,0.538618,"(0.53861756530992289,-466,-0.10000000000000001,3)",2,465,0.007957,0.899962,False,False,False,False,8,465,1.000000,0.366846,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,4,0.200000,0.998761,639,0.009060,0.970961,"(0.97096142834441046,-639,-0.20000000000000001,4)",4,685,0.017470,1.000000,False,False,False,False,34,685,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,5,0.300000,0.997628,749,0.014511,1.000000,"(1,-749,-0.29999999999999999,5)",12,785,0.018087,1.000000,False,False,False,False,59,785,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,6,0.400000,0.995589,847,0.021089,1.000000,"(1,-847,-0.40000000000000002,6)",11,874,0.022486,1.000000,False,False,False,False,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,7,0.500000,0.991413,953,0.030168,1.000000,"(1,-953,-0.5,7)",10,997,0.028339,1.000000,False,False,False,False,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,8,0.600000,0.982208,1097,0.041846,1.000000,"(1,-1097,-0.59999999999999998,8)",9,1156,0.037550,1.000000,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",8,1335,0.040589,1.000000,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",7,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",6,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",5,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,0,0.010000,0.999921,60,0.000000,0.074560,"(0.074559639365902416,-60,-0.01,0)",6,71,0.000000,0.046323,True,True,False,True,0,71,0.046323,0.046323,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,1,0.025000,0.999847,146,0.000000,0.001805,"(0.0018047868179194839,-146,-0.025000000000000001,1)",5,158,0.000000,0.001074,True,True,True,True,0,158,0.001074,0.001074,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,2,0.050000,0.999731,276,0.000000,0.000007,"(6.5090479996054998e-06,-276,-0.050000000000000003,2)",2,286,0.011364,0.008847,True,True,True,True,4,286,0.016880,0.016880,True
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,3,0.100000,0.999451,466,0.005329,0.000004,"(3.9885611698808646e-06,-466,-0.10000000000000001,3)",1,465,0.007957,0.000042,True,True,True,True,8,465,0.005868,0.005868,True
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,4,0.200000,0.998761,639,0.009060,0.000002,"(2.3190112901715303e-06,-639,-0.20000000000000001,4)",0,685,0.017470,0.000668,True,True,True,True,34,685,1.000000,0.653130,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,5,0.300000,0.997628,749,0.014511,0.000041,"(4.1342604684544317e-05,-749,-0.29999999999999999,5)",3,785,0.018087,0.000711,True,True,True,True,59,785,1.000000,0.000196,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,6,0.400000,0.995589,847,0.021089,0.001696,"(0.0016956033543679009,-847,-0.40000000000000002,6)",4,874,0.022486,0.003767,True,True,True,True,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,7,0.500000,0.991413,953,0.030168,0.096573,"(0.096572806510070733,-953,-0.5,7)",7,997,0.028339,0.050327,True,True,False,True,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,8,0.600000,0.982208,1097,0.041846,0.996599,"(0.99659940344451825,-1097,-0.59999999999999998,8)",8,1156,0.037550,0.711479,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",12,1335,0.040589,0.949763,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",11,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",10,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",9,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,0,0.010000,0.999921,60,0.000000,0.276917,"(0.27691703036184034,-60,-0.01,0)",4,71,0.000000,0.218833,False,False,False,False,0,71,0.218833,0.218833,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,1,0.025000,0.999847,146,0.000000,0.043959,"(0.043959308586896048,-146,-0.025000000000000001,1)",2,158,0.000000,0.034003,False,False,False,True,0,158,0.034003,0.034003,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,2,0.050000,0.999731,276,0.000000,0.002722,"(0.0027215007720769891,-276,-0.050000000000000003,2)",0,286,0.011364,0.450669,False,False,False,False,4,286,0.667407,0.667407,True
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,3,0.100000,0.999451,466,0.005329,0.018008,"(0.018008438072164384,-466,-0.10000000000000001,3)",1,465,0.007957,0.076864,False,False,False,True,8,465,0.828064,0.828064,True
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,4,0.200000,0.998761,639,0.009060,0.048976,"(0.048975559581696256,-639,-0.20000000000000001,4)",3,685,0.017470,0.785932,False,False,False,False,34,685,1.000000,0.000058,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,5,0.300000,0.997628,749,0.014511,0.357371,"(0.35737093848374191,-749,-0.29999999999999999,5)",5,785,0.018087,0.827204,False,False,False,False,59,785,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,6,0.400000,0.995589,847,0.021089,0.999855,"(0.99985484660345714,-847,-0.40000000000000002,6)",6,874,0.022486,1.000000,False,False,False,False,89,874,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,7,0.500000,0.991413,953,0.030168,1.000000,"(1,-953,-0.5,7)",12,997,0.028339,1.000000,False,False,False,False,120,997,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,8,0.600000,0.982208,1097,0.041846,1.000000,"(1,-1097,-0.59999999999999998,8)",11,1156,0.037550,1.000000,False,False,False,False,166,1156,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,9,0.700000,0.958152,1238,0.052355,1.000000,"(1,-1238,-0.69999999999999996,9)",10,1335,0.040589,1.000000,False,False,False,False,199,1335,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,10,0.800000,0.875509,1418,0.058753,1.000000,"(1,-1418,-0.80000000000000004,10)",9,1523,0.049355,1.000000,False,False,False,False,245,1523,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,11,0.900000,0.569790,1597,0.070059,1.000000,"(1,-1597,-0.90000000000000002,11)",8,1714,0.066041,1.000000,False,False,False,False,325,1714,1.000000,0.000000,False
B,DIOR-R,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,12,1.000000,0.050092,1749,0.084693,1.000000,"(1,-1749,-1,12)",7,1870,0.080767,1.000000,False,False,False,False,428,1870,1.000000,0.000000,False
