dataset,replicate,delta_nrc
DIOR-R,9286,0.15503946697199736
DIOR-R,9287,0.15189534852670963
DIOR-R,9288,0.2335352146334324
DIOR-R,9289,0.22325876768626926
DIOR-R,9290,0.14210834564946825
DIOR-R,9291,0.19461543557264227
DIOR-R,9292,0.1625800728825407
DIOR-R,9293,0.18321556362708516
DIOR-R,9294,0.23069142620374325
DIOR-R,9295,0.15097497986698985
DIOR-R,9296,0.22644086051063503
DIOR-R,9297,0.13545792769195678
DIOR-R,9298,0.15156143596846136
DIOR-R,9299,0.22481556868698097
DIOR-R,9300,0.19441142715950507
DIOR-R,9301,0.17165875879883985
DIOR-R,9302,0.16454202124436704
DIOR-R,9303,0.13584344651649108
DIOR-R,9304,0.16063574981465828
DIOR-R,9305,0.2067525230273152
DIOR-R,9306,0.17942748983888215
DIOR-R,9307,0.14707637093228712
DIOR-R,9308,0.20359297568008694
DIOR-R,9309,0.16063845647302444
DIOR-R,9310,0.1388597499010834
DIOR-R,9311,0.12030069515746634
DIOR-R,9312,0.17596256246179887
DIOR-R,9313,0.16105206218916096
DIOR-R,9314,0.1834982288288777
DIOR-R,9315,0.15442762375315128
DIOR-R,9316,0.1661584432888892
DIOR-R,9317,0.15310766137882456
DIOR-R,9318,0.174435003997835
DIOR-R,9319,0.171102417925187
DIOR-R,9320,0.1836729984045947
DIOR-R,9321,0.17179724609422994
DIOR-R,9322,0.13741710364638493
DIOR-R,9323,0.22043236070510872
DIOR-R,9324,0.20050205937471702
DIOR-R,9325,0.17879633263938943
DIOR-R,9326,0.17830491800447887
DIOR-R,9327,0.20073385945246183
DIOR-R,9328,0.18357269854969638
DIOR-R,9329,0.16521357277583995
DIOR-R,9330,0.1501232007862319
DIOR-R,9331,0.16852871994479438
DIOR-R,9332,0.20705404569812036
DIOR-R,9333,0.21115084846064916
DIOR-R,9334,0.18875051306352067
DIOR-R,9335,0.13845995112872322
DIOR-R,9336,0.2042069859719817
DIOR-R,9337,0.2340850253200614
DIOR-R,9338,0.21744012959921077
DIOR-R,9339,0.15727733371984984
DIOR-R,9340,0.18663366931106148
DIOR-R,9341,0.25545075850778515
DIOR-R,9342,0.1780157992129571
DIOR-R,9343,0.19425254900668884
DIOR-R,9344,0.1573212094114208
DIOR-R,9345,0.206879516722603
DIOR-R,9346,0.19146814952626157
DIOR-R,9347,0.11410629423777141
DIOR-R,9348,0.1976439631364546
DIOR-R,9349,0.15904684441059122
DIOR-R,9350,0.21832758977483244
DIOR-R,9351,0.19930770682692045
DIOR-R,9352,0.160480911697048
DIOR-R,9353,0.17026076301240986
DIOR-R,9354,0.15497182995929462
DIOR-R,9355,0.20360333023479824
DIOR-R,9356,0.18706925432555477
DIOR-R,9357,0.14295255838277884
DIOR-R,9358,0.16341789869553694
DIOR-R,9359,0.17032959323028093
DIOR-R,9360,0.18606456905893354
DIOR-R,9361,0.1708192964783434
DIOR-R,9362,0.2053833277787714
DIOR-R,9363,0.17369150388260135
DIOR-R,9364,0.1668727602939674
DIOR-R,9365,0.17355741761108004
DIOR-R,9366,0.15900317632309963
DIOR-R,9367,0.1539768569049175
DIOR-R,9368,0.14856567896904274
DIOR-R,9369,0.21996630993174082
DIOR-R,9370,0.15359741926012133
DIOR-R,9371,0.20399709202988137
DIOR-R,9372,0.17101862101311302
DIOR-R,9373,0.21528995722517183
DIOR-R,9374,0.1649662292439859
DIOR-R,9375,0.1726728076180001
DIOR-R,9376,0.1679551011993535
DIOR-R,9377,0.15328059776909764
DIOR-R,9378,0.1262116138524568
DIOR-R,9379,0.2113846917995137
DIOR-R,9380,0.10574383125925364
DIOR-R,9381,0.15208294863794358
DIOR-R,9382,0.1341994070375814
DIOR-R,9383,0.1948746530935701
DIOR-R,9384,0.14474698208430745
DIOR-R,9385,0.19276726091766086
DIOR-R,9386,0.2093095631547183
DIOR-R,9387,0.20192032783468927
DIOR-R,9388,0.1784354555973698
DIOR-R,9389,0.18951437231739043
DIOR-R,9390,0.19029369866957993
DIOR-R,9391,0.19837300215715634
DIOR-R,9392,0.16936994996760624
DIOR-R,9393,0.18119170285701447
DIOR-R,9394,0.17951003886890227
DIOR-R,9395,0.17673645918317749
DIOR-R,9396,0.19397873913670968
DIOR-R,9397,0.15832494680410794
DIOR-R,9398,0.15489982035977584
DIOR-R,9399,0.15874054363589765
DIOR-R,9400,0.15792982919426277
DIOR-R,9401,0.17025743566647358
DIOR-R,9402,0.13298693456910854
DIOR-R,9403,0.18781937129771173
DIOR-R,9404,0.2027799639923659
DIOR-R,9405,0.19289643761351913
DIOR-R,9406,0.16479437350111958
DIOR-R,9407,0.16779037251418202
DIOR-R,9408,0.17837779711821514
DIOR-R,9409,0.12020273075671868
DIOR-R,9410,0.16342515503019225
DIOR-R,9411,0.14326487607866842
DIOR-R,9412,0.19948029736046857
DIOR-R,9413,0.18579994633157368
DIOR-R,9414,0.1622951673958905
DIOR-R,9415,0.18315407686842053
DIOR-R,9416,0.20186009626036241
DIOR-R,9417,0.16155509282960204
DIOR-R,9418,0.20988825911882814
DIOR-R,9419,0.1953333170579777
DIOR-R,9420,0.22340572015275997
DIOR-R,9421,0.17285990576348062
DIOR-R,9422,0.19166153183554716
DIOR-R,9423,0.18211470204865307
DIOR-R,9424,0.18879297113476734
DIOR-R,9425,0.1574618608687747
DIOR-R,9426,0.19894964084073274
DIOR-R,9427,0.16075741357142462
DIOR-R,9428,0.20912447881268148
DIOR-R,9429,0.12201249869966778
DIOR-R,9430,0.1755103776517426
DIOR-R,9431,0.1600544766066792
DIOR-R,9432,0.2005596832912598
DIOR-R,9433,0.22429990026228253
DIOR-R,9434,0.1751576698469078
DIOR-R,9435,0.17279643511289441
DIOR-R,9436,0.1753021780080695
DIOR-R,9437,0.21276483297988302
DIOR-R,9438,0.17829742020351938
DIOR-R,9439,0.2324784013604526
DIOR-R,9440,0.15995620065332392
DIOR-R,9441,0.14950770859718307
DIOR-R,9442,0.18281129824453032
DIOR-R,9443,0.1536807499643608
DIOR-R,9444,0.19960756677936886
DIOR-R,9445,0.1683940383434415
DIOR-R,9446,0.14350842763666455
DIOR-R,9447,0.2336717054086904
DIOR-R,9448,0.18924841711837792
DIOR-R,9449,0.22293414010347576
DIOR-R,9450,0.16529962147386174
DIOR-R,9451,0.16818392389646544
DIOR-R,9452,0.14905646368344114
DIOR-R,9453,0.16995272528487212
DIOR-R,9454,0.1811407033129779
DIOR-R,9455,0.20122145147702755
DIOR-R,9456,0.13723477938676057
DIOR-R,9457,0.1627957877338016
DIOR-R,9458,0.15990461300743428
DIOR-R,9459,0.22625259538340523
DIOR-R,9460,0.15144595653087317
DIOR-R,9461,0.21444518900882903
DIOR-R,9462,0.1678199887538925
DIOR-R,9463,0.19199299111181922
DIOR-R,9464,0.1672392757862815
DIOR-R,9465,0.15734504143295466
DIOR-R,9466,0.20143888622072992
DIOR-R,9467,0.21659470241551806
DIOR-R,9468,0.20614987308053556
DIOR-R,9469,0.17540656749895492
DIOR-R,9470,0.16765482576385593
DIOR-R,9471,0.16840055719059008
DIOR-R,9472,0.1444192176037305
DIOR-R,9473,0.18260020962768117
DIOR-R,9474,0.18997277529380166
DIOR-R,9475,0.17362867190107165
DIOR-R,9476,0.15910748726979876
DIOR-R,9477,0.1548862783309559
DIOR-R,9478,0.1387633896737972
DIOR-R,9479,0.17519629194999528
DIOR-R,9480,0.2049410569352527
DIOR-R,9481,0.18433176917574456
DIOR-R,9482,0.18376552929394951
DIOR-R,9483,0.1579431252025017
DIOR-R,9484,0.13051392107086127
DIOR-R,9485,0.18177932977559488
DIOR-R,9486,0.17358737793775578
DIOR-R,9487,0.14274586421472893
DIOR-R,9488,0.14344324486734364
DIOR-R,9489,0.1642895231884677
DIOR-R,9490,0.16115642890669368
DIOR-R,9491,0.2003994162400927
DIOR-R,9492,0.16338115992834704
DIOR-R,9493,0.18960530363690195
DIOR-R,9494,0.2245297926183517
DIOR-R,9495,0.18598930391004145
DIOR-R,9496,0.20175999505114653
DIOR-R,9497,0.18613137853527462
DIOR-R,9498,0.21295062957768343
DIOR-R,9499,0.1971752715547772
DIOR-R,9500,0.17705959401875657
DIOR-R,9501,0.179288785389449
DIOR-R,9502,0.15626514531215405
DIOR-R,9503,0.16516220990480612
DIOR-R,9504,0.15600033539274052
DIOR-R,9505,0.21540477004061964
DIOR-R,9506,0.19922653530027676
DIOR-R,9507,0.19170442020151288
DIOR-R,9508,0.20655276951740445
DIOR-R,9509,0.17982863712542896
DIOR-R,9510,0.14717905171498927
DIOR-R,9511,0.20760919110450762
DIOR-R,9512,0.17199343948928547
DIOR-R,9513,0.15467734446315567
DIOR-R,9514,0.1836407511066095
DIOR-R,9515,0.1820482785438741
DIOR-R,9516,0.15350943207798792
DIOR-R,9517,0.1576620041041448
DIOR-R,9518,0.2108024620840214
DIOR-R,9519,0.17830080592623676
DIOR-R,9520,0.2439995582127433
DIOR-R,9521,0.17224210468946152
DIOR-R,9522,0.19802922414122093
DIOR-R,9523,0.18072277263937095
DIOR-R,9524,0.18536878714033958
DIOR-R,9525,0.17061385925051295
DIOR-R,9526,0.1873677108371794
DIOR-R,9527,0.1570556364785471
DIOR-R,9528,0.1986717048155481
DIOR-R,9529,0.16468770249057915
DIOR-R,9530,0.1741573962318319
DIOR-R,9531,0.18323355003198957
DIOR-R,9532,0.16832788876615834
DIOR-R,9533,0.2543785980863119
DIOR-R,9534,0.21545142043707308
DIOR-R,9535,0.15177738642431152
DIOR-R,9536,0.1542863459243586
DIOR-R,9537,0.18201892875570458
DIOR-R,9538,0.19029919889320346
DIOR-R,9539,0.2010060443818608
DIOR-R,9540,0.177865601939909
DIOR-R,9541,0.1933485743175071
DIOR-R,9542,0.13333946763883678
DIOR-R,9543,0.17586757265533545
DIOR-R,9544,0.18261565507506164
DIOR-R,9545,0.19364568260868406
DIOR-R,9546,0.15995153412196744
DIOR-R,9547,0.13519713898109884
DIOR-R,9548,0.2014213125425338
DIOR-R,9549,0.16281574718708938
DIOR-R,9550,0.16508506315439422
DIOR-R,9551,0.14079072592819442
DIOR-R,9552,0.12775007609752265
DIOR-R,9553,0.11221171091701454
DIOR-R,9554,0.16035431211101225
DIOR-R,9555,0.19152309822879532
DIOR-R,9556,0.16484389119115833
DIOR-R,9557,0.17110388863293036
DIOR-R,9558,0.21062471539532743
DIOR-R,9559,0.15733989430738313
DIOR-R,9560,0.1615165313207519
DIOR-R,9561,0.20273701634388752
DIOR-R,9562,0.1868450217165281
DIOR-R,9563,0.18685771976473364
DIOR-R,9564,0.1973492909574459
DIOR-R,9565,0.18626241921470685
DIOR-R,9566,0.19286418215042042
DIOR-R,9567,0.15211136357481492
DIOR-R,9568,0.18267862972428148
DIOR-R,9569,0.19733992697381977
DIOR-R,9570,0.17279651441440924
DIOR-R,9571,0.24785728795526843
DIOR-R,9572,0.182281892983019
DIOR-R,9573,0.1752824793731973
DIOR-R,9574,0.18091181749471244
DIOR-R,9575,0.20413984143277464
DIOR-R,9576,0.18657578262015626
DIOR-R,9577,0.13001409613815634
DIOR-R,9578,0.19337424527869054
DIOR-R,9579,0.15787106748510057
DIOR-R,9580,0.19426222525155887
DIOR-R,9581,0.15496844803215068
DIOR-R,9582,0.14165805465464912
DIOR-R,9583,0.19796957139485083
DIOR-R,9584,0.1498404783853188
DIOR-R,9585,0.13983955966780293
DIOR-R,9586,0.2108718385855409
DIOR-R,9587,0.19027065844956437
DIOR-R,9588,0.1441579646672931
DIOR-R,9589,0.19091994361404604
DIOR-R,9590,0.1470487008046871
DIOR-R,9591,0.1541513294484602
DIOR-R,9592,0.16189344680159293
DIOR-R,9593,0.15049227339218793
DIOR-R,9594,0.17211431216868256
DIOR-R,9595,0.16527545276233505
DIOR-R,9596,0.17774805294320437
DIOR-R,9597,0.2317310408184826
DIOR-R,9598,0.16518203176268068
DIOR-R,9599,0.18318564565745024
DIOR-R,9600,0.17611871825294356
DIOR-R,9601,0.1988836486811377
DIOR-R,9602,0.1967932735915329
DIOR-R,9603,0.16587273504559524
DIOR-R,9604,0.1707721078898081
DIOR-R,9605,0.20165143738121105
DIOR-R,9606,0.14678706467863106
DIOR-R,9607,0.1632921180677829
DIOR-R,9608,0.14877029903598213
DIOR-R,9609,0.1735689593230577
DIOR-R,9610,0.20869557931175273
DIOR-R,9611,0.2050855187293711
DIOR-R,9612,0.15500318361942925
DIOR-R,9613,0.17578997312803488
DIOR-R,9614,0.1433990211298667
DIOR-R,9615,0.18279390768680118
DIOR-R,9616,0.1870127457654491
DIOR-R,9617,0.15108388258443348
DIOR-R,9618,0.18830665483444378
DIOR-R,9619,0.2120969468015239
DIOR-R,9620,0.21355943795458118
DIOR-R,9621,0.1887830471102215
DIOR-R,9622,0.20235119381774713
DIOR-R,9623,0.1804680420542886
DIOR-R,9624,0.17256147663357838
DIOR-R,9625,0.17196975105330134
DIOR-R,9626,0.12905973262162704
DIOR-R,9627,0.14220868432245
DIOR-R,9628,0.1998280099402907
DIOR-R,9629,0.15114248594423701
DIOR-R,9630,0.182470771151497
DIOR-R,9631,0.15852081790388392
DIOR-R,9632,0.16588573654395355
DIOR-R,9633,0.17745021361929458
DIOR-R,9634,0.21718185142992788
DIOR-R,9635,0.20895874437410966
DIOR-R,9636,0.18152164801329282
DIOR-R,9637,0.20471158078397708
DIOR-R,9638,0.15816685581337567
DIOR-R,9639,0.16043264796400672
DIOR-R,9640,0.16625289166878698
DIOR-R,9641,0.1605763839198008
DIOR-R,9642,0.15888741470080506
DIOR-R,9643,0.17661566797980402
DIOR-R,9644,0.2010397473996237
DIOR-R,9645,0.19912546453628263
DIOR-R,9646,0.1796594406293737
DIOR-R,9647,0.1957584378248398
DIOR-R,9648,0.12011678774860408
DIOR-R,9649,0.17969147909482552
DIOR-R,9650,0.16339145413869816
DIOR-R,9651,0.1506635373017208
DIOR-R,9652,0.16090170407847756
DIOR-R,9653,0.16441239457221418
DIOR-R,9654,0.13153898671777414
DIOR-R,9655,0.1992945703916734
DIOR-R,9656,0.13799420701376017
DIOR-R,9657,0.14344263112056677
DIOR-R,9658,0.1788219989145996
DIOR-R,9659,0.16031192935334598
DIOR-R,9660,0.15744838214660148
DIOR-R,9661,0.22437503689477442
DIOR-R,9662,0.17275432256697767
DIOR-R,9663,0.2174478140682433
DIOR-R,9664,0.19324899818986174
DIOR-R,9665,0.15013150710039105
DIOR-R,9666,0.14992520158886516
DIOR-R,9667,0.19653573708910269
DIOR-R,9668,0.21297126685698653
DIOR-R,9669,0.22944635285845197
DIOR-R,9670,0.17907039820761028
DIOR-R,9671,0.17100868773724295
DIOR-R,9672,0.1486912845692438
DIOR-R,9673,0.1391671503776435
DIOR-R,9674,0.1499624990766664
DIOR-R,9675,0.17991095244481606
DIOR-R,9676,0.16725438355012376
DIOR-R,9677,0.1454166802143599
DIOR-R,9678,0.17026033633297674
DIOR-R,9679,0.13583526064104243
DIOR-R,9680,0.13614553777457505
DIOR-R,9681,0.23027837109413518
DIOR-R,9682,0.2142859419233769
DIOR-R,9683,0.15573268034127688
DIOR-R,9684,0.21277345024342428
DIOR-R,9685,0.21055435381435275
DIOR-R,9686,0.20910957181110867
DIOR-R,9687,0.22572444986333604
DIOR-R,9688,0.21642840946533423
DIOR-R,9689,0.13998030045030266
DIOR-R,9690,0.15190453904089027
DIOR-R,9691,0.23141780902576856
DIOR-R,9692,0.18616965637318025
DIOR-R,9693,0.20016513355284996
DIOR-R,9694,0.17868759169261597
DIOR-R,9695,0.17486272706792097
DIOR-R,9696,0.2541373075162138
DIOR-R,9697,0.16967693399135264
DIOR-R,9698,0.16661784999432083
DIOR-R,9699,0.1922466128870334
DIOR-R,9700,0.17045469595494497
DIOR-R,9701,0.1637710363475659
DIOR-R,9702,0.14588411858594533
DIOR-R,9703,0.1695066789345482
DIOR-R,9704,0.1862820987817646
DIOR-R,9705,0.19239095497939548
DIOR-R,9706,0.153568552339182
DIOR-R,9707,0.21588135409107123
DIOR-R,9708,0.2158289140096136
DIOR-R,9709,0.16037835787301782
DIOR-R,9710,0.20744576967076392
DIOR-R,9711,0.1102431249677129
DIOR-R,9712,0.17313260715890733
DIOR-R,9713,0.22106916109428668
DIOR-R,9714,0.20990781325395483
DIOR-R,9715,0.18117599983293528
DIOR-R,9716,0.17887662271053031
DIOR-R,9717,0.1992935519581818
DIOR-R,9718,0.16883432921885344
DIOR-R,9719,0.18146905650605868
DIOR-R,9720,0.18806792053661167
DIOR-R,9721,0.17129633823900084
DIOR-R,9722,0.1729870705851111
DIOR-R,9723,0.20572543236832605
DIOR-R,9724,0.17363789228192816
DIOR-R,9725,0.2342693555227958
DIOR-R,9726,0.16604464201057675
DIOR-R,9727,0.17824296404462434
DIOR-R,9728,0.20987329155222453
DIOR-R,9729,0.14174055658409676
DIOR-R,9730,0.18220941663288828
DIOR-R,9731,0.21828326530937156
DIOR-R,9732,0.22432503129736073
DIOR-R,9733,0.16033001038853398
DIOR-R,9734,0.20011676450096003
DIOR-R,9735,0.15175148939366773
DIOR-R,9736,0.1598172716774995
DIOR-R,9737,0.16830125956132344
DIOR-R,9738,0.1863823493107438
DIOR-R,9739,0.2302652725663251
DIOR-R,9740,0.23173163551727885
DIOR-R,9741,0.12117360187220177
DIOR-R,9742,0.17760278543197106
DIOR-R,9743,0.17071294952719226
DIOR-R,9744,0.22410574788185336
DIOR-R,9745,0.16053262568343044
DIOR-R,9746,0.17429307142864667
DIOR-R,9747,0.16356824082269245
DIOR-R,9748,0.19563916499039813
DIOR-R,9749,0.1479587778829625
DIOR-R,9750,0.20235598725639603
DIOR-R,9751,0.1547933236783877
DIOR-R,9752,0.13904624211278818
DIOR-R,9753,0.19116621064471695
DIOR-R,9754,0.15724745448983576
DIOR-R,9755,0.14895480239223155
DIOR-R,9756,0.14352389747716573
DIOR-R,9757,0.1740607300828164
DIOR-R,9758,0.13950285318719238
DIOR-R,9759,0.1558797459635162
DIOR-R,9760,0.18196820986840656
DIOR-R,9761,0.17916865465253418
DIOR-R,9762,0.1624359867388169
DIOR-R,9763,0.1572125144094143
DIOR-R,9764,0.13130519388420206
DIOR-R,9765,0.1822100373163408
DIOR-R,9766,0.18752300833537272
DIOR-R,9767,0.19203220585853997
DIOR-R,9768,0.1519086602338824
DIOR-R,9769,0.18888717720120574
DIOR-R,9770,0.218871333743156
DIOR-R,9771,0.14220020480561513
DIOR-R,9772,0.17613494403604024
DIOR-R,9773,0.15444668971613026
DIOR-R,9774,0.18877339688606085
DIOR-R,9775,0.1533557452520393
DIOR-R,9776,0.21746259919363276
DIOR-R,9777,0.16500239538753417
DIOR-R,9778,0.1558219275052182
DIOR-R,9779,0.19407044528698947
DIOR-R,9780,0.14949373578305483
DIOR-R,9781,0.14098593809892337
DIOR-R,9782,0.15186882362261034
DIOR-R,9783,0.19564865994821304
DIOR-R,9784,0.2047656874170074
DIOR-R,9785,0.13967775525354648
DIOR-R,9786,0.18752718591576711
DIOR-R,9787,0.23655791717958288
DIOR-R,9788,0.17056197809649332
DIOR-R,9789,0.16128995361260703
DIOR-R,9790,0.16865742469048164
DIOR-R,9791,0.2039096162290678
DIOR-R,9792,0.19170040959851076
DIOR-R,9793,0.17082336956435626
DIOR-R,9794,0.19384786930706363
DIOR-R,9795,0.17735927055852266
DIOR-R,9796,0.16564866200928105
DIOR-R,9797,0.22348816658622836
DIOR-R,9798,0.18614877234418117
DIOR-R,9799,0.20044515343700087
DIOR-R,9800,0.18097288371501122
DIOR-R,9801,0.2152813278070409
DIOR-R,9802,0.17643728874840367
DIOR-R,9803,0.17704468987840735
DIOR-R,9804,0.1706861842194399
DIOR-R,9805,0.15499069164755552
DIOR-R,9806,0.17554167351242808
DIOR-R,9807,0.1949593286171093
DIOR-R,9808,0.12797242561826902
DIOR-R,9809,0.19836350660415517
DIOR-R,9810,0.12424590654735472
DIOR-R,9811,0.20300663225087842
DIOR-R,9812,0.19362754233818139
DIOR-R,9813,0.1950148496014061
DIOR-R,9814,0.17822963527936567
DIOR-R,9815,0.20217531819798648
DIOR-R,9816,0.18168407710506193
DIOR-R,9817,0.19318832965247598
DIOR-R,9818,0.15868860046234673
DIOR-R,9819,0.17408618592102013
DIOR-R,9820,0.15759144897698926
DIOR-R,9821,0.17252623481429577
DIOR-R,9822,0.17013118328861207
DIOR-R,9823,0.17793897125793512
DIOR-R,9824,0.17848513300949223
DIOR-R,9825,0.22354346300267802
DIOR-R,9826,0.20932999818445885
DIOR-R,9827,0.14576091721497605
DIOR-R,9828,0.1703739226265478
DIOR-R,9829,0.18830433182144982
DIOR-R,9830,0.15730306978645717
DIOR-R,9831,0.18564893652440997
DIOR-R,9832,0.17929801985142146
DIOR-R,9833,0.2058186379553489
DIOR-R,9834,0.21875261253583358
DIOR-R,9835,0.16790514375907986
DIOR-R,9836,0.1631626567814824
DIOR-R,9837,0.20146619051196837
DIOR-R,9838,0.14816265400760228
DIOR-R,9839,0.22273557234293717
DIOR-R,9840,0.15629510421288526
DIOR-R,9841,0.2210879960651068
DIOR-R,9842,0.24215430383624223
DIOR-R,9843,0.21947876181623152
DIOR-R,9844,0.17335226039513718
DIOR-R,9845,0.18873811124475748
DIOR-R,9846,0.16938970079876325
DIOR-R,9847,0.19733050508213137
DIOR-R,9848,0.15230866854361716
DIOR-R,9849,0.15807815095866257
DIOR-R,9850,0.11218801433255282
DIOR-R,9851,0.16218712172783314
DIOR-R,9852,0.18875869713639845
DIOR-R,9853,0.17751793013787784
DIOR-R,9854,0.15579111938605017
DIOR-R,9855,0.17495440418680122
DIOR-R,9856,0.16291946419111356
DIOR-R,9857,0.1948874606585506
DIOR-R,9858,0.1405922151951795
DIOR-R,9859,0.1843176235257525
DIOR-R,9860,0.12785276861559344
DIOR-R,9861,0.20450175855489336
DIOR-R,9862,0.18163725728457036
DIOR-R,9863,0.15707544201764315
DIOR-R,9864,0.18782741964998736
DIOR-R,9865,0.16079219180604595
DIOR-R,9866,0.1700325786317265
DIOR-R,9867,0.17801577421291256
DIOR-R,9868,0.17781994892515243
DIOR-R,9869,0.16853392335308404
DIOR-R,9870,0.12922362404087054
DIOR-R,9871,0.20086997714449228
DIOR-R,9872,0.1797097854087364
DIOR-R,9873,0.20651472828104644
DIOR-R,9874,0.21907955648598731
DIOR-R,9875,0.19479770115356865
DIOR-R,9876,0.1860829225032338
DIOR-R,9877,0.1652841223102373
DIOR-R,9878,0.21646363330021245
DIOR-R,9879,0.1597926727632215
DIOR-R,9880,0.2009382028141924
DIOR-R,9881,0.20598554297429764
DIOR-R,9882,0.1394795596844956
DIOR-R,9883,0.20749380865561476
DIOR-R,9884,0.14764403473240525
DIOR-R,9885,0.1683095717317995
DIOR-R,9886,0.20675104340015737
DIOR-R,9887,0.18577668616410903
DIOR-R,9888,0.1756030481818693
DIOR-R,9889,0.18776374203793122
DIOR-R,9890,0.17156035747451118
DIOR-R,9891,0.1717928370676096
DIOR-R,9892,0.14341401731812636
DIOR-R,9893,0.15110445438105885
DIOR-R,9894,0.14377945288925117
DIOR-R,9895,0.20013553915073637
DIOR-R,9896,0.17688251135252822
DIOR-R,9897,0.1838851889620788
DIOR-R,9898,0.19427301144337705
DIOR-R,9899,0.20209193851441756
DIOR-R,9900,0.2344163445789024
DIOR-R,9901,0.18296611093606927
DIOR-R,9902,0.21501963793924916
DIOR-R,9903,0.12590916917308245
DIOR-R,9904,0.22103627516338964
DIOR-R,9905,0.20340992507684733
DIOR-R,9906,0.11371370297757309
DIOR-R,9907,0.17485190090369593
DIOR-R,9908,0.24285780600176354
DIOR-R,9909,0.18178512686546713
DIOR-R,9910,0.1671573081595953
DIOR-R,9911,0.21678885137736295
DIOR-R,9912,0.2077687927323392
DIOR-R,9913,0.16535184958163637
DIOR-R,9914,0.22352971230856
DIOR-R,9915,0.1990084927033032
DIOR-R,9916,0.16309300903368124
DIOR-R,9917,0.19357836934428363
DIOR-R,9918,0.1341890338522999
DIOR-R,9919,0.1451673773324321
DIOR-R,9920,0.18683180415163977
DIOR-R,9921,0.18254524763978144
DIOR-R,9922,0.16728222041830207
DIOR-R,9923,0.16359602044455082
DIOR-R,9924,0.1748228569044543
DIOR-R,9925,0.1765846586437189
DIOR-R,9926,0.23648794657490746
DIOR-R,9927,0.15688185450621733
DIOR-R,9928,0.15899207509585353
DIOR-R,9929,0.1352427329422821
DIOR-R,9930,0.1603089321017618
DIOR-R,9931,0.19183944300459346
DIOR-R,9932,0.15427972873109022
DIOR-R,9933,0.13022357761608935
DIOR-R,9934,0.15027175711380458
DIOR-R,9935,0.22840421846283454
DIOR-R,9936,0.18756062734839865
DIOR-R,9937,0.21327492620461497
DIOR-R,9938,0.17000109153090967
DIOR-R,9939,0.19421280438522778
DIOR-R,9940,0.17802808177360732
DIOR-R,9941,0.19616839284167997
DIOR-R,9942,0.19605419040358374
DIOR-R,9943,0.21133586804747603
DIOR-R,9944,0.19136967952010386
DIOR-R,9945,0.212064023718463
DIOR-R,9946,0.1509953744519351
DIOR-R,9947,0.19325197751236792
DIOR-R,9948,0.14294936668737443
DIOR-R,9949,0.2541929318955733
DIOR-R,9950,0.14292967720690805
DIOR-R,9951,0.1664940296713465
DIOR-R,9952,0.15020064987837087
DIOR-R,9953,0.17699537187200887
DIOR-R,9954,0.17227180960427413
DIOR-R,9955,0.14655899625881896
DIOR-R,9956,0.12760419367572534
DIOR-R,9957,0.18166553821274403
DIOR-R,9958,0.15498206855793858
DIOR-R,9959,0.19863207418093473
DIOR-R,9960,0.1794810380146322
DIOR-R,9961,0.16288762383600217
DIOR-R,9962,0.12247587768923114
DIOR-R,9963,0.1678786359779998
DIOR-R,9964,0.16081388982073455
DIOR-R,9965,0.1688045033204765
DIOR-R,9966,0.24335174122224287
DIOR-R,9967,0.19896994937150905
DIOR-R,9968,0.1623438602220099
