assignment_version,annotator_slot,task_id,canonical_anon_id,dataset,task_order,image_sha256,source_070_path
m4-071-final-v1,A,0c069b5c71fad08fd6e8,dfda70f171cc20b8,SODA-A,953,ef483d0f3f83e8ea54756fa9ab1a34c8f883ec99468e7df3ccc18ebc6b30b984,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/0c069b5c71fad08fd6e8.jpg
m4-071-final-v1,A,bc6f0bcd52d05a88e3bd,d0a8ce241eb23b75,DIOR-R,954,85604cb0f488379fd93608fff7d4c7dfe6d4ef047e8731150e3ea57d8b1a2195,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/bc6f0bcd52d05a88e3bd.jpg
m4-071-final-v1,A,cba86ad9865e584b36e9,489f484f9e2779ce,SODA-A,955,538fb5222769c85138bcf8749a54832f704be7259f84738ecff1c8638ec638cb,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/cba86ad9865e584b36e9.jpg
m4-071-final-v1,A,ad717a72f01afc86861b,850c4b9e8579b256,FAIR1M-v1.0,956,777ccab44958ca6e8a52f03b2467bc81cb4bbeefa31a4d71dc694783c9b3f8c9,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ad717a72f01afc86861b.jpg
m4-071-final-v1,A,ce83095587342fe0ebcb,91ddc48577c5ff9e,FAIR1M-v1.0,957,2dacea5a4be0d30b2e8ea7a804b322248151e60f3d318283367a65eb90ee569b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ce83095587342fe0ebcb.jpg
m4-071-final-v1,A,fe4ab09933390be6a98a,61153cb38a3fded6,FAIR1M-v1.0,958,c84f1de8a21a0afcee52f7e6ce688148bfb276c8e26f5c8cba8a09b77dab8ea8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/fe4ab09933390be6a98a.jpg
m4-071-final-v1,A,38f18fab1d18871f8db9,e977c7e5a05a147a,SODA-A,959,c9a2de7bd86aa6f150f19f6896985790a5f60fe224945f9fdc7363f7fed56652,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/38f18fab1d18871f8db9.jpg
m4-071-final-v1,A,7d7c671b6d3f8a0bfe4c,a3952bedb7c5067f,SODA-A,960,61d2a1e2ee742a6120af59722a9bd20ab2d8fde1c0c33cc1696860c5057e8879,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7d7c671b6d3f8a0bfe4c.jpg
m4-071-final-v1,A,30daec119f20c744878c,3b1284c879ffcfcf,DIOR-R,961,729291d174889ce6816025020c87663786b2ad0d2c31f3e3181e425f9cef3cec,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/30daec119f20c744878c.jpg
m4-071-final-v1,A,05885107b9ebb0fec758,d199f0bb9fe39c22,SODA-A,962,d5a0808c3bd729e7fea796f3f59af6bf2c7242a44fb0740e03cdb4226354764e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/05885107b9ebb0fec758.jpg
m4-071-final-v1,A,3d02d84500b24492591f,2effcce362d32bfb,DIOR-R,963,626635c6bacbfde148157ff01baf086ab672fd08f7270925fd5f9d7fb905b631,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3d02d84500b24492591f.jpg
m4-071-final-v1,A,c81bdcdc741c892dc5ef,fd65745558fc6ef4,DIOR-R,964,4ea1f5b8a9c6a5fae241dd548dc64a2b534475644220b97664965f976e79e8aa,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/c81bdcdc741c892dc5ef.jpg
m4-071-final-v1,A,d1e4a8fc6df9ca2260fc,040d5c5cdb75a8ad,DIOR-R,965,e8be31e89f734bd8d7bbd792928b2466cbca8bdc15ad01b446ba23e9d4e2a5d3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d1e4a8fc6df9ca2260fc.jpg
m4-071-final-v1,A,1817f586a57572b0679b,b51b4fc3c4c1dc02,DIOR-R,966,62eb95616cbe9b173eeb399da2a6576cf955f362b38f2f040a917bdb401a86f6,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/1817f586a57572b0679b.jpg
m4-071-final-v1,A,d8ef146d4ec6fabe8415,3c90a6fc52ec6b07,FAIR1M-v1.0,967,d7c09e012036aed3e5b5c9071864c8febad65d4f1c07c3397d7f489938ecaba2,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d8ef146d4ec6fabe8415.jpg
m4-071-final-v1,A,7438484cf9deeb037d93,87b8e2e269e87130,DIOR-R,968,02491158738d8c776efbf8769f15e03c8902c275267a38a41652af26921d7df1,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7438484cf9deeb037d93.jpg
m4-071-final-v1,A,aa76f043b4f27b1856e1,640ef72c448675de,DIOR-R,969,2fa9a37224fecd05f83e102a1002bca987312236b01011dd1f10b0f8f4faf5e5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/aa76f043b4f27b1856e1.jpg
m4-071-final-v1,A,d067bb4883f0deb25791,dc8bfc8d81ff1563,SODA-A,970,d5109f90d466a9b70cda4a728e256dac4d082a1ca1b86df3ce62bf35c609ec21,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d067bb4883f0deb25791.jpg
m4-071-final-v1,A,496e1befe4e47db55ac9,d0b3692d4f9f23ad,FAIR1M-v1.0,971,9865684cf199f06990cd19706f4fa9f8004e0884f77f4ef0fb503a6ed2cb31b7,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/496e1befe4e47db55ac9.jpg
m4-071-final-v1,A,73a8882e5ed678c3654b,8643c875c74146b7,SODA-A,972,40fc14a05d3ddc3f677aecec1ed97f6b677db46771b566ad6a70cf61400feb9f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/73a8882e5ed678c3654b.jpg
m4-071-final-v1,A,43b413315a343c741b1e,d452cf2a348cbe92,DIOR-R,973,f2aa7ab0abc50c9389d0cd8ef37bae42854ed4951619cf4152e53994e154e6ba,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/43b413315a343c741b1e.jpg
m4-071-final-v1,A,62c8811cf3ed18d40235,fe4ce633201f1c5b,DIOR-R,974,f920fbc080f19e1aceefa9f983cb0bf2329e1ca6f76e37089ad5928f15ad5f54,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/62c8811cf3ed18d40235.jpg
m4-071-final-v1,A,8e04eb63ac3eed9d8a87,d1b9f3c4afbd44d6,SODA-A,975,20a27a604e332aae68f0ba570b032d3b9d22902aa2e675006e6887c14d6f6cea,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8e04eb63ac3eed9d8a87.jpg
m4-071-final-v1,A,b4f23bf7a8c6843092ae,4ba5552742b38111,FAIR1M-v1.0,976,9e6b841b3ef8ec18d1fd90424053aab122e7be255299ffe261bd25536683a2db,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b4f23bf7a8c6843092ae.jpg
m4-071-final-v1,A,fa3f872a3e7aef3c75ed,1748fa7e740ffec1,DIOR-R,977,f8da73b2ddbebe844284eee8bbca01ad2ed7b4a114dec0f609de27c6ee948d4b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/fa3f872a3e7aef3c75ed.jpg
m4-071-final-v1,A,80c460c152ab70178b23,016e94533a908b67,SODA-A,978,18daa1a23f658cb3b0a5ea7332f01427c27afeebd85a5c9166d4eff2252fc038,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/80c460c152ab70178b23.jpg
m4-071-final-v1,A,34fbe2aeb14e394b7e1f,ed7c2d62c1a42b90,SODA-A,979,6b8f13403e14bbca03899187f444efa1a91cf73fc8b443ec24ace82605e9e03f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/34fbe2aeb14e394b7e1f.jpg
m4-071-final-v1,A,d1f57aaaf98616dc5e5a,8a38be9d0d108b48,SODA-A,980,9d212ea7ac35fa4818511403b9b5c525cc79d99e12c058f888c195d0a43d9687,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d1f57aaaf98616dc5e5a.jpg
m4-071-final-v1,A,850fd0a3b22ecd2333c9,bd9484995ab65676,SODA-A,981,b8b7caa936d8de119f9640e5105baa8833211b53da0e188dd1b5a5b17e07c35a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/850fd0a3b22ecd2333c9.jpg
m4-071-final-v1,A,da82cf5d4fe91a9df9f9,8b6930e6cbb1eb75,SODA-A,982,0c47b0753ddc5493f2622518fbafdfc5c3f83e88ff64f797dbb6a76063ecb11c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/da82cf5d4fe91a9df9f9.jpg
m4-071-final-v1,A,0c4a255e6432c79ae296,3d353aa1438bec2d,SODA-A,983,bba4e00158b6573893dcddf8faab05d116dde19b4730b539648fd9b27a2e401a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/0c4a255e6432c79ae296.jpg
m4-071-final-v1,A,d32e88ea331f59ae3826,c8f5424714b43ecf,DIOR-R,984,ce413dde7922bda4b7d4721e88e1a4d9639865ee4f4e6ae9b4a9406746b0fd28,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d32e88ea331f59ae3826.jpg
m4-071-final-v1,A,8864db8ce7a45151c6b1,ad1ec4f8ab8e3fdc,DIOR-R,985,c1183b65b094aad184cef619a13d5d19915ed3de89fa417b7d49067edca49cf1,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8864db8ce7a45151c6b1.jpg
m4-071-final-v1,A,6bf7811e88ec9ec653ab,6c42f1a8a706c762,DIOR-R,986,6acf54e2f6e949f78b3b6da33f059b4916dda5bd4af5a30a5e7ee2c938747b06,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/6bf7811e88ec9ec653ab.jpg
m4-071-final-v1,A,9eba47fc0aa6c734e643,7bd75f237de43dca,SODA-A,987,61483492d4724dc368102de2dbcfb20be8ea71f27451ef447d2aedf845f8532f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/9eba47fc0aa6c734e643.jpg
m4-071-final-v1,A,3c0c42e16108ab987481,c83cb736f71b4123,DIOR-R,988,42ef4534b2355fdb78f11038a1ed69e0c99412e92a6ab8a5f64599a614516aa4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3c0c42e16108ab987481.jpg
m4-071-final-v1,A,27f026c28d93127f4508,d883bb186cbefeeb,FAIR1M-v1.0,989,3e64e1ffdafde7340837eb97ecdc2628e9e747e07c7f11cca22aced824d51270,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/27f026c28d93127f4508.jpg
m4-071-final-v1,A,12cf1626670fe670bbdf,dd3e80fe25ce4450,FAIR1M-v1.0,990,3d4d1a6b7cb5a0dc8556658ee3d17fb7453dddf4370a0ae93c98c9cf2d75d90f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/12cf1626670fe670bbdf.jpg
m4-071-final-v1,A,35c76572f1bc248e96fb,1d00217c6d070e35,FAIR1M-v1.0,991,9797998133e42fae25cdce9b771780ccba58adfc5b6ebe0eb141c3333ab585e8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/35c76572f1bc248e96fb.jpg
m4-071-final-v1,A,8619259784e9ea478456,d2f352fc322cd649,FAIR1M-v1.0,992,9602ddb8d381808f32050c5242377c90ac743c31fa04e64e30af9eb5dd8d0216,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8619259784e9ea478456.jpg
m4-071-final-v1,A,84644452f2a12b4ad7d4,852e45a32b80e76b,FAIR1M-v1.0,993,d03b51e65d6fd100c2e220e7216da85918a85d77494d465a8bc5dfa0d4ddf73d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/84644452f2a12b4ad7d4.jpg
m4-071-final-v1,A,5e9d05d79e583a282bcc,3d1412f1203b32b1,DIOR-R,994,ac4d993cff30c08f8ad12f9200d3d902027f3f4a10e3e0d38da700c19c574f25,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/5e9d05d79e583a282bcc.jpg
m4-071-final-v1,A,dec09832f424a3d14049,64b00adeeded4280,FAIR1M-v1.0,995,2132425e2d1722067005d7b4979af55dc5cdf12602ed6929a35d100c22c6278a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/dec09832f424a3d14049.jpg
m4-071-final-v1,A,d7b94e93b2fdcc94c359,cfa6ce877bbe2532,SODA-A,996,228dc8860ef0f1915a40f094d2228c5027110c487bcb7f66df140b36af02320a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d7b94e93b2fdcc94c359.jpg
m4-071-final-v1,A,2f2fa13430d7e76b8238,c042b760bdb6cb8a,DIOR-R,997,673b37dfc732591700b90090a5d57bd748169a5332bdddcba80440fc500d25d7,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/2f2fa13430d7e76b8238.jpg
m4-071-final-v1,A,dab5d2e8ed70fbc6f7f5,a0a828aad324829d,FAIR1M-v1.0,998,39c1b28871eadc1968276d5ba6fe1bc0f255fbbd0b2c5d0dd1300dfbb4201c95,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/dab5d2e8ed70fbc6f7f5.jpg
m4-071-final-v1,A,cb522f00a6a56c07c5c2,3d45fde904e1ff9c,FAIR1M-v1.0,999,95a2c7c1181fd74714b159a1d172e2a5442950f920cc7ea98c979443a01f89cb,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/cb522f00a6a56c07c5c2.jpg
m4-071-final-v1,A,db9dec28fc0e7ac79b93,57ab41370f125a99,DIOR-R,1000,ea50b97c643c8e457cb6e16debc0c4989585a9352c9433348a5876729dd0938e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/db9dec28fc0e7ac79b93.jpg
m4-071-final-v1,A,b9c7ca462a1b6d0d0a11,adcae9c6e040301c,FAIR1M-v1.0,1001,c7a24bb88f02cc74e6722efb8a65d31fd70fb90e653b48ecc7191c83ec4bf12c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b9c7ca462a1b6d0d0a11.jpg
m4-071-final-v1,A,b33f672e59bcbb1462b4,9bab53b6320ea504,DIOR-R,1002,8405ae016a19030608189e208e51dbc90596d3bda6c0fec4091b1459d007971d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b33f672e59bcbb1462b4.jpg
m4-071-final-v1,A,492aa35be844a1243410,4b6ff40080dfd29d,FAIR1M-v1.0,1003,76a977434735be0cbc32ea27d9b9b6289b03c7288399834277caaa13ef91766d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/492aa35be844a1243410.jpg
m4-071-final-v1,A,9fb350b98dd5cefdf69b,c957686717cdbfa2,DIOR-R,1004,101a5227c1304bd45af3f4eba5f0d221c490faf10584fb8770245842f2db3094,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/9fb350b98dd5cefdf69b.jpg
m4-071-final-v1,A,abc5c91940d6bd9db435,443ffa9d4ed478a3,FAIR1M-v1.0,1005,5a74f95af250de8fa8103e4e11daf3bb9021c08acdad8f721afbe657eab0625b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/abc5c91940d6bd9db435.jpg
m4-071-final-v1,A,61c1ec92d1849b06a6c2,d35b3e3d513f52ff,DIOR-R,1006,d0b00a86fa5a17f8b38dc92b3803d26d5d787ea2634b5dfdec121f2309dfef55,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/61c1ec92d1849b06a6c2.jpg
m4-071-final-v1,A,14f7322e9aa5e24dedba,3f1c8f3343e07421,DIOR-R,1007,cacde9d40f03a31633bb36f6c44ca7a1ad38cc160898c07d07540030a53bc15d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/14f7322e9aa5e24dedba.jpg
m4-071-final-v1,A,8417495f1baa22cde9f4,533a300d84fea9a7,DIOR-R,1008,5251432e047ce6f32d4241c618ed5d0573c61868174227ff7e997ec24b3e1829,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8417495f1baa22cde9f4.jpg
m4-071-final-v1,A,7ba0e545ec4cb9b82b61,eab302794021e118,FAIR1M-v1.0,1009,d18363f3258f87caeb880970905e6db4bc7a2554281630e44c8d9b4bba86b404,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7ba0e545ec4cb9b82b61.jpg
m4-071-final-v1,A,251ee9d8f13cab6a9ad0,898ec530c9c77d7b,FAIR1M-v1.0,1010,f16fb129733907b2f8bb3e2c9664ac72f24b476e0c72109a1e9f873db86788e4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/251ee9d8f13cab6a9ad0.jpg
m4-071-final-v1,A,555d594c295d5b430ebe,e1c76dad157e0070,FAIR1M-v1.0,1011,3bdf92c3d5511fb82c09179291ec4cf7314eedce22374fcc9b071276d414c5a4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/555d594c295d5b430ebe.jpg
m4-071-final-v1,A,ca69ac6128d14d4857bb,63bf52e1946b6979,DIOR-R,1012,808e7767c50eaef4fca7c828810ae3bb00336e7cd1f49623bf7ba74ec371de6f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ca69ac6128d14d4857bb.jpg
m4-071-final-v1,A,03998cbf839da960914e,0022a02f8b3f9bbc,SODA-A,1013,0bd6b7e10895769e54e8f8427eb1f90435116c79a56e593dfae86eae599c2ee4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/03998cbf839da960914e.jpg
m4-071-final-v1,A,64c11d04371b4d51c985,7ee142787138b614,FAIR1M-v1.0,1014,04db6723b218852fcac5dd50e84e8d52394883b53b59f9946660c8ccc4603a8d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/64c11d04371b4d51c985.jpg
m4-071-final-v1,A,dac4b41b4a8e916b02d6,22a1247b644264a1,SODA-A,1015,eb9b4932d8db4ca28772bb99fdf41e171b613a52fa4647e09b0b520ed99b9797,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/dac4b41b4a8e916b02d6.jpg
m4-071-final-v1,A,f7416daaf3f55a279362,138d9ece25d3a62e,FAIR1M-v1.0,1016,bbf6616700ee38d22f23967661fbd29237c789e4528f37daec8bd933ef9c68d3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/f7416daaf3f55a279362.jpg
m4-071-final-v1,A,6800d75a912ba2cd6522,5a6a7dd4e47c6ecb,DIOR-R,1017,6574ca9f23527c33c2267bf717eae998a1242bd65798b72f705a75a43b5284ad,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/6800d75a912ba2cd6522.jpg
m4-071-final-v1,A,05f225cd9e7350010777,e507a9048fcfcba0,FAIR1M-v1.0,1018,8cff65a652f7129f88aadc23a8e0d5b8c4c24c23d48b0dde8cf92450f270cb66,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/05f225cd9e7350010777.jpg
m4-071-final-v1,A,d01e2cb977fd7733f002,ecd5024abf8fc6a5,SODA-A,1019,e347497898bc8af72f170fbebfdfcdab203e45fc93b703b44f8e08256fc2f244,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d01e2cb977fd7733f002.jpg
m4-071-final-v1,A,97b0a21e919e0b7054ed,dc380846a1ee5cc1,SODA-A,1020,76dd87c4c7ce9ed3348b94fdcbc0e73612cc821a3be11bd1d67bc94b71596dec,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/97b0a21e919e0b7054ed.jpg
m4-071-final-v1,A,881fc417bbc498dd003b,6c2d7e5fe97e3805,FAIR1M-v1.0,1021,62d31c9c246f4de608a505fd1268d1bfcdb0dbcb54be80f94daf873daafa4f97,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/881fc417bbc498dd003b.jpg
m4-071-final-v1,A,b133ed0509e66ef8369f,2cd92056add2c3d1,SODA-A,1022,4ec049710df3cd01dade593b736b15e53d649615aaf661c4f2634dcbb7ca2837,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b133ed0509e66ef8369f.jpg
m4-071-final-v1,A,614e2be8894de509fe2f,0e474d2393abdac0,FAIR1M-v1.0,1023,36ebf4f4fde8f464c6bba100435471e8abaa016c614ee9ed1ddccad3d18beef1,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/614e2be8894de509fe2f.jpg
m4-071-final-v1,A,62f5bcfbe5dc5952992f,5d7fc13e57c3b02e,SODA-A,1024,06717275eb30dfd1ed2252fdab53cb6a8c0a92c0ad3828f65d5c89f1b7b05f68,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/62f5bcfbe5dc5952992f.jpg
m4-071-final-v1,A,b620fa5ac31ec0e69005,66c0c480ce599e31,FAIR1M-v1.0,1025,e6737b8055602430b10dfc22950b42609df40259dc5fed903e251ab14b7a442e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b620fa5ac31ec0e69005.jpg
m4-071-final-v1,A,396fc2c5a098334c9abc,dd1ea20434be427d,SODA-A,1026,7e5bfd3002407740e35f884b529640a893d1e95856cd11e72a303b973935f4b0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/396fc2c5a098334c9abc.jpg
m4-071-final-v1,A,3066a3d95b6bdb4d2bff,8b99a371bfe4d287,DIOR-R,1027,79524712b7ba7c33758f1fba763b0a72de8022fe0c19dce93f9b5b8800c4df98,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3066a3d95b6bdb4d2bff.jpg
m4-071-final-v1,A,8b512f1240a22b182648,ee6ae637898dd9ed,SODA-A,1028,e248aa7510dc5acd6eb42ad6b11f482e95b38aa790767b21cfe99e2f511c52ca,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8b512f1240a22b182648.jpg
m4-071-final-v1,A,17e93a3fd7808180e98f,d6565b529c7115f7,FAIR1M-v1.0,1029,8b3d0038d53d8c1423ab0b329c284acf4a7e2f1a53f888dc96c652f9b305d119,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/17e93a3fd7808180e98f.jpg
m4-071-final-v1,A,97fe84d355bbc4d16945,5c0dd68f281b30a3,SODA-A,1030,7e8758f132ac17d55a19e767679ce4338ebc94b8e746fdff2a0e870acceaaf43,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/97fe84d355bbc4d16945.jpg
m4-071-final-v1,A,5c9633abaff0be5cebff,91d73e4f2d0063ed,FAIR1M-v1.0,1031,b62e8206a5e22179228996ab10889c10f8a580202108a18ede6ee633eb9be65e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/5c9633abaff0be5cebff.jpg
m4-071-final-v1,A,048c73143e7adf883c5f,9138659658b630d4,FAIR1M-v1.0,1032,838febcaf659a1ce85b4c2359884ce8db69616612adbfa6693fb7a618ce3f853,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/048c73143e7adf883c5f.jpg
m4-071-final-v1,A,56c17e0bbbebb42620e0,5b7813e27240524b,DIOR-R,1033,42e570bbbb7eac25960c9b3fdfde57c5b20b14a97942dc3967fa0bb1bd9428b0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/56c17e0bbbebb42620e0.jpg
m4-071-final-v1,A,3af6113467cfbe766429,8b5ff443fe9549f7,DIOR-R,1034,a4d3f303eed1efccb4817c2b3611bd38d067fd18cd6a0f27c51cba0c73c3dc4c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3af6113467cfbe766429.jpg
m4-071-final-v1,A,455829cbeec820437ba3,c1a38df9bd6cfb00,DIOR-R,1035,eddb23492cc3cfa96d9dd97bdba283a792062279e45964fed27a843175bcbfbc,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/455829cbeec820437ba3.jpg
m4-071-final-v1,A,6c5d88465b38e3580f7d,a045624f9e99e5bc,DIOR-R,1036,04e18403aabaabf20c159c08e0edf8b76ac15b8f7a0e91367b96cb1e6537f1f5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/6c5d88465b38e3580f7d.jpg
m4-071-final-v1,A,41430e4cc6371882a85e,bdc8abbd6b2cc73d,SODA-A,1037,821a8f315427a7418309ac4caa0d12c5b02f5f0a133c0a178947803eec4e3e31,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/41430e4cc6371882a85e.jpg
m4-071-final-v1,A,6de3dd7962fa65885023,957b854dfcfb1140,FAIR1M-v1.0,1038,dc76098a93aec97206a14c4d29882149c8801d6ab5deb761a4591d19893ad844,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/6de3dd7962fa65885023.jpg
m4-071-final-v1,A,7059c78a68f91652bbfb,bb8ead5cd5a656ca,DIOR-R,1039,54496cebb4955308137cdee27c51d3340e83ec65d42ebca5e210671b922d5899,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7059c78a68f91652bbfb.jpg
m4-071-final-v1,A,0b8fa8f9a704c782e622,e4d17c76f4dae12a,FAIR1M-v1.0,1040,f4c46b6bf858bfabb8ca00f63b99815f8371cb2eef646dd57cfa43487b2c29ba,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/0b8fa8f9a704c782e622.jpg
